Position X,Position Y,Position Z
-1.5662,0.7310386,-1.009372
-1.5662,0.7310386,-1.009372
-1.565723,0.731123,-1.009521
-1.566113,0.7310648,-1.009552
-1.566453,0.7311559,-1.009406
-1.565883,0.7310886,-1.009448
-1.565704,0.7311687,-1.009488
-1.56575,0.7313342,-1.009477
-1.566007,0.7310691,-1.009526
-1.566024,0.7310624,-1.009534
-1.566262,0.7311387,-1.009355
-1.566288,0.7311435,-1.009356
-1.564888,0.7315087,-1.009632
-1.565753,0.7312477,-1.009492
-1.566521,0.73105,-1.009522
-1.566545,0.7310524,-1.009547
-1.564791,0.732002,-1.009652
-1.564795,0.7320306,-1.009662
-1.56516,0.731621,-1.009564
-1.565259,0.731338,-1.009651
-1.564946,0.7319169,-1.009617
-1.564947,0.7319388,-1.009609
-1.565655,0.7312407,-1.0095
-1.565661,0.7312245,-1.009491
-1.564835,0.7317784,-1.009605
-1.565519,0.7312789,-1.009545
-1.566072,0.7309997,-1.009456
-1.56608,0.7309732,-1.009442
-1.566081,0.7311306,-1.009403
-1.566003,0.7312498,-1.009467
-1.56531,0.7314503,-1.009462
-1.564486,0.731802,-1.009593
-1.564481,0.7317944,-1.00959
-1.565452,0.7313726,-1.009489
-1.565468,0.7313406,-1.009495
-1.565582,0.7311711,-1.00952
-1.565822,0.7309742,-1.009442
-1.565321,0.7312512,-1.009516
-1.565328,0.7312226,-1.009504
-1.565636,0.7310874,-1.009476
-1.565664,0.7310765,-1.009469
-1.5648,0.7316098,-1.009564
-1.564428,0.7317371,-1.009622
-1.564689,0.7316279,-1.009573
-1.564698,0.7316206,-1.009572
-1.564191,0.7317727,-1.009656
-1.564166,0.7317724,-1.009655
-1.564161,0.7317517,-1.00966
-1.564229,0.7316055,-1.009704
-1.564321,0.7319579,-1.009653
-1.563784,0.7323081,-1.009726
-1.563589,0.7321928,-1.009827
-1.563589,0.7321799,-1.009846
-1.563261,0.732728,-1.009697
-1.563155,0.7327235,-1.009706
-1.56336,0.7322896,-1.009742
-1.563314,0.7327046,-1.009673
-1.563699,0.7324507,-1.009745
-1.563689,0.7324655,-1.00976
-1.563373,0.7325528,-1.009946
-1.56433,0.732079,-1.009711
-1.564339,0.7320805,-1.009726
-1.564116,0.7317405,-1.009746
-1.564116,0.7317271,-1.009748
-1.563554,0.732394,-1.009861
-1.563554,0.732394,-1.009861
-1.563895,0.7320585,-1.009696
-1.563895,0.7320585,-1.009696
-1.56351,0.7323925,-1.009557
-1.562492,0.7326086,-1.009819
-1.563053,0.732363,-1.009757
-1.563353,0.7325547,-1.009649
-1.56294,0.7324901,-1.009742
-1.563457,0.732142,-1.009668
-1.563454,0.7321208,-1.009664
-1.563806,0.7320342,-1.009676
-1.563806,0.7320342,-1.009676
-1.563274,0.7322044,-1.00982
-1.564028,0.7320807,-1.009779
-1.564012,0.7320786,-1.009782
-1.563655,0.7320554,-1.009688
-1.562991,0.7325304,-1.009829
-1.563204,0.7325068,-1.00974
-1.563218,0.7325094,-1.009745
-1.563586,0.7323356,-1.009635
-1.563367,0.7323291,-1.009809
-1.563994,0.7318587,-1.009698
-1.56452,0.7316029,-1.009668
-1.564876,0.7315805,-1.009673
-1.564917,0.7315986,-1.00968
-1.56529,0.7314534,-1.009565
-1.565509,0.7311988,-1.009429
-1.565557,0.7310116,-1.00936
-1.565144,0.7311068,-1.009406
-1.565331,0.7311323,-1.009534
