Position X,Position Y,Position Z
-1.555922,0.7396219,-1.017535
-1.555922,0.7396219,-1.017535
-1.555922,0.7396219,-1.017535
-1.555735,0.7397883,-1.017606
-1.555735,0.7397883,-1.017606
-1.555241,0.7399564,-1.017624
-1.555263,0.7399812,-1.017601
-1.555297,0.7399702,-1.017606
-1.555033,0.7400985,-1.017653
-1.555008,0.7400889,-1.017676
-1.555034,0.7400546,-1.01767
-1.555005,0.7401001,-1.017796
-1.554912,0.7401888,-1.017707
-1.554873,0.7402506,-1.017689
-1.554795,0.7402978,-1.017785
-1.554728,0.7403629,-1.017646
-1.55474,0.7403486,-1.017636
-1.554557,0.7403803,-1.017667
-1.554847,0.7402642,-1.017744
-1.555203,0.7401471,-1.017606
-1.554663,0.7402465,-1.017699
-1.555073,0.7402401,-1.017629
-1.555094,0.7402539,-1.017625
-1.555134,0.7402916,-1.017569
-1.555411,0.7397656,-1.017622
-1.555946,0.7396817,-1.017553
-1.555988,0.7397497,-1.017598
-1.555643,0.739641,-1.017729
-1.555657,0.739604,-1.017736
-1.555878,0.7397733,-1.017548
-1.555747,0.7397723,-1.01762
-1.555548,0.7395766,-1.017735
-1.555562,0.7395351,-1.017744
-1.556881,0.7392414,-1.017558
-1.556925,0.739188,-1.017555
-1.556787,0.7388346,-1.017638
-1.556764,0.7390342,-1.017424
-1.556468,0.7390375,-1.017525
-1.556867,0.7389736,-1.017547
-1.556923,0.7393525,-1.017425
-1.556981,0.7393348,-1.017421
-1.556732,0.7391603,-1.017423
-1.556047,0.7394292,-1.01755
-1.556561,0.7394042,-1.017454
-1.556081,0.7396283,-1.017642
-1.556122,0.7396109,-1.017643
-1.556549,0.7396269,-1.017578
-1.556242,0.7397747,-1.01756
-1.554986,0.7401729,-1.017771
-1.554974,0.7401664,-1.017781
-1.55496,0.7401352,-1.017778
-1.554931,0.7401304,-1.017779
-1.554915,0.7401276,-1.017763
-1.554905,0.7401147,-1.017754
-1.554884,0.7400892,-1.017726
-1.554873,0.7400987,-1.01772
-1.554861,0.7401001,-1.017701
-1.554846,0.7401204,-1.017698
-1.554831,0.7401304,-1.01769
-1.554818,0.740124,-1.017678
-1.555352,0.7400553,-1.017527
-1.555524,0.7400713,-1.017576
-1.555526,0.7400475,-1.017554
-1.555471,0.7401984,-1.017503
-1.554732,0.7404728,-1.017628
-1.554734,0.740449,-1.017628
-1.554097,0.7406461,-1.017689
-1.554097,0.7406461,-1.017689
-1.554097,0.7406461,-1.017689
-1.555234,0.7402666,-1.017733
-1.554519,0.7403605,-1.017845
-1.554586,0.7404587,-1.017771
-1.554601,0.7404447,-1.017776
-1.55453,0.7404318,-1.01776
-1.554725,0.7404339,-1.017792
-1.554412,0.7408209,-1.017815
-1.554417,0.7408125,-1.01782
-1.553868,0.7407482,-1.017921
-1.55397,0.7405925,-1.017911
-1.553469,0.7411482,-1.017897
-1.55333,0.741169,-1.018013
-1.553447,0.741112,-1.017935
-1.55344,0.7411346,-1.017959
-1.553979,0.7410302,-1.017862
-1.553616,0.7410781,-1.018006
-1.553872,0.7412541,-1.017975
-1.553669,0.7416468,-1.017942
-1.552517,0.7423484,-1.0182
-1.552482,0.7426944,-1.018284
-1.553159,0.7438693,-1.018373
-1.553452,0.7446415,-1.018511
-1.552688,0.7465686,-1.019167
-1.553524,0.7471908,-1.01909
-1.554054,0.7487038,-1.018911
-1.553791,0.7504287,-1.018888
