Position X,Position Y,Position Z
-1.540401,0.7407985,-1.008336
-1.540269,0.7408471,-1.008321
-1.54021,0.7408595,-1.00831
-1.54021,0.7408595,-1.00831
-1.540866,0.7405608,-1.008397
-1.541434,0.7405441,-1.008209
-1.541434,0.7405441,-1.008209
-1.541865,0.7397287,-1.008116
-1.54277,0.7396953,-1.007974
-1.542763,0.7397265,-1.00797
-1.543153,0.7397373,-1.008051
-1.542662,0.7395296,-1.008203
-1.542827,0.7395568,-1.00798
-1.542442,0.7396677,-1.008061
-1.542767,0.7393017,-1.00814
-1.54275,0.7393117,-1.00814
-1.542798,0.7397537,-1.008028
-1.542236,0.7399001,-1.00815
-1.542283,0.7395735,-1.008192
-1.542537,0.7396472,-1.008084
-1.542632,0.7395575,-1.008179
-1.54261,0.7395649,-1.008193
-1.542295,0.7397466,-1.008227
-1.542775,0.7396193,-1.008019
-1.542074,0.7398622,-1.008188
-1.541599,0.7401669,-1.008262
-1.541625,0.7403049,-1.008206
-1.541602,0.7403393,-1.008213
-1.54156,0.7401767,-1.008265
-1.541643,0.7402298,-1.008219
-1.541185,0.7404661,-1.008255
-1.541215,0.7402277,-1.008214
-1.541967,0.7399311,-1.008104
-1.541947,0.7399464,-1.008114
-1.542013,0.7399561,-1.00808
-1.541992,0.7399879,-1.008075
-1.542325,0.7399089,-1.008027
-1.541962,0.7399662,-1.008196
-1.541737,0.7399738,-1.008149
-1.541888,0.7400789,-1.008124
-1.541848,0.740108,-1.008127
-1.542179,0.7399821,-1.008172
-1.54204,0.7399056,-1.008085
-1.542327,0.7396748,-1.008091
-1.542499,0.7396176,-1.008147
-1.542602,0.739568,-1.008033
-1.542579,0.7395949,-1.008015
-1.542868,0.7394221,-1.008025
-1.542526,0.7396896,-1.008107
-1.542141,0.7398119,-1.00803
-1.541981,0.7398264,-1.008095
-1.542336,0.7399073,-1.008062
-1.542315,0.7399499,-1.008067
-1.542226,0.7398715,-1.008065
-1.541384,0.7402003,-1.008255
-1.541617,0.74037,-1.008199
-1.541409,0.7402847,-1.008319
-1.541327,0.7401237,-1.008361
-1.541271,0.7401369,-1.008385
-1.540704,0.7407315,-1.008375
-1.540703,0.7405326,-1.008435
-1.540954,0.7403612,-1.008331
-1.54114,0.7404795,-1.008212
-1.540099,0.7407951,-1.008423
-1.540013,0.7408299,-1.00843
-1.539938,0.7408943,-1.008351
-1.541,0.7406421,-1.008146
-1.541105,0.7403953,-1.008303
-1.541105,0.7403953,-1.008303
-1.54105,0.740458,-1.008165
-1.54105,0.740458,-1.008165
-1.540966,0.740274,-1.008355
-1.541231,0.7405283,-1.008308
-1.541656,0.7402928,-1.008153
-1.54099,0.7402682,-1.008298
-1.540933,0.7402811,-1.008312
-1.541114,0.7401729,-1.008228
-1.541619,0.739928,-1.008214
-1.541941,0.7397943,-1.008263
-1.542239,0.7400162,-1.008119
-1.541639,0.7399523,-1.008228
-1.541612,0.7399971,-1.008259
-1.541871,0.7401659,-1.00833
-1.541929,0.7403147,-1.008397
-1.542173,0.7405305,-1.008572
-1.541946,0.7413342,-1.00866
-1.541946,0.7413342,-1.00866
-1.54172,0.7418692,-1.008828
-1.541482,0.7429826,-1.009279
-1.541324,0.7438197,-1.009608
-1.541926,0.7457222,-1.010174
-1.542111,0.746611,-1.01034
-1.542458,0.7493074,-1.010742
-1.542518,0.7510883,-1.011011
-1.544696,0.7542377,-1.011197
-1.544735,0.7566838,-1.011303
-1.547011,0.7604729,-1.010879
-1.546689,0.763471,-1.010874
-1.545811,0.7698563,-1.010434
-1.54556,0.773228,-1.009842
-1.54511,0.7804322,-1.008567
-1.544808,0.7844466,-1.007904
-1.54437,0.7928689,-1.005911
-1.543538,0.7971073,-1.004777
-1.542606,0.8057342,-1.001801
-1.541714,0.8103641,-0.9999992
-1.540695,0.8188105,-0.9954576
-1.540512,0.8229508,-0.9930093
-1.5396,0.8318013,-0.9870193
-1.539661,0.8359658,-0.9837034
-1.539979,0.8440392,-0.9766386
-1.540215,0.8479465,-0.9726797
-1.540753,0.8554165,-0.9639261
-1.541149,0.8589547,-0.9591264
-1.542175,0.8652743,-0.9497977
-1.541725,0.8690882,-0.944372
-1.541587,0.8749343,-0.9330041
-1.541895,0.8775457,-0.9271749
-1.542498,0.879877,-0.9212478
-1.542418,0.88459,-0.9086797
-1.542948,0.8866594,-0.902625
-1.542389,0.8899105,-0.8900079
-1.542807,0.8909897,-0.8835849
-1.541632,0.8936639,-0.8706463
-1.541933,0.8941079,-0.8641949
-1.541933,0.8941079,-0.8641949
-1.542288,0.8960813,-0.8459201
-1.542288,0.8960813,-0.8459201
-1.544251,0.8972855,-0.8303949
-1.54311,0.8994311,-0.8207116
-1.544858,0.8996781,-0.8125002
-1.541406,0.9015545,-0.8089152
-1.543188,0.9011377,-0.8022045
-1.544007,0.9008561,-0.7988636
-1.546262,0.9000349,-0.7925496
-1.547251,0.8996484,-0.7898098
-1.550772,0.8974591,-0.7853515
-1.551642,0.8967905,-0.7831855
-1.55294,0.8953011,-0.7795291
-1.554681,0.8943416,-0.7776681
-1.555373,0.8931656,-0.7754124
-1.556047,0.8923373,-0.774312
-1.555819,0.8905988,-0.7710382
-1.556785,0.8897314,-0.7700789
-1.557372,0.8882809,-0.7683474
-1.557588,0.8875837,-0.7675235
-1.558067,0.8858707,-0.7664801
-1.558039,0.8852203,-0.7658554
-1.557739,0.8833224,-0.7651016
-1.557623,0.8827529,-0.7646905
-1.557212,0.8818574,-0.7640373
-1.556831,0.8814328,-0.763822
-1.555947,0.8805867,-0.7632533
-1.555266,0.8800553,-0.7631341
-1.554172,0.8795125,-0.7625118
-1.553604,0.8794733,-0.7624074
-1.552665,0.8797537,-0.762395
-1.552055,0.8800778,-0.7627392
-1.551178,0.8811804,-0.7636837
-1.550407,0.8816711,-0.7645413
-1.549515,0.8835316,-0.766533
-1.549079,0.8845581,-0.7675499
-1.548111,0.8874012,-0.7703793
-1.547753,0.8889501,-0.7719495
-1.547199,0.8904594,-0.7736306
-1.546612,0.8933961,-0.7772866
-1.546218,0.8948491,-0.7794081
-1.549402,0.8953387,-0.7839451
-1.54899,0.8965411,-0.7866283
-1.548254,0.8987737,-0.7922232
-1.547964,0.8994995,-0.7954822
-1.547623,0.9015164,-0.8019809
-1.547403,0.9021721,-0.8056378
-1.546018,0.9035313,-0.8137956
-1.545456,0.9040028,-0.8180782
-1.544765,0.9045417,-0.8267823
-1.5447,0.904718,-0.8314688
-1.544625,0.9048312,-0.840847
-1.544642,0.9049242,-0.8458911
-1.54404,0.9032211,-0.8558941
-1.543528,0.9021647,-0.8611372
-1.542411,0.9003673,-0.8718501
-1.541945,0.8991873,-0.8772489
-1.542033,0.896028,-0.8890526
-1.541653,0.8944271,-0.8944671
-1.540625,0.8914931,-0.9056754
-1.540094,0.8890759,-0.911079
-1.539007,0.8837715,-0.9220513
-1.53854,0.8808486,-0.9273329
-1.537609,0.8753797,-0.9376764
-1.537084,0.8724068,-0.942748
-1.535886,0.866287,-0.9530531
-1.535092,0.8633107,-0.9578619
-1.533846,0.8567333,-0.9668682
