Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.1128387,-0.1724854,0.9785156,-0.01348877,-0.1701508,0.985321
-0.1145325,-0.1705627,0.978653,-0.01420593,-0.1705017,0.9852448
-0.1144562,-0.1701508,0.9787292,-0.01475525,-0.1699829,0.985321
-0.1154175,-0.1701355,0.9786224,-0.01571655,-0.1689453,0.9854889
-0.1158905,-0.1704102,0.9785309,-0.01599121,-0.1693115,0.9854279
-0.115799,-0.1701355,0.9785767,-0.01603699,-0.1689911,0.9854736
-0.1170502,-0.1698761,0.9784851,-0.0164032,-0.1690521,0.9854584
-0.1170502,-0.1698761,0.9784851,-0.0164032,-0.1690521,0.9854584
-0.1172791,-0.1700134,0.9784241,-0.01856995,-0.1687775,0.9854736
-0.117157,-0.1707458,0.9783173,-0.01835632,-0.1692657,0.9853821
-0.1177521,-0.1716309,0.9780884,-0.01832581,-0.1707306,0.9851379
-0.118576,-0.1713715,0.9780426,-0.01803589,-0.1700134,0.9852753
-0.1183472,-0.1720276,0.977951,-0.01853943,-0.17099,0.9850922
-0.1178894,-0.1741486,0.9776306,-0.01760864,-0.1715088,0.9850159
-0.1177521,-0.1775665,0.9770355,-0.01829529,-0.1715851,0.9849854
-0.1167908,-0.1785583,0.9769592,-0.01904297,-0.1711578,0.9850464
-0.1173706,-0.1782684,0.976944,-0.01904297,-0.1717224,0.9849548
-0.1165466,-0.1771393,0.9772491,-0.01989746,-0.1716766,0.9849396
-0.1164093,-0.1768799,0.9773102,-0.01989746,-0.1716766,0.9849396
-0.1159058,-0.1757202,0.9775848,-0.02024841,-0.1717834,0.9849243
-0.1159515,-0.175354,0.9776459,-0.01994324,-0.171814,0.9849243
-0.1166534,-0.1764526,0.9773712,-0.01998901,-0.1717682,0.9849243
-0.1166534,-0.1765442,0.9773407,-0.01997375,-0.1733246,0.9846497
-0.1173401,-0.1740417,0.9777069,-0.01985168,-0.1729889,0.9847107
-0.1168213,-0.1741333,0.9777527,-0.01960754,-0.1735229,0.9846191
-0.1158752,-0.1742706,0.9778442,-0.01986694,-0.1737823,0.9845734
-0.1156769,-0.174408,0.9778442,-0.01979065,-0.1744537,0.9844513
-0.1165924,-0.1728058,0.9780273,-0.02000427,-0.1755066,0.9842682
-0.1182404,-0.1723022,0.9779053,-0.01982117,-0.1766815,0.9840546
-0.1183167,-0.1724854,0.9778748,-0.01998901,-0.1766968,0.9840546
