Position X,Position Y,Position Z
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
-1.508787,0.6795537,-1.163283
