Position X,Position Y,Position Z
-1.534723,0.75147,-1.027653
-1.534843,0.7515212,-1.027659
-1.534822,0.751968,-1.027711
-1.534822,0.751968,-1.027711
-1.534784,0.751583,-1.027771
-1.534784,0.751583,-1.027771
-1.534593,0.7520008,-1.027851
-1.534748,0.7515616,-1.027695
-1.534386,0.7511514,-1.027821
-1.534444,0.7515098,-1.027671
-1.534363,0.7518734,-1.027795
-1.534329,0.7518823,-1.027781
-1.534439,0.7515556,-1.027647
-1.534447,0.7517695,-1.027659
-1.534777,0.7518847,-1.02762
-1.534668,0.7513953,-1.027561
-1.53446,0.7515819,-1.02763
-1.534457,0.751476,-1.027709
-1.53451,0.7520906,-1.027669
-1.53442,0.7518076,-1.027693
-1.534272,0.7517005,-1.027862
-1.534506,0.7521955,-1.0278
-1.534613,0.7517551,-1.027582
-1.534638,0.7517394,-1.027591
-1.534386,0.7514681,-1.027671
-1.534469,0.7517889,-1.027761
-1.534466,0.7519718,-1.027678
-1.534482,0.7519972,-1.027685
-1.534286,0.7524,-1.027695
-1.534543,0.7522051,-1.027542
-1.534382,0.7515103,-1.027555
-1.534384,0.7515013,-1.027551
-1.534316,0.7520478,-1.027759
-1.534694,0.7521219,-1.027722
-1.534689,0.752107,-1.027663
-1.534425,0.7521867,-1.027752
-1.534445,0.7522104,-1.027757
-1.534727,0.7520984,-1.027732
-1.534582,0.7518103,-1.027716
-1.534445,0.7518727,-1.027712
-1.534477,0.7518119,-1.027803
-1.534441,0.7516156,-1.027762
-1.534437,0.7515944,-1.02778
-1.534498,0.751864,-1.027804
-1.534515,0.7518574,-1.027818
-1.534469,0.7520682,-1.027805
-1.534435,0.7517809,-1.027712
-1.534484,0.7518735,-1.027857
-1.534608,0.7521567,-1.027811
-1.534661,0.7518922,-1.027811
-1.53468,0.7518982,-1.027823
-1.534635,0.7519273,-1.027844
-1.534664,0.75225,-1.027782
-1.534696,0.7518382,-1.02778
-1.534704,0.7518167,-1.02777
-1.534464,0.7518591,-1.027693
-1.534555,0.7521442,-1.02781
-1.534736,0.7518843,-1.027841
-1.534761,0.7519869,-1.027762
-1.534848,0.7521229,-1.027719
-1.534877,0.7521243,-1.027712
-1.534546,0.7518448,-1.027727
-1.534534,0.7518349,-1.027735
-1.534703,0.7521842,-1.027766
-1.534655,0.7519681,-1.027813
-1.534676,0.7519492,-1.027827
-1.53446,0.7520163,-1.02771
-1.534498,0.751891,-1.027839
-1.534509,0.7518848,-1.027848
-1.534509,0.7518848,-1.027848
-1.534537,0.751878,-1.027883
-1.534537,0.751878,-1.027883
-1.534508,0.7518203,-1.027902
-1.534543,0.7517973,-1.027747
-1.534669,0.7521477,-1.027864
-1.534707,0.7521594,-1.027877
-1.534765,0.751931,-1.027868
-1.534815,0.751924,-1.027885
-1.534807,0.7516617,-1.027929
-1.534866,0.7518833,-1.027818
-1.534907,0.7519495,-1.027786
-1.534924,0.7519292,-1.027774
-1.535033,0.7518885,-1.027642
-1.53495,0.7518824,-1.027645
-1.534747,0.7516757,-1.027714
-1.534817,0.7519844,-1.027668
-1.535017,0.7527345,-1.027797
-1.535055,0.753227,-1.027843
-1.53474,0.7546308,-1.028101
-1.534666,0.7555223,-1.02821
-1.534541,0.7582901,-1.028601
-1.534558,0.7605474,-1.028683
-1.534909,0.7655963,-1.028546
-1.53515,0.7689219,-1.028286
-1.535158,0.7760857,-1.02697
-1.534645,0.7800082,-1.025838
-1.53448,0.7880913,-1.022761
-1.534466,0.7923105,-1.021435
-1.535032,0.8018998,-1.017676
-1.535678,0.8069456,-1.015381
-1.537129,0.8167042,-1.010645
-1.537841,0.8219558,-1.008051
-1.539201,0.8274443,-1.004999
-1.540778,0.8384404,-0.9985933
-1.541981,0.8442959,-0.9950316
-1.544884,0.8572176,-0.988095
-1.54684,0.8635718,-0.9843999
