Position X,Position Y,Position Z
-1.55403,0.7266765,-1.038017
-1.554362,0.7263403,-1.038149
-1.554254,0.7264304,-1.038313
-1.554254,0.7264304,-1.038313
-1.554254,0.7264304,-1.038313
-1.554254,0.7264304,-1.038313
-1.554187,0.7263877,-1.038192
-1.554116,0.7265162,-1.038121
-1.554419,0.7265668,-1.038166
-1.554174,0.7264776,-1.03828
-1.554479,0.7265656,-1.038115
-1.554247,0.7265313,-1.038219
-1.554419,0.7266576,-1.03819
-1.554402,0.7266595,-1.038178
-1.554331,0.7264822,-1.038188
-1.554366,0.7266755,-1.038159
-1.554301,0.7267683,-1.038069
-1.554299,0.7267895,-1.03807
-1.554169,0.7261877,-1.038239
-1.5543,0.7265785,-1.03813
-1.554393,0.7268729,-1.038087
-1.554117,0.7267983,-1.038165
-1.554248,0.726567,-1.038251
-1.554233,0.7265761,-1.038252
-1.553948,0.7266929,-1.038165
-1.554378,0.7262495,-1.038245
-1.554217,0.7268019,-1.038265
-1.554307,0.7268596,-1.038048
-1.554232,0.7267318,-1.037957
-1.554234,0.7267301,-1.037919
-1.554289,0.7270181,-1.037948
-1.554311,0.7268372,-1.038057
-1.554406,0.7264676,-1.038163
-1.554199,0.7263553,-1.038208
-1.554099,0.7266467,-1.038117
-1.554167,0.7266941,-1.038083
-1.554118,0.726414,-1.038241
-1.554182,0.7266884,-1.038217
-1.554292,0.7267201,-1.038057
-1.554347,0.7267697,-1.037908
-1.554344,0.7267883,-1.037885
-1.554312,0.7264822,-1.037905
-1.554277,0.7263789,-1.038086
-1.5544,0.7268119,-1.038042
-1.554403,0.7268431,-1.038043
-1.554209,0.7265608,-1.038283
-1.554287,0.7269502,-1.038312
-1.554573,0.7266326,-1.038311
-1.554373,0.7264464,-1.038385
-1.554464,0.7270076,-1.038309
-1.554388,0.7270541,-1.038152
-1.554572,0.7264473,-1.038111
-1.554448,0.7262001,-1.038042
-1.554412,0.7268736,-1.038152
-1.554421,0.7269197,-1.03814
-1.55478,0.7267008,-1.038172
-1.554748,0.7265646,-1.038154
-1.554546,0.7266188,-1.038247
-1.554516,0.7265646,-1.038118
-1.554343,0.7263689,-1.038174
-1.554325,0.726526,-1.038197
-1.554458,0.7265821,-1.038215
-1.554483,0.7266862,-1.038158
-1.554411,0.7264049,-1.038194
-1.554419,0.726336,-1.038262
-1.55441,0.726619,-1.038344
-1.554515,0.7270751,-1.038212
-1.554382,0.7268178,-1.038271
-1.554248,0.7265241,-1.038269
-1.554248,0.7265241,-1.038269
-1.554248,0.7265241,-1.038269
-1.554248,0.7265241,-1.038269
-1.554251,0.7265651,-1.038179
-1.554251,0.7265651,-1.038179
-1.554251,0.7265651,-1.038179
-1.554458,0.7263436,-1.037943
-1.554348,0.7264261,-1.038176
-1.554675,0.7268775,-1.038119
-1.554829,0.7263846,-1.038202
-1.554843,0.7263751,-1.038198
-1.554938,0.7268097,-1.038128
-1.554841,0.7263725,-1.03821
-1.555023,0.7264302,-1.038034
-1.554721,0.7263432,-1.038128
-1.554789,0.7266366,-1.038058
-1.554859,0.7264037,-1.038195
-1.554805,0.7265382,-1.038037
-1.554693,0.7263999,-1.038013
-1.554591,0.7262287,-1.038225
-1.55467,0.7264833,-1.03822
-1.554689,0.7263305,-1.038215
-1.5545,0.7266047,-1.038162
-1.55454,0.7268541,-1.038026
-1.554528,0.7269435,-1.037985
-1.554796,0.7264197,-1.038161
-1.554797,0.7264009,-1.038165
-1.554823,0.7263772,-1.03816
-1.554964,0.7262433,-1.038093
-1.554669,0.7261932,-1.038187
-1.554725,0.7266726,-1.038276
-1.554875,0.7266419,-1.03816
-1.55488,0.726629,-1.038159
-1.554732,0.7264132,-1.038117
-1.554632,0.7268362,-1.038193
-1.554589,0.7269402,-1.038208
-1.554471,0.7266738,-1.038232
-1.554486,0.7269003,-1.038258
-1.554464,0.7269785,-1.038204
-1.554784,0.7266245,-1.038141
-1.55479,0.72662,-1.038144
-1.55485,0.7265632,-1.038189
-1.554943,0.7265899,-1.038269
-1.554953,0.7266259,-1.038244
-1.554985,0.7265902,-1.038261
-1.554959,0.7264602,-1.038267
-1.554974,0.7264946,-1.03821
-1.554934,0.7264807,-1.038072
-1.554841,0.7262931,-1.038121
-1.554847,0.7263086,-1.038128
-1.554655,0.7270889,-1.038116
-1.554874,0.7271178,-1.038105
-1.554817,0.7268643,-1.038174
-1.554551,0.7267108,-1.038206
-1.554742,0.7267349,-1.037991
-1.55475,0.7265606,-1.038138
-1.554888,0.7265303,-1.03824
-1.554898,0.726532,-1.03825
-1.554914,0.7265384,-1.038274
-1.554712,0.7261107,-1.038337
-1.554743,0.7262194,-1.038216
-1.554734,0.7262297,-1.038193
-1.55494,0.7264717,-1.038283
-1.554943,0.7264493,-1.038281
-1.554848,0.7265468,-1.038129
-1.554853,0.7265561,-1.038105
-1.555057,0.7263911,-1.038118
-1.555153,0.726563,-1.038019
-1.555073,0.7266526,-1.038158
-1.555068,0.7266786,-1.038159
-1.554653,0.726675,-1.038217
-1.554997,0.7263947,-1.037918
-1.554779,0.7261298,-1.038091
-1.554923,0.7266135,-1.0381
-1.555314,0.7266181,-1.038004
-1.555148,0.7265692,-1.038072
-1.555656,0.7262914,-1.038066
-1.555191,0.7265618,-1.038138
-1.55545,0.7263963,-1.038067
-1.555318,0.7262173,-1.038257
-1.555349,0.7265828,-1.038137
-1.555298,0.7265832,-1.038141
-1.554946,0.7262878,-1.038054
-1.555073,0.725908,-1.038033
-1.555097,0.7265058,-1.038166
-1.555373,0.7265081,-1.038151
-1.555365,0.7262626,-1.038193
-1.555371,0.7262573,-1.038186
-1.555272,0.7264779,-1.038188
-1.555412,0.7263315,-1.03808
-1.555249,0.7262323,-1.037917
-1.555333,0.7263594,-1.038049
-1.555249,0.7265196,-1.037996
-1.555249,0.7265449,-1.037978
-1.554964,0.7264771,-1.038043
-1.555201,0.7263582,-1.038106
-1.555454,0.7262826,-1.037986
-1.555467,0.72628,-1.037968
-1.555355,0.7261357,-1.038134
-1.555377,0.7261105,-1.038129
-1.555387,0.7261717,-1.038012
-1.555352,0.7260721,-1.037959
-1.555511,0.726104,-1.038101
-1.555241,0.7264185,-1.038071
-1.555303,0.7265298,-1.038055
-1.555442,0.726223,-1.038005
-1.555214,0.7261763,-1.038025
-1.555168,0.7262993,-1.037907
-1.555311,0.7265184,-1.037967
-1.55553,0.726387,-1.038009
-1.555257,0.7264707,-1.038043
-1.555352,0.7267714,-1.038014
-1.555257,0.726383,-1.03808
-1.555289,0.726505,-1.038098
-1.555264,0.7267215,-1.037852
-1.555224,0.7266347,-1.037915
-1.55523,0.7265701,-1.037847
-1.555179,0.7264149,-1.037903
-1.555288,0.726151,-1.038158
-1.555262,0.7261281,-1.038167
-1.555374,0.7265694,-1.038056
-1.555513,0.7264273,-1.03791
-1.555456,0.7259862,-1.038041
-1.555496,0.7263381,-1.037925
-1.555528,0.7260189,-1.037861
-1.555535,0.7259927,-1.03784
-1.555654,0.7262347,-1.038139
-1.555627,0.7264628,-1.037951
-1.555558,0.7259393,-1.037891
-1.555463,0.7258098,-1.037887
-1.555417,0.7259042,-1.037986
-1.555552,0.7262201,-1.038007
-1.555625,0.7261114,-1.038095
-1.555665,0.7261105,-1.038144
-1.555566,0.7262487,-1.038079
-1.555639,0.726177,-1.038059
-1.555431,0.7259116,-1.037853
-1.555515,0.7259903,-1.037959
-1.55583,0.7263007,-1.03806
-1.555689,0.7260995,-1.038048
-1.555601,0.725991,-1.037913
-1.555592,0.7260084,-1.037908
-1.555678,0.7259698,-1.038055
-1.555719,0.7259364,-1.038095
-1.555815,0.7259867,-1.037979
-1.555811,0.7260447,-1.037918
-1.55558,0.7259772,-1.037963
-1.555566,0.7259901,-1.037937
-1.555795,0.7259419,-1.037986
-1.555796,0.7259593,-1.037975
-1.555826,0.7262659,-1.038002
-1.555752,0.7262123,-1.03793
-1.555641,0.7260149,-1.037951
-1.555627,0.7260227,-1.037939
-1.555623,0.7261968,-1.037894
-1.555682,0.7257514,-1.037935
-1.555691,0.7259965,-1.03783
-1.555737,0.726073,-1.037811
-1.555811,0.7258627,-1.037884
-1.555803,0.7258518,-1.037868
-1.555772,0.725786,-1.037824
-1.555755,0.7257547,-1.037814
-1.555643,0.7257128,-1.038056
-1.555587,0.7258956,-1.037881
-1.555734,0.7258568,-1.038004
-1.55572,0.7258368,-1.037985
-1.555731,0.7255881,-1.038193
-1.555659,0.7259016,-1.038021
-1.555784,0.7258511,-1.038121
-1.555799,0.7257924,-1.038224
-1.555769,0.7259591,-1.037991
-1.555839,0.7259681,-1.038004
-1.555796,0.725661,-1.037937
-1.555697,0.7257099,-1.037924
-1.555678,0.7259727,-1.037702
-1.555728,0.7256587,-1.037877
-1.55579,0.7257996,-1.03802
-1.555796,0.7257919,-1.038029
-1.555971,0.7257111,-1.038117
-1.555848,0.7255278,-1.037987
-1.555928,0.7257097,-1.038071
-1.555987,0.7256713,-1.038024
-1.555885,0.7255476,-1.037982
-1.555834,0.7257206,-1.037841
-1.555944,0.7256925,-1.038012
-1.556012,0.7256553,-1.038021
-1.555981,0.7256434,-1.038095
-1.555997,0.7258172,-1.037993
-1.555841,0.725759,-1.037989
-1.555817,0.7257051,-1.038038
-1.555706,0.7260301,-1.037797
-1.555706,0.7257557,-1.037753
-1.555578,0.7254994,-1.038029
-1.555825,0.725656,-1.038008
-1.555964,0.725621,-1.037911
-1.555987,0.7255402,-1.037965
-1.555916,0.7255459,-1.037981
-1.555926,0.7255409,-1.037978
-1.555925,0.7255986,-1.037869
-1.555961,0.7255421,-1.037951
-1.555896,0.7254093,-1.037899
-1.555927,0.72542,-1.037857
-1.555963,0.7253699,-1.037835
-1.555976,0.7253423,-1.037815
-1.555987,0.7252593,-1.037912
-1.555969,0.7252581,-1.03793
-1.555739,0.7254245,-1.037894
-1.555732,0.7253268,-1.037946
-1.555752,0.7253635,-1.03791
-1.555862,0.7255449,-1.037879
-1.555881,0.7255652,-1.037878
-1.556004,0.7253423,-1.037939
-1.555942,0.7254884,-1.037956
-1.5559,0.7256632,-1.037801
-1.556056,0.7253051,-1.037839
-1.556082,0.7252996,-1.037806
-1.556075,0.7252929,-1.037796
-1.556258,0.7254455,-1.037865
-1.556283,0.7254584,-1.037866
-1.555864,0.7256358,-1.038005
-1.555852,0.7256625,-1.038004
-1.556035,0.725358,-1.037918
-1.556046,0.7253499,-1.037902
-1.556071,0.7256768,-1.037913
-1.556081,0.7256966,-1.037905
-1.556061,0.7254183,-1.037809
-1.556049,0.7254221,-1.037804
-1.556039,0.7254486,-1.037769
-1.556043,0.7254615,-1.037751
-1.556244,0.7252343,-1.038066
-1.556261,0.7254555,-1.037886
-1.555963,0.7251284,-1.037904
-1.555878,0.7252133,-1.037822
-1.555863,0.7252355,-1.037805
-1.556028,0.7256281,-1.037818
-1.555927,0.7253854,-1.037991
-1.555825,0.7254648,-1.037843
-1.555807,0.7254572,-1.037829
-1.555726,0.7252872,-1.03789
-1.555949,0.7253256,-1.037815
-1.555704,0.7253234,-1.03788
-1.556041,0.7252991,-1.037913
-1.555958,0.7249432,-1.038043
-1.555996,0.7249281,-1.038094
-1.556067,0.7249503,-1.038188
-1.556139,0.7248561,-1.038203
-1.556139,0.7248561,-1.038203
-1.556083,0.7250242,-1.038212
-1.556178,0.7251196,-1.038034
-1.555976,0.7249978,-1.037986
-1.555967,0.7249722,-1.037987
-1.556113,0.7250731,-1.037927
-1.556113,0.7250731,-1.037927
-1.556113,0.7250731,-1.037927
-1.556113,0.7250731,-1.037927
-1.556063,0.7251918,-1.037957
-1.555966,0.7253406,-1.037909
-1.555966,0.7253406,-1.037909
-1.556116,0.7251875,-1.037982
-1.556018,0.7251983,-1.037976
-1.556016,0.7251985,-1.037973
-1.55626,0.7250257,-1.037992
-1.556339,0.7251065,-1.037921
-1.55618,0.7252059,-1.037914
-1.556238,0.7251308,-1.037885
-1.556116,0.7250757,-1.037859
-1.556111,0.7250583,-1.037843
-1.55599,0.7251959,-1.037767
-1.556292,0.725178,-1.037895
-1.556158,0.725177,-1.037899
-1.556177,0.7253358,-1.037878
-1.556252,0.7249832,-1.03798
-1.556285,0.7249138,-1.038034
-1.55611,0.7251732,-1.037908
-1.55608,0.7250106,-1.038025
-1.556095,0.7251539,-1.037871
-1.555943,0.7251751,-1.037902
-1.555985,0.7252548,-1.037732
-1.555851,0.7250612,-1.037887
-1.555958,0.7251441,-1.037817
-1.556041,0.7252431,-1.037857
-1.556084,0.7249789,-1.038078
-1.556095,0.7249634,-1.038089
-1.55607,0.7251079,-1.037874
-1.556132,0.7252076,-1.037902
-1.556012,0.7247956,-1.038073
-1.5561,0.7251673,-1.03789
-1.556144,0.7252495,-1.037906
-1.556222,0.7251947,-1.037897
-1.556123,0.7250881,-1.037984
-1.556049,0.7253568,-1.037859
-1.555938,0.7252622,-1.03771
-1.555991,0.7249568,-1.037862
-1.555816,0.7250166,-1.037912
-1.556003,0.7254453,-1.037879
-1.556073,0.7252896,-1.037889
-1.555975,0.7251942,-1.037988
-1.555925,0.7252338,-1.037891
-1.555955,0.7251287,-1.03791
-1.555941,0.7251322,-1.037914
-1.556012,0.7252545,-1.037791
-1.555995,0.7252083,-1.03775
-1.55584,0.7249036,-1.037706
-1.55582,0.7249177,-1.037629
-1.55602,0.7247753,-1.037816
-1.556028,0.7247589,-1.037819
-1.55616,0.7252777,-1.037885
-1.556252,0.725353,-1.037957
-1.55616,0.7250736,-1.037969
-1.556144,0.7250311,-1.03803
-1.556221,0.7251074,-1.03789
-1.556231,0.7251136,-1.037903
-1.556214,0.7249501,-1.037974
-1.556053,0.7252383,-1.037899
-1.556158,0.7251613,-1.037762
-1.556184,0.7250443,-1.037864
-1.556137,0.7247248,-1.037781
-1.556138,0.7247143,-1.037788
-1.556138,0.7247143,-1.037788
-1.556138,0.7247143,-1.037788
-1.556138,0.7247143,-1.037788
-1.556252,0.7249103,-1.037945
-1.556134,0.7250316,-1.038005
-1.556134,0.7250316,-1.038005
-1.556118,0.7250266,-1.037912
-1.55602,0.7251902,-1.037799
-1.556064,0.7253535,-1.03784
-1.556216,0.7247708,-1.037801
-1.556197,0.7246132,-1.037967
-1.556246,0.7253859,-1.037755
-1.556266,0.7254303,-1.037757
-1.556388,0.7246904,-1.03804
-1.55622,0.7248151,-1.038016
-1.556304,0.725291,-1.037824
-1.556349,0.7247455,-1.037838
-1.55627,0.7247241,-1.038017
-1.556303,0.7247086,-1.038036
-1.556322,0.72526,-1.03795
-1.556487,0.7246737,-1.037959
-1.556407,0.7245779,-1.037989
-1.556404,0.7250972,-1.037924
-1.556477,0.7248027,-1.037937
-1.556489,0.7248058,-1.037946
-1.556412,0.7248309,-1.037719
-1.556415,0.7248363,-1.037695
-1.556476,0.7247443,-1.037693
-1.556277,0.7247281,-1.037843
-1.556165,0.7249522,-1.037821
-1.55621,0.7250361,-1.037948
-1.556331,0.7249751,-1.037997
-1.556323,0.724977,-1.038024
-1.556712,0.7250688,-1.037828
-1.556237,0.7252328,-1.037928
-1.556347,0.7250857,-1.037736
-1.556356,0.7250838,-1.037718
-1.556302,0.7248702,-1.037764
-1.556256,0.7248716,-1.037756
-1.556008,0.7248986,-1.037809
-1.556378,0.7246292,-1.037833
-1.556368,0.7246075,-1.037829
-1.556271,0.7252975,-1.03792
-1.556273,0.7253425,-1.037939
-1.556658,0.7249007,-1.037926
-1.556412,0.7251663,-1.037985
-1.556688,0.7253797,-1.037909
-1.556643,0.7247367,-1.037895
-1.55645,0.7249088,-1.037848
-1.556442,0.7249072,-1.037838
-1.556643,0.725352,-1.03784
-1.556595,0.7249439,-1.037821
-1.556362,0.724905,-1.037951
-1.556542,0.7252393,-1.037915
-1.556544,0.7252305,-1.037793
-1.556553,0.7252498,-1.037792
-1.556749,0.7251019,-1.037831
-1.556424,0.7253098,-1.037905
-1.556428,0.7255356,-1.037737
-1.556557,0.7248151,-1.037833
-1.55636,0.724966,-1.037888
-1.556807,0.7251308,-1.03773
-1.555957,0.7252212,-1.037958
-1.556615,0.7245321,-1.037988
-1.556393,0.7248552,-1.038075
-1.556525,0.7254171,-1.037865
-1.556538,0.7248299,-1.037889
-1.556543,0.7248249,-1.037891
-1.556545,0.7248313,-1.037887
-1.556543,0.7248361,-1.037895
-1.556921,0.7243249,-1.037874
-1.556925,0.7242861,-1.037892
-1.556937,0.7243583,-1.037762
-1.556952,0.7243152,-1.037746
-1.556471,0.7240434,-1.037816
-1.556468,0.7239919,-1.037809
-1.556447,0.7246978,-1.037897
-1.556699,0.7249961,-1.037856
-1.556411,0.724436,-1.0379
-1.556411,0.724436,-1.0379
-1.55635,0.7244022,-1.037942
-1.556272,0.7243884,-1.037969
-1.556239,0.7243857,-1.037979
-1.557272,0.7259393,-1.038327
-1.556759,0.7256095,-1.038028
-1.556552,0.725513,-1.037925
-1.556493,0.725142,-1.037898
-1.556535,0.7255611,-1.037923
-1.556452,0.7256341,-1.037824
-1.556632,0.7253251,-1.037765
-1.55643,0.7245667,-1.037991
-1.556529,0.7248631,-1.037937
-1.556502,0.7248466,-1.037932
-1.556615,0.7250142,-1.037911
-1.557033,0.7249272,-1.037832
-1.556548,0.725358,-1.037829
-1.556535,0.7252522,-1.037853
-1.556688,0.724788,-1.037912
-1.556514,0.7250035,-1.037959
-1.556557,0.7252314,-1.037923
-1.556547,0.7252429,-1.037925
-1.556345,0.7250011,-1.037763
-1.556358,0.724993,-1.037771
-1.556421,0.7250931,-1.0378
-1.556595,0.7249122,-1.037752
-1.556766,0.7247322,-1.037898
-1.556731,0.7249067,-1.037913
-1.556619,0.724884,-1.037796
-1.556643,0.7249367,-1.037778
-1.556693,0.7245963,-1.037731
-1.556775,0.7250311,-1.037868
-1.556858,0.7252986,-1.037863
-1.55685,0.7247448,-1.037774
-1.556876,0.7245781,-1.037927
-1.556591,0.7248027,-1.037895
-1.556737,0.7252676,-1.037857
-1.556985,0.7248511,-1.037772
-1.556662,0.7248182,-1.037885
-1.556766,0.7254927,-1.037761
-1.556567,0.7250237,-1.03781
-1.556611,0.7245734,-1.037952
-1.556628,0.7253394,-1.037879
-1.556517,0.7251275,-1.037812
-1.55677,0.7250018,-1.037701
-1.556741,0.7249312,-1.037553
-1.556732,0.7249177,-1.03755
-1.556612,0.7245059,-1.037783
-1.556764,0.7245891,-1.037845
-1.556707,0.7247601,-1.037702
-1.55691,0.7246733,-1.038109
-1.556851,0.7247117,-1.037956
