Position X,Position Y,Position Z
-1.529059,0.7283943,-1.019595
-1.527978,0.7286518,-1.019805
-1.528273,0.7286577,-1.019742
-1.528238,0.7288971,-1.019763
-1.528254,0.7288117,-1.019909
-1.528594,0.728833,-1.019739
-1.528594,0.728833,-1.019739
-1.528594,0.728833,-1.019739
-1.528594,0.728833,-1.019739
-1.528594,0.728833,-1.019739
-1.528594,0.728833,-1.019739
-1.528294,0.728965,-1.019841
-1.528298,0.7287762,-1.019895
-1.528298,0.7287762,-1.019895
-1.527916,0.7288055,-1.019739
-1.528041,0.7286103,-1.019862
-1.528383,0.728982,-1.019792
-1.528412,0.7289929,-1.019788
-1.528324,0.728812,-1.019934
-1.527385,0.7291615,-1.020057
-1.527293,0.729316,-1.019893
-1.527306,0.729203,-1.019983
-1.527738,0.7291231,-1.019997
-1.527737,0.7291298,-1.020002
-1.527949,0.7291641,-1.019904
-1.527404,0.7289784,-1.01995
-1.527516,0.7287774,-1.019938
-1.528495,0.7285836,-1.019835
-1.528502,0.728586,-1.019835
-1.528923,0.7285762,-1.019824
-1.528491,0.7285874,-1.019771
-1.528507,0.7285681,-1.019741
-1.528329,0.728436,-1.019715
-1.528998,0.7283707,-1.019759
-1.529415,0.7283154,-1.019769
-1.529472,0.7283065,-1.019769
-1.529019,0.7283888,-1.019734
-1.528937,0.7282081,-1.019793
-1.529126,0.7281115,-1.019839
-1.529511,0.7280598,-1.019712
-1.52953,0.728034,-1.019713
-1.529661,0.7282073,-1.019768
-1.529392,0.7283037,-1.019738
-1.529347,0.727921,-1.019633
-1.529561,0.727829,-1.019793
-1.529767,0.7279694,-1.019786
-1.529522,0.7280633,-1.019742
-1.529598,0.7279091,-1.019779
-1.529615,0.727881,-1.019782
-1.529567,0.7279646,-1.019685
-1.529558,0.7278092,-1.019692
-1.529957,0.727622,-1.01976
-1.52995,0.7278235,-1.019637
-1.529379,0.7278769,-1.019726
-1.529395,0.7278571,-1.019717
-1.529497,0.7277083,-1.01976
-1.529955,0.7278054,-1.019603
-1.529745,0.7277789,-1.019674
-1.529801,0.7277741,-1.019682
-1.529698,0.7280154,-1.019604
-1.529745,0.7279952,-1.019585
-1.529238,0.7279255,-1.019803
-1.529376,0.7279058,-1.019792
-1.529309,0.7280707,-1.019669
-1.52934,0.7280486,-1.019657
-1.529034,0.7281606,-1.019688
-1.529055,0.7281559,-1.019673
-1.528642,0.7283664,-1.019781
-1.528643,0.7283516,-1.019778
-1.528707,0.7283843,-1.019691
-1.528232,0.7285848,-1.019737
-1.528227,0.7285731,-1.019722
-1.528227,0.7285731,-1.019722
-1.528227,0.7285731,-1.019722
-1.528227,0.7285731,-1.019722
-1.528227,0.7285731,-1.019722
-1.528729,0.7283106,-1.019738
-1.528729,0.7283106,-1.019738
-1.528951,0.7280254,-1.019743
-1.529325,0.727917,-1.019749
-1.529693,0.7279549,-1.019672
-1.529486,0.7277575,-1.019662
-1.529309,0.7277315,-1.01963
-1.529448,0.7278826,-1.019649
-1.529491,0.7277269,-1.019644
-1.529529,0.7277031,-1.01963
-1.529813,0.7276177,-1.019578
-1.530116,0.727529,-1.019571
-1.530094,0.7273591,-1.019574
-1.530232,0.7272797,-1.019508
-1.53038,0.7274206,-1.019578
-1.530437,0.7274027,-1.019594
-1.530003,0.7275646,-1.019569
-1.529692,0.7276843,-1.019638
-1.529887,0.7275255,-1.019646
-1.530103,0.727387,-1.019602
-1.530093,0.727514,-1.019653
-1.530114,0.7274969,-1.019649
-1.530363,0.7275462,-1.019552
-1.52949,0.7279265,-1.019565
-1.528978,0.7278445,-1.019727
-1.528967,0.727952,-1.019695
-1.529514,0.7277863,-1.019611
-1.52953,0.7277761,-1.019613
-1.529658,0.7276776,-1.01966
-1.530119,0.7276111,-1.019476
-1.529851,0.7275183,-1.019493
-1.52933,0.7275112,-1.019756
-1.52987,0.7276247,-1.019565
-1.529884,0.7276185,-1.019554
-1.529204,0.7278612,-1.019732
-1.52933,0.7276642,-1.019659
-1.529241,0.7278969,-1.019527
-1.529422,0.7276995,-1.019564
-1.529439,0.72768,-1.019552
-1.529536,0.7275391,-1.019706
-1.529752,0.727793,-1.019468
-1.529286,0.7277651,-1.019511
-1.52908,0.7276785,-1.019758
-1.529695,0.7276287,-1.019585
-1.529716,0.7276046,-1.019592
-1.529289,0.7278104,-1.019671
-1.529517,0.727751,-1.019696
-1.529783,0.7276559,-1.019557
-1.528801,0.7278185,-1.019672
-1.529388,0.7276828,-1.019677
-1.529433,0.7276444,-1.019673
-1.529536,0.7277744,-1.019787
-1.529517,0.7276406,-1.019711
-1.529746,0.7276413,-1.019607
-1.530044,0.7274251,-1.019526
-1.52928,0.7275765,-1.019665
-1.529294,0.7275541,-1.01966
-1.530165,0.7273924,-1.01949
-1.530504,0.7272322,-1.019458
-1.529866,0.7272587,-1.019526
-1.530451,0.7270951,-1.019421
-1.530735,0.7270787,-1.019423
-1.530702,0.7270014,-1.0195
-1.530702,0.7271767,-1.019474
-1.530765,0.7271605,-1.019471
-1.530129,0.7273769,-1.019595
-1.530081,0.7272463,-1.019634
-1.530253,0.7273719,-1.019646
-1.530545,0.727402,-1.019561
