Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.09164429,-0.1854553,0.978363,-0.003326416,-0.1776581,0.9840851
-0.09164429,-0.1854553,0.978363,-0.003326416,-0.1776581,0.9840851
-0.0919342,-0.1859741,0.978241,-0.003540039,-0.176651,0.9842529
-0.0919342,-0.1859741,0.978241,-0.003540039,-0.176651,0.9842529
-0.092453,-0.1857605,0.9782257,-0.004272461,-0.1769562,0.9841919
-0.0925293,-0.1854095,0.9782867,-0.005981445,-0.1766052,0.9842529
-0.09181213,-0.1861877,0.9782104,-0.006134033,-0.1755219,0.9844513
-0.0919342,-0.1864166,0.9781494,-0.006576538,-0.1761017,0.9843445
-0.09234619,-0.1839294,0.9785767,-0.006530762,-0.1743011,0.9846649
-0.09315491,-0.1835938,0.9785614,-0.006011963,-0.1737366,0.9847717
-0.09277344,-0.1839142,0.9785461,-0.006347656,-0.1736298,0.984787
-0.09407043,-0.1836548,0.9784698,-0.006286621,-0.1730652,0.9848785
-0.09394836,-0.1828003,0.9786377,-0.006958008,-0.1726837,0.9849396
-0.09397888,-0.1823883,0.978714,-0.007354736,-0.172699,0.9849396
-0.09397888,-0.1809998,0.9789734,-0.007003784,-0.1719666,0.9850769
-0.09381104,-0.1810455,0.9789886,-0.006774902,-0.1717377,0.9851074
-0.09185791,-0.18367,0.9786835,-0.006958008,-0.1723633,0.9850006
-0.09190369,-0.1832428,0.9787445,-0.007019043,-0.1726532,0.9849548
-0.09185791,-0.1823883,0.9789124,-0.00793457,-0.172287,0.9850006
-0.09184265,-0.182785,0.9788513,-0.007980347,-0.1723328,0.9850006
-0.09169006,-0.1828613,0.9788361,-0.007995605,-0.1717682,0.9850922
-0.09172058,-0.1833038,0.9787598,-0.007995605,-0.1722412,0.9850159
-0.09088135,-0.1839294,0.978714,-0.005401611,-0.1733246,0.984848
-0.09089661,-0.1837006,0.9787598,-0.004257202,-0.1729584,0.9849091
-0.09136963,-0.1847687,0.9785156,-0.004089355,-0.1722565,0.9850311
-0.09207153,-0.1849365,0.9784241,-0.004089355,-0.1730042,0.9849091
-0.09373474,-0.1826019,0.9786987,-0.004577637,-0.1726837,0.9849548
-0.0940094,-0.1825409,0.9786835,-0.003768921,-0.1726837,0.9849548
-0.09393311,-0.1838989,0.9784393,-0.002380371,-0.1724701,0.9850006
-0.09428406,-0.1839142,0.9783936,-0.002380371,-0.1728058,0.9849396
-0.09614563,-0.18396,0.9782104,-0.002349854,-0.1736603,0.9848022
-0.09405518,-0.1835785,0.9784851,-0.002624512,-0.1729889,0.9849091
-0.09429932,-0.1826324,0.9786377,-0.002944946,-0.1723785,0.9850159
-0.09432983,-0.1826477,0.9786377,-0.00352478,-0.1723328,0.9850159
-0.09455872,-0.1826782,0.9786072,-0.002853394,-0.1738739,0.9847565
-0.09414673,-0.1828766,0.9786072,-0.004089355,-0.1737976,0.9847717
-0.09490967,-0.1822357,0.978653,-0.005249023,-0.173233,0.9848633
-0.09643555,-0.1829071,0.9783783,-0.005233765,-0.1732483,0.9848633
-0.09515381,-0.1835327,0.9783936,-0.005249023,-0.1734772,0.9848175
-0.09532166,-0.1833649,0.9784088,-0.005462646,-0.1735382,0.9848022
-0.0967865,-0.1846008,0.9780273,-0.00541687,-0.1740875,0.9847107
-0.09680176,-0.1845703,0.9780273,-0.005371094,-0.1741333,0.9846954
-0.09692383,-0.1846924,0.9779968,-0.005172729,-0.1745605,0.9846191
-0.09721375,-0.1852264,0.9778595,-0.005081177,-0.1747284,0.9845886
-0.09674072,-0.1849365,0.9779663,-0.006546021,-0.1745605,0.9846191
-0.09580994,-0.1850586,0.9780426,-0.004821777,-0.1764221,0.9842987
-0.09655762,-0.1851349,0.977951,-0.004806519,-0.1771851,0.9841614
-0.09570313,-0.1864929,0.9777832,-0.00289917,-0.1766815,0.9842529
-0.09542847,-0.1867523,0.9777527,-0.002838135,-0.1765289,0.9842834
-0.09513855,-0.1881104,0.9775238,-0.002761841,-0.1771545,0.9841766
-0.09519958,-0.1879578,0.9775391,-0.002090454,-0.177536,0.9841003
-0.09492493,-0.1899567,0.9771881,-0.001998901,-0.1784058,0.9839478
-0.09492493,-0.1899567,0.9771881,-0.002059937,-0.1799469,0.9836578
-0.09501648,-0.1891022,0.9773407,-0.002380371,-0.1791382,0.9838104
-0.095047,-0.1891785,0.9773254,-0.00239563,-0.179306,0.9837799
-0.0932312,-0.1911926,0.9771118,-0.002761841,-0.1790161,0.9838257
