Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.1148376,-0.1358643,0.9840393,-0.03007507,-0.1102753,0.9934387
-0.1219025,-0.1327057,0.9836273,-0.02934265,-0.1086731,0.9936371
-0.1219788,-0.1327362,0.9836121,-0.02908325,-0.1090088,0.9936066
-0.121933,-0.1327057,0.9836121,-0.02926636,-0.1099701,0.9934998
-0.1236572,-0.130188,0.9837341,-0.02816772,-0.1114807,0.9933624
-0.1236572,-0.130188,0.9837341,-0.02816772,-0.1114807,0.9933624
-0.1236572,-0.130188,0.9837341,-0.02816772,-0.1114807,0.9933624
-0.1237793,-0.1296234,0.9837952,-0.0282135,-0.1120453,0.9932861
-0.123703,-0.1295624,0.9838104,-0.02836609,-0.1143799,0.9930267
-0.1237793,-0.1295776,0.9837952,-0.02836609,-0.1143799,0.9930267
-0.124649,-0.1304932,0.9835663,-0.02813721,-0.1145325,0.9930115
-0.1172943,-0.1335754,0.9840698,-0.02813721,-0.1145325,0.9930115
-0.1172638,-0.1334991,0.9840851,-0.02812195,-0.1151581,0.9929352
-0.1230774,-0.1308136,0.9837341,-0.02845764,-0.1142578,0.993042
-0.1226501,-0.1312714,0.9837189,-0.02772522,-0.1124268,0.9932709
-0.1225891,-0.1311951,0.9837341,-0.02824402,-0.1115875,0.9933472
-0.1227875,-0.1298218,0.983902,-0.02801514,-0.1118164,0.9933319
-0.1226959,-0.1300201,0.9838867,-0.02804565,-0.1117859,0.9933319
-0.1227722,-0.1299896,0.9838715,-0.02844238,-0.1112366,0.9933777
-0.1230011,-0.1289215,0.9839935,-0.03030396,-0.1109467,0.9933624
-0.1233063,-0.1270599,0.9841919,-0.02946472,-0.1116943,0.9933014
-0.1233063,-0.1271057,0.9841919,-0.02946472,-0.1117706,0.9932861
-0.1245422,-0.1279297,0.9839172,-0.02926636,-0.1147766,0.9929504
-0.1242218,-0.1277771,0.9839783,-0.03022766,-0.1148224,0.9929199
-0.1244965,-0.1296234,0.9837036,-0.0302124,-0.1146545,0.9929352
-0.126297,-0.1278687,0.9837036,-0.0295105,-0.115509,0.9928589
-0.1253204,-0.1306,0.9834747,-0.0282135,-0.1152191,0.9929352
-0.1251678,-0.1306,0.98349,-0.0282135,-0.115097,0.9929504
-0.1176605,-0.1337433,0.9839935,-0.02828979,-0.1151428,0.9929352
-0.1167297,-0.1337433,0.9841003,-0.02871704,-0.1152191,0.9929199
-0.1179047,-0.1327515,0.9841003,-0.02908325,-0.115387,0.9928894
-0.1249542,-0.1294861,0.9836731,-0.02937317,-0.1152039,0.9929047
-0.1178589,-0.1325378,0.9841309,-0.02964783,-0.1129456,0.9931488
-0.1254272,-0.128891,0.9836884,-0.02996826,-0.1129761,0.9931335
-0.1259308,-0.1290436,0.9835968,-0.02998352,-0.1133423,0.9930878
-0.1267853,-0.1300507,0.9833527,-0.02926636,-0.1131134,0.9931488
-0.1267853,-0.129364,0.9834442,-0.03027344,-0.11026,0.9934387
-0.1205292,-0.1331177,0.9837341,-0.03019714,-0.1096954,0.9934998
-0.1201019,-0.134079,0.9836578,-0.02990723,-0.1120148,0.9932404
-0.1197815,-0.1341248,0.9836884,-0.0297699,-0.1137695,0.9930573
-0.1197662,-0.1340942,0.9836884,-0.03053284,-0.1141205,0.9929962
-0.1198883,-0.13414,0.9836731,-0.03067017,-0.1133575,0.9930725
-0.1199188,-0.1337738,0.9837189,-0.0319519,-0.1125336,0.9931183
-0.1217651,-0.1345978,0.9833832,-0.03353882,-0.1152191,0.9927673
-0.1217804,-0.1346893,0.9833679,-0.03353882,-0.1152344,0.9927673
-0.1222229,-0.134552,0.9833374,-0.03408813,-0.1152649,0.9927368
-0.1223602,-0.1346283,0.9833069,-0.03515625,-0.115509,0.9926758
-0.122879,-0.1348267,0.9832153,-0.03630066,-0.1143494,0.9927673
-0.1229553,-0.1350708,0.9831696,-0.03642273,-0.1136169,0.9928436
-0.1227112,-0.1348267,0.9832306,-0.03851318,-0.112915,0.9928436
-0.122818,-0.1348267,0.9832153,-0.03849792,-0.1126404,0.9928741
-0.1229401,-0.1329346,0.9834595,-0.03923035,-0.1122131,0.9929047
-0.1229401,-0.1326752,0.98349,-0.03961182,-0.1113586,0.992981
-0.1226349,-0.1325226,0.983551,-0.0403595,-0.1113586,0.9929504
-0.1225739,-0.1316223,0.9836884,-0.0403595,-0.1112671,0.9929657
-0.1298676,-0.1269684,0.9833527,-0.04071045,-0.1121521,0.9928436
-0.1299133,-0.1281891,0.9832001,-0.0406189,-0.1111755,0.9929657
-0.1298676,-0.127121,0.9833374,-0.0408783,-0.1103058,0.993042
-0.1301575,-0.1261597,0.983429,-0.04052734,-0.110611,0.9930267
-0.1302338,-0.1265717,0.9833679,-0.03994751,-0.1109009,0.9930267
-0.1302338,-0.1265717,0.9833679,-0.03993225,-0.1116486,0.9929352
-0.1292572,-0.1263123,0.9835205,-0.04016113,-0.1111603,0.992981
-0.1212616,-0.1307526,0.983963,-0.0400238,-0.1116638,0.9929352
-0.1210785,-0.1302643,0.9840546,-0.03973389,-0.1120605,0.9929047
-0.1292419,-0.1268616,0.9834595,-0.03994751,-0.1141205,0.9926605
-0.1292877,-0.1269684,0.983429,-0.03942871,-0.1136475,0.9927368
-0.1224823,-0.1309204,0.9837952,-0.03901672,-0.1153564,0.9925537
-0.1226196,-0.129715,0.9839325,-0.03912354,-0.1150665,0.9925842
-0.1224365,-0.1295013,0.9839783,-0.03892517,-0.1147003,0.99263
-0.1299286,-0.1275787,0.9832764,-0.03787231,-0.1148376,0.9926453
-0.1299286,-0.1275787,0.9832764,-0.03787231,-0.1148376,0.9926453
-0.1299286,-0.1275787,0.9832764,-0.03787231,-0.1148376,0.9926453
-0.1298828,-0.1273499,0.9833069,-0.03785706,-0.1138611,0.9927673
-0.1306,-0.1279755,0.9831238,-0.03791809,-0.1144867,0.992691
-0.1306,-0.1279755,0.9831238,-0.03791809,-0.1144867,0.992691
-0.131546,-0.1281128,0.9829865,-0.03942871,-0.1156311,0.9925079
-0.1317596,-0.1279144,0.9829865,-0.03942871,-0.1157532,0.9924927
-0.1322937,-0.1279755,0.9829102,-0.03945923,-0.1139069,0.992691
-0.1322632,-0.1275024,0.9829712,-0.03935242,-0.1134338,0.9927521
-0.1322479,-0.1278687,0.9829254,-0.03794861,-0.1154938,0.992569
-0.1310425,-0.1273651,0.9831543,-0.0378418,-0.1136627,0.9927826
-0.1300659,-0.1274567,0.9832764,-0.0377655,-0.1136627,0.9927979
-0.1282196,-0.127182,0.983551,-0.03765869,-0.113739,0.9927826
-0.1282349,-0.1273804,0.9835205,-0.03765869,-0.113739,0.9927826
-0.1272278,-0.1275482,0.9836273,-0.03759766,-0.1162567,0.9924927
-0.127243,-0.1275787,0.9836273,-0.03704834,-0.1163177,0.9925079
-0.1280365,-0.1276703,0.9835052,-0.03657532,-0.1148529,0.9927063
-0.1279602,-0.1273193,0.9835663,-0.03663635,-0.1145477,0.9927368
-0.1286774,-0.1276398,0.983429,-0.03681946,-0.1134338,0.9928589
-0.1287689,-0.1281281,0.9833527,-0.03642273,-0.1122437,0.9930115
-0.1296997,-0.1294861,0.9830475,-0.03668213,-0.1136169,0.9928436
-0.1296387,-0.1304626,0.9829254,-0.03723145,-0.1137848,0.9927979
-0.1313629,-0.130188,0.9827423,-0.03910828,-0.1120148,0.9929199
-0.1312561,-0.1301727,0.9827576,-0.03916931,-0.1114197,0.9929962
-0.1330719,-0.1299133,0.9825439,-0.03964233,-0.1105194,0.9930725
-0.1331635,-0.1298218,0.9825439,-0.03964233,-0.1111298,0.9930115
-0.1339264,-0.1291199,0.9825287,-0.03981018,-0.1124725,0.9928436
-0.1340027,-0.1286926,0.9825745,-0.04165649,-0.1119995,0.9928284
-0.1338654,-0.1291351,0.9825439,-0.04159546,-0.111618,0.9928741
-0.134201,-0.1296844,0.9824219,-0.04161072,-0.1108704,0.9929504
-0.1338501,-0.1295624,0.9824829,-0.04177856,-0.11203,0.9928131
-0.1335144,-0.1295166,0.9825439,-0.04174805,-0.11203,0.9928131
-0.1342621,-0.1278381,0.9826508,-0.04174805,-0.1127625,0.9927368
-0.1341248,-0.1270752,0.9827728,-0.04167175,-0.1121674,0.9928131
-0.1333008,-0.1264496,0.9829712,-0.04180908,-0.1130524,0.9927063
-0.1343384,-0.1265717,0.9828033,-0.04176331,-0.1125336,0.9927673
-0.1341248,-0.1266327,0.9828339,-0.04161072,-0.1125641,0.9927673
-0.1346436,-0.1264496,0.9827881,-0.04223633,-0.1138153,0.9925995
-0.1353455,-0.1250763,0.9828644,-0.04370117,-0.1143036,0.9924774
-0.1349945,-0.1235809,0.9830933,-0.04391479,-0.1138916,0.9925079
-0.1340027,-0.1235809,0.9832306,-0.04385376,-0.1140289,0.9924927
-0.1340332,-0.1255798,0.9829712,-0.04348755,-0.1135254,0.992569
-0.1267242,-0.1289063,0.9835205,-0.04388428,-0.1143951,0.9924622
-0.1265869,-0.1283722,0.9835968,-0.04454041,-0.1135712,0.9925232
-0.1281586,-0.128418,0.9833984,-0.04493713,-0.1131287,0.9925537
-0.1281433,-0.1296539,0.9832306,-0.04524231,-0.1142578,0.9924164
-0.1278992,-0.1306915,0.9831238,-0.04492188,-0.1143036,0.9924164
-0.129303,-0.1306,0.9829559,-0.04449463,-0.1137238,0.9925079
-0.1291046,-0.1305695,0.9829865,-0.04466248,-0.1138,0.9924927
-0.1292267,-0.1302795,0.983017,-0.04541016,-0.1137085,0.9924622
-0.1290436,-0.1304016,0.983017,-0.04608154,-0.1135101,0.9924622
-0.128952,-0.1302185,0.9830475,-0.04605103,-0.1142883,0.9923706
-0.1284943,-0.1301575,0.9831238,-0.04664612,-0.1138306,0.9924011
-0.1281891,-0.1300659,0.9831696,-0.04736328,-0.1134949,0.9924011
-0.1282349,-0.1304626,0.9831085,-0.04737854,-0.1136322,0.9923859
-0.1282196,-0.1302795,0.983139,-0.04742432,-0.1128082,0.9924774
-0.1281891,-0.1305084,0.9831085,-0.04743958,-0.1128235,0.9924774
-0.127533,-0.1295624,0.9833221,-0.04742432,-0.1124573,0.9925079
-0.1277618,-0.130127,0.9832153,-0.04743958,-0.1118774,0.9925842
-0.1282806,-0.1305237,0.9831085,-0.04708862,-0.111145,0.9926758
-0.1280823,-0.130661,0.9831085,-0.04710388,-0.1113434,0.9926605
-0.1284027,-0.1305847,0.983078,-0.04718018,-0.1114655,0.9926453
-0.1270752,-0.1291046,0.9834442,-0.04748535,-0.1096344,0.9928284
-0.1276398,-0.1303558,0.9832001,-0.04774475,-0.1088867,0.9929047
-0.1270752,-0.1309204,0.9832001,-0.04830933,-0.108017,0.9929657
-0.1270905,-0.1301575,0.9833069,-0.04815674,-0.1077423,0.9929962
-0.127594,-0.1296692,0.9833069,-0.04814148,-0.1077423,0.9930115
-0.1284027,-0.1298523,0.9831696,-0.04826355,-0.1078033,0.9929962
-0.1283417,-0.1295776,0.9832153,-0.04837036,-0.1078033,0.992981
-0.1277313,-0.1316833,0.983017,-0.05052185,-0.1076965,0.9928894
-0.1273041,-0.1303253,0.9832611,-0.05039978,-0.1079254,0.9928741
-0.1265411,-0.1304932,0.9833374,-0.05148315,-0.1085205,0.9927521
-0.1272125,-0.1304321,0.9832458,-0.05125427,-0.1084747,0.9927673
-0.125,-0.1305695,0.9835205,-0.05082703,-0.1119232,0.9924011
-0.1244812,-0.1306915,0.9835663,-0.05110168,-0.109726,0.9926453
-0.1245422,-0.1308899,0.9835358,-0.05101013,-0.1113739,0.9924622
-0.1246796,-0.130661,0.983551,-0.05052185,-0.1105499,0.992569
-0.1245575,-0.1309204,0.9835205,-0.0489502,-0.1106415,0.9926453
