Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.09283447,-0.1576538,0.9831085,-0.00958252,-0.1617737,0.9867706
-0.09283447,-0.1576538,0.9831085,-0.00958252,-0.1617737,0.9867706
-0.09283447,-0.1576538,0.9831085,-0.00958252,-0.1617737,0.9867706
-0.09283447,-0.1576538,0.9831085,-0.00958252,-0.1617737,0.9867706
-0.09283447,-0.1576538,0.9831085,-0.00958252,-0.1617737,0.9867706
-0.09313965,-0.1574249,0.9831238,-0.009140015,-0.1604004,0.9869995
-0.09313965,-0.1574249,0.9831238,-0.009140015,-0.1604004,0.9869995
-0.09321594,-0.1565704,0.9832458,-0.009277344,-0.1604767,0.9869843
-0.09318542,-0.1564941,0.9832611,-0.009277344,-0.1604156,0.9869995
-0.09367371,-0.1563721,0.9832306,-0.009262085,-0.1599121,0.9870758
-0.09631348,-0.1586151,0.9826202,-0.008789063,-0.1610413,0.9868927
-0.09701538,-0.1594696,0.9824219,-0.008926392,-0.1589508,0.9872437
-0.09736633,-0.1595917,0.9823608,-0.009170532,-0.1588287,0.9872589
-0.09783936,-0.1619568,0.9819183,-0.008758545,-0.1613617,0.9868469
-0.09819031,-0.1629333,0.9817352,-0.00831604,-0.1620789,0.9867401
-0.09817505,-0.1623383,0.9818268,-0.008270264,-0.1624146,0.9866791
-0.09873962,-0.1602325,0.9821167,-0.008636475,-0.1630096,0.9865723
-0.09875488,-0.1630402,0.9816589,-0.009002686,-0.1616821,0.9867859
-0.09959412,-0.1625671,0.9816437,-0.009002686,-0.1618652,0.9867554
-0.1000061,-0.1628876,0.9815521,-0.009048462,-0.1632385,0.9865417
-0.09962463,-0.1627197,0.9816132,-0.008926392,-0.1616058,0.9868011
-0.09942627,-0.1617279,0.9817963,-0.00869751,-0.1581421,0.9873657
-0.100647,-0.1629791,0.9814758,-0.009643555,-0.1576843,0.9874268
-0.1010284,-0.1640625,0.9812469,-0.01000977,-0.1575623,0.987442
-0.1017456,-0.165451,0.9809418,-0.009353638,-0.1569824,0.9875488
-0.1018982,-0.1678162,0.9805298,-0.009307861,-0.1569824,0.9875488
-0.1024628,-0.1678467,0.9804688,-0.009933472,-0.157074,0.9875336
-0.1026154,-0.1690369,0.9802399,-0.008590698,-0.1577301,0.987442
-0.1027374,-0.1696014,0.9801331,-0.009216309,-0.1565704,0.9876099
-0.1027527,-0.1695099,0.9801483,-0.01023865,-0.1572418,0.9875031
-0.1028137,-0.1691437,0.9802094,-0.01002502,-0.1568604,0.9875641
-0.1030579,-0.1677246,0.980423,-0.01002502,-0.1569519,0.9875488
-0.1040192,-0.1673279,0.9803925,-0.009719849,-0.1571198,0.9875183
-0.1031342,-0.1665649,0.9806061,-0.00932312,-0.1570129,0.9875488
-0.1031647,-0.1662598,0.9806671,-0.009155273,-0.1552277,0.9878235
-0.1031494,-0.1650848,0.9808655,-0.009063721,-0.1556091,0.9877625
-0.1035156,-0.1630249,0.9811707,-0.009033203,-0.155365,0.9878082
-0.1036072,-0.1658325,0.9806824,-0.008789063,-0.1557465,0.9877472
-0.103653,-0.1658936,0.9806671,-0.008728027,-0.1564636,0.9876404
-0.1036682,-0.1640778,0.9809723,-0.008850098,-0.1564941,0.9876251
-0.1035309,-0.1651306,0.9808197,-0.009155273,-0.1559296,0.9877167
-0.1036835,-0.1651459,0.9807892,-0.01000977,-0.1561279,0.9876709
-0.1036377,-0.1648712,0.9808502,-0.01010132,-0.1548309,0.9878845
-0.1037598,-0.1649628,0.9808197,-0.01000977,-0.1540985,0.9879913
-0.1027679,-0.1649933,0.9809113,-0.01138306,-0.1541138,0.9879761
-0.1021271,-0.1645508,0.9810638,-0.01139832,-0.153595,0.9880524
-0.1020813,-0.1645966,0.9810486,-0.01210022,-0.1546021,0.9878998
-0.1022186,-0.1644135,0.9810791,-0.01191711,-0.1541138,0.9879761
-0.1016235,-0.1639404,0.9812164,-0.01293945,-0.1541748,0.9879456
-0.1016846,-0.1628571,0.9813843,-0.01289368,-0.1541138,0.9879608
-0.1013489,-0.1617432,0.9815979,-0.01263428,-0.1548157,0.987854
-0.1015778,-0.1616669,0.9815979,-0.01257324,-0.1539612,0.9879913
-0.1020203,-0.1609192,0.9816742,-0.0128479,-0.1511993,0.9884186
-0.1000366,-0.1598053,0.9820557,-0.01454163,-0.151474,0.9883423
-0.09939575,-0.1594543,0.9821777,-0.01342773,-0.151825,0.9883118
-0.09933472,-0.1602936,0.9820557,-0.01394653,-0.151947,0.9882813
-0.09928894,-0.1603699,0.9820404,-0.01324463,-0.1519623,0.9882813
-0.09944153,-0.1593475,0.982193,-0.01379395,-0.1519928,0.9882813
-0.09925842,-0.1604767,0.9820251,-0.0136261,-0.15242,0.988205
-0.09928894,-0.1598816,0.9821167,-0.01353455,-0.1521149,0.988266
-0.09773254,-0.1608734,0.9821167,-0.01257324,-0.1523285,0.9882355
-0.09783936,-0.159317,0.9823608,-0.012146,-0.1522217,0.988266
-0.1018982,-0.1590271,0.9819946,-0.01092529,-0.1524353,0.9882507
-0.1015625,-0.159256,0.9819946,-0.01091003,-0.151825,0.9883423
-0.09962463,-0.1598969,0.9820862,-0.008880615,-0.1517944,0.9883575
-0.09797668,-0.1598816,0.982254,-0.007797241,-0.1519775,0.9883423
-0.09983826,-0.1611481,0.9818573,-0.007644653,-0.1480408,0.9889374
-0.09983826,-0.1611481,0.9818573,-0.007644653,-0.1480408,0.9889374
-0.09983826,-0.1611481,0.9818573,-0.007644653,-0.1480408,0.9889374
-0.09983826,-0.1611481,0.9818573,-0.007644653,-0.1480408,0.9889374
-0.09983826,-0.1611481,0.9818573,-0.007644653,-0.1480408,0.9889374
-0.09973145,-0.1615295,0.9818115,-0.008178711,-0.148941,0.9888
-0.09968567,-0.1632233,0.9815369,-0.008010864,-0.148941,0.9888
-0.09968567,-0.1632233,0.9815369,-0.008010864,-0.148941,0.9888
-0.09896851,-0.1625061,0.98172,-0.0078125,-0.1519318,0.9883575
-0.09849548,-0.1627808,0.98172,-0.007537842,-0.154007,0.9880371
-0.09892273,-0.1633301,0.9815826,-0.00743103,-0.1538544,0.9880524
-0.09889221,-0.1617584,0.9818573,-0.007354736,-0.1530609,0.9881744
-0.09825134,-0.1617584,0.9819183,-0.00831604,-0.1544342,0.9879608
-0.09794617,-0.1626434,0.9817963,-0.00831604,-0.1571045,0.9875336
-0.09819031,-0.1640778,0.9815369,-0.008270264,-0.156723,0.9875946
-0.09812927,-0.164093,0.9815369,-0.008377075,-0.1567078,0.9875946
-0.09901428,-0.1638336,0.9814911,-0.008529663,-0.1567688,0.9875946
-0.09754944,-0.1639709,0.9816132,-0.009292603,-0.1577759,0.9874268
