Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.1013794,-0.2045746,0.9735718,0.001785278,-0.2044067,0.9788818
-0.1016235,-0.2058411,0.9732819,0.001785278,-0.2042847,0.9788971
-0.1015778,-0.206192,0.9732208,0.001785278,-0.2046814,0.9788208
-0.1023712,-0.2024384,0.9739227,0.00163269,-0.2056122,0.9786224
-0.1018982,-0.2038422,0.9736786,0.001235962,-0.205658,0.9786224
-0.1018982,-0.2038422,0.9736786,0.001235962,-0.205658,0.9786224
-0.102417,-0.2035675,0.9736786,0.0006713867,-0.204834,0.9787903
-0.1026001,-0.2043457,0.9734955,0.0001373291,-0.2042847,0.9788971
-0.1024475,-0.2041779,0.9735565,-0.00050354,-0.2015076,0.9794769
-0.1026764,-0.2041168,0.9735413,-0.0008087158,-0.2014771,0.9794769
-0.1023712,-0.2047577,0.9734344,-0.002334595,-0.1987915,0.9800262
-0.1020203,-0.205307,0.9733582,-0.0001678467,-0.1992493,0.9799347
-0.1016693,-0.2048187,0.9734955,0,-0.1992035,0.97995
-0.1008301,-0.2044067,0.9736633,-1.525879E-05,-0.199234,0.97995
-0.1018524,-0.203949,0.9736633,-0.002288818,-0.1988983,0.980011
-0.1018219,-0.2019196,0.9740906,-0.002288818,-0.1978149,0.9802246
-0.1019592,-0.200531,0.9743652,-0.002487183,-0.1977386,0.9802399
-0.101944,-0.2012482,0.9742126,-0.002166748,-0.1977081,0.9802551
-0.1019592,-0.201416,0.9741821,-0.002502441,-0.1963043,0.9805298
-0.102005,-0.2007141,0.9743195,-0.002502441,-0.1960907,0.9805756
-0.101944,-0.2015991,0.9741364,-0.002212524,-0.1958618,0.9806213
-0.1016998,-0.2007751,0.9743347,-0.002227783,-0.1967163,0.9804535
-0.1021118,-0.2011108,0.9742279,-0.003417969,-0.1973877,0.9803162
-0.1021729,-0.2002869,0.9743805,-0.003250122,-0.1965637,0.9804688
-0.1024017,-0.203598,0.9736786,-0.00328064,-0.1988983,0.980011
-0.1020966,-0.2034912,0.9737244,-0.003860474,-0.198761,0.9800262
-0.1027679,-0.2039642,0.9735565,-0.004043579,-0.1975555,0.9802704
-0.1028137,-0.2039337,0.9735565,-0.004043579,-0.1968231,0.980423
-0.1027985,-0.2027893,0.9738007,-0.004821777,-0.1985626,0.980072
-0.1029816,-0.2027283,0.9738007,-0.004882813,-0.198349,0.9801178
-0.1027679,-0.2024231,0.973877,-0.005981445,-0.2001495,0.9797363
-0.1032715,-0.2028656,0.9737396,-0.006118774,-0.2001495,0.9797363
-0.102829,-0.2009583,0.9741821,-0.005981445,-0.197052,0.9803619
-0.1029816,-0.1986084,0.9746399,-0.005981445,-0.1995392,0.9798584
-0.1018982,-0.1980591,0.9748688,-0.004867554,-0.201004,0.9795685
-0.1027222,-0.1983337,0.9747314,-0.005493164,-0.200119,0.9797516
-0.1032715,-0.1984558,0.9746399,-0.005737305,-0.1998596,0.9797974
-0.1029205,-0.198822,0.9746094,-0.005645752,-0.1998749,0.9797974
-0.1018829,-0.1994934,0.9745789,-0.005599976,-0.1978912,0.9801941
-0.1018524,-0.1991272,0.9746552,-0.005615234,-0.1978149,0.9802094
-0.1023102,-0.1990051,0.9746399,-0.005584717,-0.1977234,0.9802399
-0.1024323,-0.197937,0.9748383,-0.005615234,-0.1968689,0.9804077
-0.1015625,-0.1985321,0.9748077,-0.005783081,-0.1963501,0.9805145
-0.101593,-0.1981964,0.9748688,-0.005905151,-0.1968842,0.9803925
-0.1005249,-0.1964722,0.9753265,-0.007110596,-0.1957855,0.9806061
-0.1013031,-0.1969757,0.9751434,-0.007720947,-0.1956482,0.9806366
-0.1009521,-0.1963043,0.9753265,-0.00843811,-0.1956329,0.9806366
-0.1009216,-0.196701,0.9752502,-0.007507324,-0.1949768,0.9807739
-0.1040497,-0.1951752,0.9752197,-0.008407593,-0.1942749,0.980896
-0.1044006,-0.1973877,0.9747467,-0.008590698,-0.1948547,0.9807892
-0.1053619,-0.197525,0.9746094,-0.008880615,-0.1958008,0.9805908
-0.1041718,-0.1962891,0.9749908,-0.007919312,-0.1954041,0.9806824
-0.104248,-0.1970825,0.974823,-0.007141113,-0.195282,0.9807129
-0.1045532,-0.1959991,0.9750061,-0.007125854,-0.1964874,0.9804688
-0.1040039,-0.196579,0.9749451,-0.006546021,-0.1931458,0.9811401
-0.1041107,-0.1975708,0.9747314,-0.006546021,-0.1931915,0.9811249
-0.1038818,-0.1975403,0.974762,-0.007995605,-0.1948242,0.9808044
-0.1039276,-0.1975861,0.9747467,-0.007904053,-0.1946716,0.9808197
-0.1038666,-0.1974792,0.9747772,-0.008148193,-0.1961212,0.980545
-0.1042023,-0.1971893,0.9748077,-0.008560181,-0.1960907,0.980545
-0.10495,-0.1980591,0.9745483,-0.00958252,-0.1963348,0.980484
-0.1037445,-0.1987915,0.9745178,-0.00958252,-0.1965485,0.9804382
-0.1052856,-0.1984253,0.9744415,-0.009719849,-0.194519,0.9808502
-0.1054688,-0.1985931,0.9743805,-0.009979248,-0.1958923,0.9805603
-0.105423,-0.198349,0.9744415,-0.0100708,-0.1919861,0.9813385
-0.1051331,-0.1983032,0.974472,-0.01011658,-0.1920471,0.9813232
-0.103714,-0.1987915,0.9745331,-0.0100708,-0.19487,0.9807739
-0.1026154,-0.1984863,0.9747009,-0.01008606,-0.1952972,0.9806824
-0.1042786,-0.1983795,0.9745483,-0.01219177,-0.1953888,0.9806366
-0.1021881,-0.1975098,0.9749451,-0.01213074,-0.1948853,0.9807434
-0.1021881,-0.1975098,0.9749451,-0.01213074,-0.1948853,0.9807434
-0.1023407,-0.1981659,0.9747925,-0.01222229,-0.1940155,0.9809113
-0.1035614,-0.1988373,0.9745331,-0.01216125,-0.1940155,0.9809113
-0.1032562,-0.1991882,0.9745026,-0.01211548,-0.1936035,0.9809875
-0.1065216,-0.200119,0.9739532,-0.01043701,-0.1931915,0.9810944
-0.1063995,-0.2004089,0.9739075,-0.01036072,-0.1935272,0.9810333
-0.1031952,-0.2002258,0.9742889,-0.008743286,-0.1924438,0.9812622
-0.1031952,-0.200531,0.9742279,-0.009262085,-0.1924896,0.9812469
-0.1030121,-0.2004547,0.9742584,-0.01411438,-0.1932678,0.9810333
-0.1027985,-0.2003479,0.9743042,-0.01399231,-0.1969299,0.9803162
-0.1025238,-0.2005157,0.9743042,-0.01325989,-0.1932983,0.9810333
-0.1018524,-0.2002716,0.9744263,-0.01345825,-0.1922607,0.9812469
-0.1022797,-0.2010651,0.9742126,-0.01315308,-0.1949005,0.9807281
-0.1024628,-0.2010193,0.9741974,-0.01210022,-0.1937408,0.9809723
-0.1036682,-0.1999969,0.9742889,-0.01246643,-0.1937256,0.9809723
-0.1038208,-0.1996613,0.9743347,-0.01205444,-0.1939392,0.9809265
-0.103775,-0.1996307,0.97435,-0.01092529,-0.1937408,0.9809875
-0.1038208,-0.1990509,0.974472,-0.0111084,-0.1942902,0.9808655
-0.1036072,-0.197876,0.9747314,-0.01152039,-0.1942444,0.9808807
-0.1039581,-0.1966553,0.9749298,-0.01199341,-0.1936798,0.9809875
-0.1018982,-0.2075043,0.9729004,-0.01329041,-0.1970673,0.9802856
-0.101944,-0.208374,0.9727173,-0.01245117,-0.1969299,0.9803314
-0.09989929,-0.2070923,0.9731903,-0.01359558,-0.1963806,0.980423
