Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.1370239,-0.1965332,0.970871,-0.03684998,-0.1973724,0.9796295
-0.1369781,-0.1975098,0.9706726,-0.03704834,-0.1972656,0.9796448
-0.1381989,-0.1968689,0.9706268,-0.03717041,-0.1968994,0.9797058
-0.1384735,-0.1962128,0.9707184,-0.03684998,-0.1962128,0.9798584
-0.1387482,-0.1962128,0.9706879,-0.03692627,-0.1957245,0.97995
-0.1387787,-0.1968231,0.9705505,-0.03659058,-0.1958618,0.9799347
-0.1386719,-0.1990051,0.9701233,-0.03697205,-0.1961975,0.9798584
-0.1385956,-0.1979218,0.9703674,-0.03697205,-0.1957397,0.97995
-0.1382904,-0.1974182,0.9705048,-0.03797913,-0.1954346,0.9799652
-0.1373291,-0.1976318,0.9705963,-0.03816223,-0.1966705,0.9797211
-0.1373291,-0.1976318,0.9705963,-0.03816223,-0.1966705,0.9797211
-0.1374969,-0.1975555,0.9705963,-0.03749084,-0.19664,0.9797516
-0.1370544,-0.1974335,0.9706726,-0.03703308,-0.1964111,0.9798126
-0.1371613,-0.1972961,0.9706879,-0.03712463,-0.1965637,0.9797821
-0.1375122,-0.1972046,0.9706573,-0.03814697,-0.1965942,0.9797363
-0.1375275,-0.197403,0.9706116,-0.03622437,-0.1967163,0.9797821
-0.1376801,-0.1976318,0.9705505,-0.03634644,-0.196991,0.9797211
-0.1378937,-0.1976471,0.97052,-0.03637695,-0.1974182,0.9796295
-0.137207,-0.1981812,0.9705048,-0.03636169,-0.1988678,0.9793396
-0.1371307,-0.1976624,0.9706268,-0.03630066,-0.1988525,0.9793549
-0.1374512,-0.1978302,0.9705353,-0.03613281,-0.1967926,0.9797668
-0.1374359,-0.1978607,0.9705353,-0.03601074,-0.1967926,0.9797668
-0.134964,-0.1979218,0.970871,-0.03491211,-0.1964569,0.9798889
-0.1371765,-0.1978607,0.9705811,-0.03475952,-0.1959839,0.9799805
-0.137085,-0.1984711,0.970459,-0.0345459,-0.1949005,0.9802094
-0.1372528,-0.199646,0.9701996,-0.0342865,-0.1956024,0.980072
-0.1389008,-0.1986389,0.9701691,-0.03411865,-0.1953888,0.9801178
-0.138031,-0.1984558,0.9703369,-0.03414917,-0.1954346,0.9801178
-0.138504,-0.1990509,0.9701385,-0.036026,-0.196106,0.9799042
-0.1390381,-0.1990051,0.9700775,-0.036026,-0.196106,0.9799042
-0.1386414,-0.2000732,0.9699097,-0.03491211,-0.1960449,0.9799652
-0.1386261,-0.1991882,0.9700928,-0.0357666,-0.1959229,0.97995
-0.1386261,-0.1993561,0.9700623,-0.03660583,-0.19664,0.9797821
-0.1374969,-0.1994934,0.9701996,-0.0365448,-0.1962128,0.9798737
-0.135376,-0.1990204,0.9705963,-0.03665161,-0.196167,0.9798737
-0.1353607,-0.1990204,0.9705963,-0.03637695,-0.1954041,0.9800415
-0.1354218,-0.19841,0.9707031,-0.03582764,-0.1937561,0.9803925
-0.135376,-0.198822,0.9706268,-0.03587341,-0.1961975,0.9799042
-0.1374664,-0.1982574,0.970459,-0.03720093,-0.1952972,0.9800262
-0.1390686,-0.1979675,0.9702911,-0.03692627,-0.1936798,0.9803619
-0.1390839,-0.1976166,0.9703522,-0.03697205,-0.1947937,0.9801331
-0.1388702,-0.197403,0.9704285,-0.03695679,-0.1954193,0.980011
-0.138916,-0.1973267,0.9704285,-0.0370636,-0.1953888,0.980011
-0.1374359,-0.1972046,0.9706726,-0.03735352,-0.1954651,0.9799957
-0.1374359,-0.1972198,0.9706726,-0.03736877,-0.1951904,0.9800415
-0.1352386,-0.1973419,0.9709473,-0.03688049,-0.1953583,0.9800262
