Position X,Position Y,Position Z
-1.535164,0.7249684,-1.029713
-1.535094,0.7249825,-1.029695
-1.535056,0.724936,-1.029845
-1.535379,0.7250476,-1.029695
-1.535379,0.7250476,-1.029695
-1.535379,0.7250476,-1.029695
-1.535379,0.7250476,-1.029695
-1.534528,0.7252102,-1.029853
-1.534528,0.7252102,-1.029853
-1.535011,0.7251699,-1.029828
-1.53567,0.7249961,-1.029786
-1.535434,0.7247334,-1.029925
-1.535495,0.7248456,-1.029861
-1.536106,0.7247105,-1.029723
-1.535699,0.7247777,-1.029767
-1.535637,0.7248113,-1.029769
-1.535859,0.7248621,-1.029664
-1.535715,0.7247834,-1.029699
-1.535012,0.7247529,-1.029869
-1.535329,0.7248194,-1.02958
-1.537016,0.7244546,-1.029741
-1.537037,0.7244816,-1.029756
-1.536323,0.7245092,-1.02984
-1.536482,0.7243431,-1.029692
-1.536576,0.7241156,-1.02974
-1.536707,0.7240818,-1.029715
-1.537195,0.7242849,-1.029547
-1.537209,0.7243292,-1.029546
-1.537226,0.7242427,-1.029586
-1.537034,0.7240622,-1.029652
-1.53696,0.7241938,-1.029673
-1.53721,0.7241817,-1.029713
-1.537229,0.7242341,-1.029718
-1.537231,0.7242675,-1.029718
-1.537224,0.7242873,-1.029694
-1.537105,0.7241313,-1.029691
-1.537134,0.7241571,-1.029755
-1.537238,0.7242298,-1.029765
-1.537058,0.7243316,-1.029655
-1.537064,0.7243752,-1.029672
-1.536694,0.7244577,-1.029858
-1.536883,0.7243445,-1.029821
-1.537173,0.7242811,-1.029709
-1.537313,0.7242234,-1.029767
-1.537315,0.7242382,-1.029773
-1.537161,0.7243164,-1.029792
-1.536969,0.7243538,-1.029714
-1.537007,0.7242782,-1.029856
-1.537226,0.7243447,-1.029895
-1.537198,0.7244518,-1.029763
-1.537207,0.7244952,-1.029766
-1.536685,0.7245698,-1.029899
-1.536671,0.7245696,-1.029909
-1.536667,0.7246115,-1.029827
-1.536898,0.724467,-1.029902
-1.537242,0.7245634,-1.02975
-1.536705,0.7247584,-1.029757
-1.535816,0.7250323,-1.029916
-1.535777,0.7250841,-1.029916
-1.536169,0.7253273,-1.029893
-1.536315,0.7251997,-1.029978
-1.536286,0.7252462,-1.029984
-1.536178,0.7253044,-1.029977
-1.535831,0.725127,-1.030159
-1.535784,0.7251518,-1.030186
-1.53559,0.72506,-1.030292
-1.537088,0.7247572,-1.030023
-1.536975,0.7247093,-1.030066
-1.536954,0.7247102,-1.030081
-1.53642,0.7246575,-1.030034
-1.53642,0.7246575,-1.030034
-1.53642,0.7246575,-1.030034
-1.53642,0.7246575,-1.030034
-1.536814,0.7247601,-1.03006
-1.537401,0.7247922,-1.029904
-1.537401,0.7247922,-1.029904
-1.536912,0.7245147,-1.030029
-1.537375,0.7245088,-1.02998
-1.537416,0.7246728,-1.030139
-1.537433,0.7248421,-1.030125
-1.537436,0.7249227,-1.030173
-1.536746,0.725316,-1.030304
-1.5367,0.7259538,-1.030609
-1.536687,0.7266185,-1.030802
-1.53694,0.7272942,-1.03093
-1.536314,0.7295189,-1.031533
-1.536229,0.7320418,-1.031928
-1.536031,0.7337251,-1.032121
-1.53522,0.7356985,-1.03241
-1.535013,0.7402716,-1.032732
-1.535823,0.7449777,-1.032607
-1.536063,0.7472464,-1.03204
-1.534362,0.753675,-1.030606
-1.534179,0.7573131,-1.029621
-1.535554,0.7637639,-1.027502
-1.535491,0.7675053,-1.026334
-1.5364,0.7743388,-1.022466
-1.539063,0.7765895,-1.020041
-1.538601,0.7808468,-1.017764
-1.538027,0.7890537,-1.012819
-1.537982,0.7932203,-1.010309
-1.537017,0.8019761,-1.004205
-1.536701,0.8064547,-1.001008
-1.535753,0.8155555,-0.9939985
-1.535628,0.8200819,-0.9902458
-1.534552,0.830091,-0.982289
-1.534506,0.8345405,-0.9781677
-1.534211,0.8431277,-0.9689733
-1.534045,0.8472883,-0.9640167
-1.534005,0.8549544,-0.9534276
-1.533942,0.8582572,-0.9479147
-1.533718,0.8652284,-0.9363602
-1.533984,0.8682761,-0.9303554
-1.534403,0.8745267,-0.9183264
-1.534563,0.8769578,-0.9123353
-1.535542,0.8813908,-0.899714
-1.535542,0.8813908,-0.899714
-1.535542,0.8813908,-0.899714
-1.535542,0.8813908,-0.899714
-1.535542,0.8813908,-0.899714
-1.537852,0.8941891,-0.8555361
-1.53807,0.8965472,-0.8436003
-1.53807,0.8965472,-0.8436003
-1.53934,0.8985118,-0.8260326
-1.539764,0.8988798,-0.8156255
-1.540468,0.898429,-0.8107326
-1.541067,0.8979375,-0.8017112
-1.540433,0.8977754,-0.7977022
-1.542137,0.8958125,-0.7898145
-1.543656,0.894522,-0.7860005
-1.551908,0.887822,-0.7786263
-1.552693,0.8866129,-0.7758144
-1.554366,0.883863,-0.7713808
-1.555101,0.8822396,-0.7694691
-1.555307,0.8804635,-0.7661098
-1.555753,0.8794128,-0.7644859
-1.556595,0.8769159,-0.7615829
-1.556717,0.8759218,-0.760482
-1.556718,0.8737203,-0.7587887
-1.557037,0.8731678,-0.7581331
-1.557629,0.8719859,-0.757005
-1.557817,0.8713567,-0.7565989
-1.557778,0.8705847,-0.7560012
-1.557639,0.8702676,-0.755726
-1.557357,0.8697809,-0.7553615
-1.557093,0.8697215,-0.7554639
-1.556784,0.8700037,-0.7556167
-1.556529,0.8704226,-0.7561858
-1.556099,0.870914,-0.7567196
-1.555107,0.8720479,-0.7582458
-1.55468,0.8728342,-0.7592536
-1.554233,0.8747391,-0.7617065
-1.554213,0.875496,-0.7630955
-1.553369,0.8775699,-0.7668696
-1.552991,0.8785928,-0.7690443
-1.552358,0.8806289,-0.7737728
-1.552011,0.881512,-0.7765958
-1.551188,0.8830732,-0.7829487
-1.550922,0.884059,-0.7862585
-1.550242,0.8853037,-0.7939652
-1.550021,0.8857589,-0.7980515
-1.549273,0.8865849,-0.8069471
-1.549059,0.8869919,-0.8115751
-1.548077,0.887455,-0.821947
-1.547565,0.8876755,-0.8276177
-1.547394,0.8878748,-0.838827
-1.547337,0.8876717,-0.8446609
-1.546617,0.8869919,-0.8569918
-1.546054,0.8863159,-0.8635499
-1.545954,0.8846905,-0.8764722
-1.544981,0.8837862,-0.8832495
-1.544638,0.8807932,-0.8963975
-1.544677,0.8788922,-0.9029042
-1.544801,0.8754113,-0.9162021
-1.543934,0.8736577,-0.9231178
-1.54359,0.8694118,-0.9361497
-1.542556,0.8668475,-0.942674
-1.542513,0.861248,-0.9552826
-1.542328,0.858253,-0.9613497
-1.541869,0.8516954,-0.9728726
