0.00085519,-0.00092611,-0.00052627,0.000981,-0.00092994,-0.00057859,0.00091044,-0.00096392,-0.00056045,0.0010433,-0.00097792,-0.00060486
0.0014282,-0.001597,-0.00092508,0.0013581,-0.0021392,-0.001012,0.0025268,-0.0043602,-0.0017227,0.0019176,-0.0033474,-0.0010604
0.0015856,-0.0039203,-0.00086721,0.00098669,-0.0031227,-0.00015957,0.00092308,-0.0025982,0.00017998,0.00080859,-0.0019313,0.00032777
0.00054056,-0.0012371,0.00037709,0.00052538,-0.0012889,0.00039353,2.1107e-05,7.5815e-05,8.7247e-06,1.2736e-05,1.3862e-05,-9.2656e-06
1.3303e-05,3.1906e-05,-7.1817e-06,3.359e-06,8.7389e-05,-6.5812e-06,-1.2223e-06,0.00010962,-6.0921e-06,-8.1485e-05,0.00060478,1.6092e-05
-0.0004022,0.002054,0.00029348,-0.0011002,0.0042012,0.00084873,-0.0023958,0.0067493,0.001324,-0.0032213,0.0068902,0.0016864
-0.0039179,0.0076964,0.0020811,-0.0046301,0.0069129,0.0025475,-0.0042528,0.0064653,0.0024621,-0.0039191,0.0058386,0.0023507
-0.0036833,0.0053328,0.0021393,-0.0028102,0.0038188,0.0018251,-0.0025189,0.0032374,0.0015987,-0.0019162,0.0021126,0.0011803
-0.0016325,0.0018586,0.00096118,-0.0012463,0.0013967,0.00069855,-0.0008792,0.00069315,0.00045766,-0.00045069,0.00022138,0.00020502
-0.00019675,-8.9669e-05,4.9103e-05,-9.6872e-05,-0.00038962,-5.9909e-05,2.5432e-05,-0.00091138,-0.00021031,5.0867e-05,-0.0011036,-0.00026819
0.00037883,-0.0010104,-0.0003568,0.00027596,-0.0011295,-0.00034789,0.00033103,-0.0011191,-0.00036563,0.00026166,-0.0011674,-0.00035703
0.00053004,-0.00098485,-0.00041136,0.00074531,-0.00092351,-0.0004937,0.00047185,-0.0012442,-0.00047662,0.00084879,-0.0015788,-0.00074611
0.0014659,-0.002712,-0.0014065,0.0027281,-0.0040803,-0.0021552,0.0030649,-0.0048964,-0.0021526,0.0020735,-0.0042978,-0.0013852
0.0019786,-0.0038119,-0.0010026,0.00078369,-0.0014792,7.3981e-05,0.00051343,-0.0011954,0.00015435,0.00045068,-0.00065721,0.00030366
0,0,0,2.6615e-05,4.1091e-05,1.123e-05,1.2802e-05,1.8002e-05,-8.2557e-06,-2.5744e-05,3.7051e-05,1.0566e-05
-0.00046493,0.00044519,0.0002459,-0.0016801,0.0016401,0.00078686,-0.0038941,0.004477,0.002042,-0.0043956,0.005385,0.0024759
-0.0047829,0.0062754,0.0026954,-0.0044612,0.0057385,0.0026807,-0.0038406,0.0045414,0.0023803,-0.0031249,0.0034971,0.0020509
-0.0025826,0.0027128,0.0017703,-0.0021107,0.0021662,0.0014862,-0.0015643,0.0017085,0.0011043,-0.00026419,0.00062189,0.00025036
-0.00017538,0.00049744,0.00016095,0.00017814,0.00022874,-2.5701e-05,7.592e-05,2.1786e-05,-3.0499e-05,0.00010789,-6.7424e-05,-5.8871e-05
3.7871e-05,-0.00031766,-9.2463e-05,6.8067e-05,-0.00055508,-0.00015592,4.3418e-05,-0.00097912,-0.00024037,9.5641e-05,-0.0010859,-0.00028234
0.00026262,-0.0011504,-0.00034742,0.00024323,-0.0011424,-0.00033782,0.00045493,-0.0010328,-0.00038525,0.00058374,-0.00098866,-0.00042066
0.00047331,-0.0010737,-0.00038931,0.0005761,-0.0013517,-0.0004401,0.00091053,-0.0018813,-0.00063441,0.0012149,-0.0032978,-0.0010891
0.0016062,-0.006273,-0.0018142,0.00096779,-0.0063333,-0.0016974,0.0014835,-0.0088179,-0.0018837,0.0013167,-0.0077897,-0.0010822
0.0011026,-0.0061643,-0.00021323,0.001496,-0.0058281,-0.00025183,0.00063928,-0.0037901,0.00020337,0.00069648,-0.0029256,0.00044586
0.00068334,-0.0025501,0.00043877,0.0004783,-0.00179,0.00045305,0,0,0,1.5524e-05,5.1941e-05,-3.2588e-08
1.0822e-05,2.1123e-05,-6.0406e-06,-4.5912e-05,0.00010623,3.1107e-05,-0.00059631,0.0013774,0.00040191,-0.0010965,0.003689,0.00084639
-0.0019687,0.0068902,0.0015502,-0.0031671,0.0070172,0.0020242,-0.0029418,0.0073473,0.0020303,-0.0033053,0.0070561,0.0021127
-0.0034532,0.0055655,0.0021456,-0.0023139,0.0043737,0.00162,-0.0020654,0.0027356,0.0014116,-0.00087645,0.0015069,0.00078284
-0.00022412,0.00057707,0.00025452,-0.00015448,0.00018568,9.8015e-05,-3.415e-05,-0.00017805,-2.5129e-05,3.7629e-05,-0.00059042,-0.00013487
1.4762e-06,-0.00090101,-0.00019493,2.3128e-05,-0.0010963,-0.00025275,3.2454e-05,-0.0011878,-0.00027765,3.027e-05,-0.0012581,-0.00030024
2.8455e-05,-0.0013014,-0.0003074,5.6162e-06,-0.001324,-0.00030712,2.1754e-05,-0.0013276,-0.00031123,4.8617e-05,-0.0014705,-0.00034609
0.00011743,-0.0013866,-0.00033739,-6.0654e-07,-0.0024127,-0.00048958,0.0001328,-0.0036931,-0.00084678,-0.00033415,-0.0062291,-0.0014835
-2.8937e-05,-0.0066318,-0.0017245,-0.00022047,-0.0074744,-0.0017539,-0.0001206,-0.0076523,-0.0016552,6.1661e-05,-0.006583,-0.0013417
0.00043696,-0.0052779,-0.00075946,0.00047236,-0.0025687,2.2509e-05,0.0004739,-0.0017283,0.00025799,0.00044401,-0.0011175,0.00041114
0.00043529,-0.00095382,0.00042076,0.00041235,-0.00090789,0.00042482,0.00038369,-0.00080931,0.00042713,0.00034605,-0.00062886,0.0004313
1.8019e-05,9.1082e-05,1.3503e-05,4.7425e-06,1.9683e-05,-8.8516e-06,3.8893e-06,2.317e-05,-6.03e-06,-2.139e-05,4.9895e-05,-1.3404e-06
-0.00033342,0.00050884,8.4528e-05,-0.00084447,0.0017088,0.00033829,-0.0024342,0.0047381,0.0011043,-0.0037299,0.0063466,0.0017619
-0.0048084,0.0073782,0.0023261,-0.005019,0.0082505,0.0024404,-0.0051864,0.0085406,0.0025051,-0.0051412,0.0084485,0.0025323
-0.0044553,0.0073758,0.0023635,-0.003429,0.0057649,0.0020996,-0.0027643,0.0049172,0.00187,-0.0022205,0.004606,0.001557
-0.00085382,0.0015087,0.00060704,-0.00039014,0.0010352,0.00031135,5.0011e-05,0.00075723,0.00010232,0.00012014,0.00044418,2.5622e-05
0.00019403,9.9164e-05,-5.6348e-05,0.00018229,-0.00015785,-0.00011222,0.00025363,-0.00039924,-0.00019134,0.00033393,-0.00082252,-0.00030117
0.00039845,-0.00096095,-0.00035068,0.00043369,-0.00095883,-0.00036766,0.00050644,-0.00098619,-0.00039746,0.00019081,-0.0012079,-0.00033119
0.00029939,-0.001145,-0.00035804,0.00010972,-0.0014016,-0.00035602,2.3829e-05,-0.0020361,-0.00049158,9.1144e-05,-0.0032241,-0.00079873
-0.00045,-0.0058852,-0.001259,-0.00067605,-0.0061013,-0.0008743,-0.00055278,-0.0051207,-0.00049823,0.00029808,-0.0056812,-0.00037553
0.00013903,-0.0037861,6.2555e-05,0.00055509,-0.0026576,0.00034111,0.00063846,-0.0031157,0.00038062,0.00053298,-0.0021887,0.00042195
0.0003845,-0.0014056,0.00041869,0.00047878,-0.0017409,0.00043148,2.8728e-05,2.1828e-05,-1.1826e-06,1.0913e-05,-1.4447e-05,-1.4787e-05
1.4578e-05,4.39e-06,-9.0057e-06,1.0889e-05,0.00014277,1.4488e-05,-3.5243e-05,0.00088493,8.5386e-05,-0.00025757,0.0039728,0.00043423
-0.00018616,0.0077971,0.00065496,-9.9025e-06,0.010937,0.00083435,2.3735e-06,0.010854,0.00098566,-0.00077632,0.010118,0.0010654
-0.00088812,0.0080071,0.0010622,-0.00092232,0.0051998,0.0011396,-0.00059714,0.0026379,0.00078201,-0.00041781,0.0018371,0.00053017
-0.00038402,0.0010251,0.00033916,-0.00017253,0.0004653,0.00014354,-2.0273e-05,0.00015693,3.1671e-05,3.5719e-06,-8.4846e-05,-2.4268e-05
7.0303e-06,-0.00023399,-5.5629e-05,1.4827e-05,-0.0005087,-0.0001165,2.9312e-05,-0.00077369,-0.00018595,0.00011878,-0.0010512,-0.00027931
0.00029011,-0.0010766,-0.000345,0.00050251,-0.0010878,-0.00042798,0.00062502,-0.0010996,-0.00048805,0.00093261,-0.0013876,-0.00060127
0.0013479,-0.0021764,-0.00090366,0.0028659,-0.0049861,-0.0019637,0.0028712,-0.0058366,-0.0023065,0.0020438,-0.0065536,-0.0022777
0.0018531,-0.0085993,-0.0022877,0.0034767,-0.0088909,-0.0024157,0.0036749,-0.0089999,-0.0020701,0.0025528,-0.0081465,-0.0014144
0.0016336,-0.0057367,-0.00044866,0.0011658,-0.0048615,-0.00019572,0.0007497,-0.0039352,0.00018949,0.00055593,-0.0029224,0.00035744
0.00051935,-0.0023143,0.00040268,0.00059359,-0.0024348,0.00041576,0.00060715,-0.002407,0.00041475,0.00051593,-0.0020278,0.00041474
0,0,0,2.0859e-05,4.3817e-05,8.9317e-06,1.1794e-05,2.1192e-05,-7.1992e-06,-2.0355e-05,0.00017985,3.5249e-05
-0.00054158,0.0019908,0.00048054,-0.0013036,0.0043859,0.0011295,-0.0017153,0.0061632,0.0014522,-0.0022262,0.00607,0.0016765
-0.002332,0.0059999,0.0017243,-0.0024528,0.0057886,0.001644,-0.0024874,0.0055623,0.001781,-0.0029812,0.0051802,0.0019465
-0.0015172,0.0028311,0.001074,-0.0011625,0.0015971,0.0007957,-0.001018,0.00077685,0.00055222,-0.00052543,0.00014463,0.00026984
-0.00015978,-0.00074068,-8.4837e-05,5.5636e-05,-0.00080257,-0.000193,4.4894e-05,-0.00082119,-0.00019952,0.00018116,-0.001126,-0.00031555
0.00030483,-0.0011138,-0.00036047,0.00047769,-0.0010535,-0.00040751,0.00059338,-0.00099839,-0.00043922,0.00092833,-0.00091191,-0.00055817
0.00094755,-0.00091255,-0.00056785,0.00082699,-0.00091537,-0.00052893,0.00094576,-0.00089839,-0.00057733,0.00090325,-0.00093612,-0.0005717
0.0010793,-0.00098942,-0.00065489,0.0011917,-0.0010695,-0.00069502,0.0019075,-0.0025894,-0.0011832,0.0022581,-0.0028236,-0.0016269
0.0024571,-0.0034654,-0.0017524,0.0027747,-0.0041003,-0.0021823,0.0027572,-0.0042131,-0.002136,0.0027961,-0.0041873,-0.0022438
0.0028094,-0.0041436,-0.0022222,0.0023563,-0.0037714,-0.0016596,0.0024263,-0.0037425,-0.0018886,0.0019202,-0.0030388,-0.0012502
0.0014134,-0.0021663,-0.00060377,0.0016939,-0.0026278,-0.00080464,2.8234e-05,7.3865e-05,6.1266e-06,1.3281e-05,1.3666e-05,-8.9618e-06
1.6668e-05,1.2358e-05,-7.2593e-06,1.6877e-05,1.2425e-05,-7.4149e-06,1.674e-05,1.2777e-05,-7.2967e-06,1.3867e-05,2.7493e-05,-3.5335e-06
-7.2239e-05,0.00057501,0.00012761,-0.00012772,0.0043613,0.00072807,8.2988e-05,0.0052665,0.0009762,0.00062441,0.0062825,0.0012641
0.0012159,0.0067584,0.0014203,0.0011098,0.0066551,0.0014543,0.0017722,0.006962,0.0013053,0.0017375,0.006275,0.0011169
0.0011072,0.0050711,0.00088436,0.00028905,0.0030938,0.00048129,6.0558e-05,0.0011956,0.00016855,-1.2021e-05,0.00035996,5.8021e-05
-1.9115e-05,-0.00019425,-5.7006e-05,-3.3205e-05,-0.0007599,-0.00016642,-6.7559e-05,-0.0011495,-0.00024494,-8.2356e-05,-0.0012647,-0.00026867
-9.7604e-05,-0.0013756,-0.00028939,-0.00011188,-0.0013952,-0.0002942,-6.6456e-05,-0.0013483,-0.00030588,-0.00017223,-0.0014111,-0.00030543
-0.00031446,-0.0016642,-0.0003666,-0.00060211,-0.0025899,-0.00059193,-0.0014733,-0.0053854,-0.001139,-0.0016123,-0.0059247,-0.0010625
-0.00094869,-0.0063325,-0.00092204,-0.00024472,-0.0059994,-0.00050445,1.8568e-05,-0.0029056,0.00010842,5.0748e-05,-0.0012256,0.00030624
4.295e-05,-0.0010881,0.00032198,0.00014181,-0.00085405,0.00038951,0.00013737,-0.0010399,0.00039836,0.00010662,-0.00079286,0.00038614
0.00021208,-0.0014329,0.00038349,0.00016282,-0.00085742,0.00040106,0.00014016,-0.00076202,0.00039157,0.0001744,-0.00078313,0.00040015
2.7164e-05,7.4428e-05,8.5593e-06,1.0193e-05,1.8281e-05,-7.4634e-06,1.378e-05,2.2864e-05,-5.2876e-06,-2.4878e-05,0.00017552,2.7428e-05
-0.00015612,0.00087551,0.00017425,-0.00031563,0.0012899,0.00033095,-0.0011986,0.0038086,0.0010657,-0.002301,0.0053781,0.0018182
-0.0029878,0.0057162,0.0022446,-0.0034106,0.0056219,0.0023571,-0.0036491,0.0056185,0.002332,-0.0037559,0.0051507,0.0022861
-0.0035098,0.004757,0.0020294,-0.0028521,0.0038781,0.0017971,-0.0015378,0.0020626,0.0010948,-0.00089476,0.0011186,0.00069266
3.5567e-05,0.00028097,0.00011141,0.00063369,-0.00027731,-0.00028024,0.00083079,-0.00044865,-0.00040726,0.00079708,-0.000396,-0.00038788
0.00094835,-0.00062809,-0.00050268,0.00090219,-0.00077017,-0.00050878,0.00086026,-0.00084163,-0.00051312,0.00053611,-0.00094261,-0.00041526
0.00052986,-0.00096809,-0.00042419,0.00026956,-0.0011395,-0.00037799,0.0001704,-0.0013079,-0.0004197,0.00030925,-0.0022609,-0.00072162
-0.0001706,-0.0059037,-0.0015618,0.00024797,-0.0063279,-0.0018053,4.611e-05,-0.0061612,-0.0012312,2.3066e-05,-0.0051927,-0.00056133
0.0001996,-0.0035805,-0.00016718,0.00052255,-0.0019256,0.00023724,0.00015699,-0.0020451,0.00011402,0.00031049,-0.0023867,0.00027666
0.00028533,-0.002257,0.00037403,0.0003197,-0.0022596,0.0004107,0.00052053,-0.002872,0.00045702,0.0004691,-0.003261,0.00046566
0.00050051,-0.0036416,0.00043262,0.00046946,-0.0035926,0.00044735,0,0,0,-1.1682e-06,4.6943e-05,1.3909e-05
1.1176e-05,2.2465e-05,-6.5653e-06,1.7034e-05,1.2356e-05,-7.2636e-06,1.604e-05,1.8193e-05,-6.3523e-06,-2.1315e-05,0.00029945,4.8851e-05
-0.00036526,0.0018044,0.00036394,-0.0011289,0.0046196,0.00092253,-0.0018429,0.0060156,0.001268,-0.0023491,0.0081853,0.0015386
-0.0030416,0.0083935,0.0017254,-0.0033046,0.0070301,0.001847,-0.0028627,0.0059236,0.0015945,-0.0017527,0.0035841,0.00098757
-0.00066707,0.0016975,0.00041313,-0.00014592,0.0008545,0.00011243,-9.156e-05,0.00059828,8.14e-05,1.088e-05,0.00011403,1.9789e-06
2.0828e-05,3.034e-05,-1.2721e-05,1.4643e-05,-9.8624e-05,-3.2523e-05,3.709e-06,-0.00020864,-5.6196e-05,-1.4519e-05,-0.00045379,-0.00010651
-2.8976e-05,-0.00079951,-0.00018112,-7.014e-05,-0.0012174,-0.00025824,-0.00010417,-0.0013767,-0.00029064,-0.00011109,-0.0013927,-0.0002948
-0.00015745,-0.0014209,-0.00030021,-0.00012411,-0.0013926,-0.00030134,-0.0001066,-0.00139,-0.00030834,-0.00015006,-0.0015504,-0.00033372
-0.00016472,-0.0018121,-0.00039259,-0.00023467,-0.0040051,-0.00084596,-0.00051424,-0.0060612,-0.0013999,7.1461e-05,-0.0046211,-0.0011236
-4.6872e-05,-0.0070982,-0.0017538,-0.00039256,-0.008124,-0.0018052,0.00010282,-0.0072918,-0.0017869,0.00041055,-0.0068823,-0.0016716
0.00053748,-0.0063191,-0.0008815,0.00023798,-0.0042216,-0.00022977,0.00032353,-0.002417,8.1053e-05,0.00032526,-0.0014432,0.00038367
2.6899e-05,3.9637e-05,3.6169e-06,1.2799e-05,1.4859e-05,-8.7866e-06,1.6436e-05,1.4374e-05,-6.985e-06,1.2512e-05,3.7567e-05,-4.0908e-06
-0.00014544,0.00082228,0.00014511,-0.00030653,0.0023062,0.00036166,-0.00043544,0.0044361,0.00071411,0.00011886,0.0074519,0.0010222
3.4006e-05,0.0086967,0.0013836,-0.00067429,0.0084986,0.0016951,-0.00056247,0.0076432,0.0017102,-0.00042473,0.0071446,0.0015919
-0.00014765,0.0058045,0.0014219,-0.00052407,0.0039951,0.0012811,-0.0010931,0.0023507,0.0010442,-0.00038401,0.001347,0.0005569
-0.00032143,0.00082975,0.00044196,-0.00011995,0.00022616,0.00011599,0.00010428,1.6735e-05,-5.59e-06,0.00019511,-0.00019003,-9.2664e-05
0.0002501,-0.00057217,-0.00021649,0.00026412,-0.0008908,-0.00029787,0.00040198,-0.00091567,-0.00035296,0.00047963,-0.00094796,-0.0003986
0.00057752,-0.00097847,-0.00045104,0.00074237,-0.00094485,-0.00049289,0.0006309,-0.00096929,-0.00045614,0.00054261,-0.0011314,-0.000456
5.7731e-05,-0.0013122,-0.00034494,5.9681e-05,-0.0028681,-0.00063226,-0.00037663,-0.0029585,-0.00062032,-0.00050531,-0.0029816,-0.00059732
-0.00042296,-0.0039326,-0.00084046,-0.00092622,-0.0045871,-0.00091774,-0.0015112,-0.0055724,-0.0011171,-0.0022775,-0.0066997,-0.0012885
-0.0022267,-0.006754,-0.0012159,-0.0024426,-0.0070571,-0.0012775,-0.0016075,-0.005824,-0.00093296,-0.0010564,-0.0033097,-0.00021801
-0.00064833,-0.002632,-6.9002e-05,-0.00054573,-0.0024583,-3.6905e-05,0,0,0,5.4292e-05,1.2502e-05,-8.518e-06
1.8798e-05,1.8542e-05,-7.6805e-06,1.3909e-05,2.481e-05,-4.4848e-06,-2.392e-05,0.00027987,4.0907e-05,-0.00010023,0.00074682,0.00012693
-5.3627e-05,0.0016887,0.00020797,-6.4436e-05,0.0026422,0.00042449,0.00022187,0.0025824,0.00050072,0.00041019,0.0041157,0.00074918
0.0014238,0.0065678,0.00099109,0.0022811,0.0087258,0.0012403,0.0025196,0.0089295,0.0012219,0.0020619,0.0080009,0.0010903
0.0011853,0.0056639,0.00074976,0.00084838,0.0040865,0.00060368,0.00035887,0.0022142,0.00042321,0.00018856,0.0013827,0.00027999
0.00013547,0.0010366,0.00017351,1.5615e-05,0.00049456,8.1073e-05,3.247e-05,2.8431e-06,-1.0745e-05,2.7266e-05,-0.00023235,-6.7991e-05
2.2707e-05,-0.00054365,-0.00013611,-1.9287e-05,-0.0009679,-0.00021694,-2.7942e-05,-0.0011116,-0.000256,3.6455e-05,-0.0012136,-0.00029604
-7.6283e-05,-0.0013304,-0.00030358,-0.00010841,-0.0013801,-0.00029972,-0.00010646,-0.0013829,-0.00030168,-0.00016235,-0.0014236,-0.00029952
-0.00018542,-0.0015619,-0.00031655,-0.00028602,-0.0015399,-0.00030537,-0.00026466,-0.0014662,-0.00029753,-0.00082859,-0.0028808,-0.00060164
-0.0014972,-0.0050454,-0.0010222,-0.0020759,-0.0074721,-0.0015601,-0.0017224,-0.0067378,-0.0012895,-0.00091997,-0.0059346,-0.00083539
-0.00074025,-0.005994,-0.0010098,8.4402e-05,-0.0047179,-0.00021266,0.00042154,-0.0035736,0.00017757,0.00044027,-0.0031071,0.00027078
1.8226e-05,-6.9475e-06,-8.0256e-06,1.0334e-05,2.177e-05,-6.124e-06,-3.3153e-05,5.2361e-05,1.661e-05,-0.00031532,0.00024015,0.00015023
-0.00046866,0.00044884,0.00024531,-0.00042124,0.00058114,0.00024587,-0.0011542,0.0016046,0.00066981,-0.0014575,0.0025075,0.00094007
-0.0021233,0.0037354,0.0014359,-0.0024699,0.0046424,0.0018097,-0.0027605,0.0050262,0.0019748,-0.002652,0.0051952,0.0019137
-0.0022012,0.0051959,0.0016544,-0.0012442,0.0031431,0.00099655,-0.0011173,0.0022399,0.0008298,-0.00062527,0.0017067,0.00049386
-0.00037331,0.00053055,0.00024656,-0.00013066,-4.8158e-05,5.0438e-05,3.8127e-06,-0.00041609,-9.0695e-05,9.5531e-05,-0.00060738,-0.00016798
0.00037722,-0.00077071,-0.00029817,0.00054938,-0.000864,-0.00039063,0.00063156,-0.00089151,-0.00044296,0.00075812,-0.00089855,-0.00049119
0.00067473,-0.00091859,-0.00047475,0.00072554,-0.00091494,-0.00050918,0.00079818,-0.00093044,-0.00055151,0.00071996,-0.0009656,-0.00053839
0.00079769,-0.00092705,-0.00057519,0.00083612,-0.0012268,-0.00061527,0.00082649,-0.0014275,-0.00062431,0.00147,-0.0034872,-0.0011115
0.0024529,-0.0060794,-0.0019206,0.0032456,-0.0071059,-0.0021697,0.0031677,-0.0071024,-0.0023119,0.0016386,-0.0073941,-0.0019357
0.0012615,-0.0070904,-0.0014228,0.0018702,-0.0057321,-0.00098391,0.0013197,-0.0037231,-0.00012802,0.00086164,-0.002143,0.00018063
0.0005879,-0.0013536,0.00031219,0.00041696,-0.0008294,0.0003533,2.753e-05,5.3124e-05,1.9331e-06,1.2695e-05,1.4363e-05,-8.7944e-06
1.675e-05,1.2613e-05,-7.2006e-06,1.5796e-05,1.8779e-05,-6.1306e-06,5.9008e-06,9.1756e-05,9.3687e-06,-0.00014013,0.00091416,0.00018785
-0.00059076,0.0041048,0.00081202,-0.00099347,0.005077,0.0010896,-0.0016167,0.0058267,0.0013502,-0.0020812,0.0066753,0.0015417
-0.003106,0.0079102,0.0018292,-0.0030045,0.0077993,0.0018128,-0.0031097,0.0056057,0.0018331,-0.0025358,0.00497,0.0015844
-0.0023045,0.0029164,0.0015431,-0.0018455,0.0018303,0.001169,-0.00083749,0.00070484,0.00054214,-0.00022024,0.00024156,0.00013419
-0.00010928,2.9634e-06,3.5821e-05,-0.00013129,-0.00010775,1.1716e-05,-6.3549e-05,-0.00040762,-7.9177e-05,2.7625e-05,-0.00072139,-0.00017492
0.00024043,-0.00081995,-0.00027268,0.00043812,-0.00089069,-0.00035782,0.00041203,-0.0010246,-0.00037699,0.00061493,-0.0009699,-0.00044126
0.00063759,-0.0010173,-0.00045359,0.0006186,-0.0010971,-0.00044165,0.00062301,-0.0011965,-0.0004433,0.00053257,-0.0013245,-0.00044208
0.00036126,-0.0024205,-0.00049684,0.00031685,-0.0034725,-0.00054904,0.00036511,-0.0037781,-0.00079117,0.00053372,-0.0060415,-0.0013462
-0.00024132,-0.0082771,-0.0016874,0.00063453,-0.0072709,-0.0011298,0.00060735,-0.0045515,-0.00056269,0.00023503,-0.0033092,-0.00028828
0.00023049,-0.0015463,0.00022018,0.00035994,-0.0008957,0.00040253,0.00033796,-0.00087646,0.00041098,0.00030449,-0.000829,0.00040275
0,0,0,1.7173e-05,8.7215e-05,1.2759e-05,1.3157e-05,2.3054e-05,-7.3828e-06,1.7679e-05,6.6776e-05,1.8834e-06
6.1738e-05,0.0018234,0.00022617,8.3734e-05,0.0050646,0.00075287,0.00025859,0.0056873,0.00087346,0.00078955,0.006518,0.0011638
0.00060924,0.0066323,0.0014243,0.00049192,0.0064915,0.0015196,0.00039102,0.0075649,0.0016131,-0.00099327,0.0075144,0.0016699
-0.0012895,0.0045665,0.0014279,-0.0012103,0.0032805,0.0013242,-0.00054879,0.0021895,0.0008589,-0.0004777,0.0016661,0.00060626
-0.00021985,0.00050771,0.00020687,-3.4736e-05,4.5069e-05,1.5973e-05,-1.4927e-05,-0.00016158,-3.4948e-05,-1.8991e-05,-0.00059761,-0.00012372
