0.03917627,-0.06975564,-0.03354951
0.06763676,0.01274307,0.1102887
-0.0727814,0.3343615,0.5868977
-0.5886819,0.9121174,1.551696
-1.318998,1.740461,2.453709
-1.585679,2.387582,1.991882
-1.176992,2.329365,0.6403941
-0.4233441,1.719763,-0.6489899
0.01498167,0.8554678,-0.7619184
0.1149686,0.3608608,-0.4325011
0.08499587,0.09530428,-0.1679019
0.04994244,-0.01964074,-0.08099076
0.03167857,-0.06734707,-0.0575343
0.02541494,-0.1212435,-0.06943104
0.02461555,-0.148767,-0.07925857
0.02523153,-0.1728561,-0.08990818
0.02455247,-0.1753117,-0.08985373
0.0245338,-0.1806232,-0.09164178
0.02484765,-0.1928228,-0.0981774
0.02515568,-0.2000334,-0.1020633
0.02499578,-0.2014887,-0.1026609
0.0248333,-0.2037917,-0.1037703
0.02470104,-0.2039237,-0.1037337
0.02467321,-0.2040606,-0.1037788
0.02189286,-0.1564021,-0.08645409
0.01915768,-0.1151647,-0.07034431
0.04426353,-0.07234356,-0.01950164
0.155317,-0.006258932,0.1458894
0.4864483,0.2599218,0.5913582
1.045196,0.8346192,1.276785
1.499555,1.505575,1.679083
1.651988,1.831465,1.419577
1.370424,1.67299,0.6165258
0.9488336,1.150993,-0.06841984
0.5188232,0.6797094,-0.3292775
0.2481406,0.3232977,-0.2771717
0.1149273,0.1284999,-0.1627076
0.06803695,0.02511763,-0.07853121
0.03796726,-0.02188882,-0.03555264
0.0308211,-0.03604152,-0.02215997
0.02515851,-0.0480394,-0.02145246
0.02082836,-0.07079402,-0.03040509
0.01921325,-0.113228,-0.05165623
0.02100436,-0.1589798,-0.07733203
0.0237478,-0.1892452,-0.09524833
0.02479566,-0.2005526,-0.101988
0.02478367,-0.2010541,-0.1022205
0.02486228,-0.2033968,-0.1035164
0.02477762,-0.2035843,-0.1035375
-0.02227048,-0.1294492,-0.002974096
-0.1108902,-0.04161061,0.1473502
-0.273551,0.1488669,0.4612671
-0.4082973,0.390032,0.8862141
-0.5053414,0.8333379,1.460259
-0.5093495,1.201797,1.519724
-0.4559563,1.170497,1.024442
-0.2698986,0.7592582,0.30166
-0.08833379,0.2782209,-0.05901357
0.04558401,0.04842558,-0.06610754
0.04399271,-0.02744497,-0.04336119
0.02665327,-0.07308657,-0.03751913
0.01975988,-0.1079599,-0.04980413
0.02069559,-0.1467116,-0.0711065
0.02301322,-0.1764072,-0.08812183
0.02438155,-0.1960152,-0.09910491
0.02459703,-0.2013409,-0.1021193
0.02465773,-0.2036069,-0.103454
0.02462523,-0.2039888,-0.1036402
0.02463042,-0.2042735,-0.1038021
0.02464288,-0.2046919,-0.1040306
0.02463919,-0.2047591,-0.1040615
0.02463217,-0.2047822,-0.1040666
0.0246287,-0.2047813,-0.1040609
0.0246232,-0.2047939,-0.1040616
-0.006999308,-0.1979588,-0.09297433
-0.05220117,-0.1820932,-0.05723691
-0.1922425,-0.1186576,0.1553977
-0.4647508,0.1428593,0.7520932
-0.8440746,0.6012775,1.669601
-1.173241,1.152503,2.430808
-1.278169,1.589159,2.325656
-1.094309,1.673178,1.326813
-0.6851069,1.408067,0.190009
-0.2801118,0.8691429,-0.379706
-0.03128294,0.4027074,-0.3426856
0.033766,0.1148975,-0.1668722
0.03804417,-0.003348102,-0.07939756
0.02816471,-0.0664961,-0.05555577
0.0224483,-0.1161411,-0.06207056
0.02119792,-0.1473132,-0.07352494
0.02294683,-0.1746304,-0.08828332
0.02364058,-0.1858089,-0.09423336
0.02471446,-0.202329,-0.1031559
0.02470897,-0.203646,-0.1036756
0.02470826,-0.2045084,-0.1040817
0.02468364,-0.2046248,-0.1041108
0.02466432,-0.2047011,-0.1041127
0.02464927,-0.2047291,-0.104094
0.02463656,-0.2047559,-0.10408
0.03751034,-0.1402734,-0.06432828
0.08927057,-0.06955852,0.006234433
0.2480152,0.08985195,0.2140512
0.5894101,0.4266249,0.7353248
1.123631,1.137411,1.555965
1.455887,1.893375,1.979867
1.325279,2.129533,1.326626
0.7814919,1.569967,0.3195248
0.2971617,0.7250369,-0.3057661
0.07299971,0.1350309,-0.1907369
0.02709037,-0.04219954,-0.04924875
0.0171354,-0.0802563,-0.03629079
0.01508387,-0.1036977,-0.04460453
0.01831155,-0.1431643,-0.06703354
0.0213737,-0.1729928,-0.08489423
0.02330987,-0.1911653,-0.09586691
0.02378803,-0.1962022,-0.09889963
0.02400178,-0.198666,-0.100362
0.02461032,-0.2044761,-0.1038755
0.02461238,-0.2047052,-0.104001
0.02461765,-0.2048043,-0.1040597
0.02461676,-0.2048057,-0.1040617
0.02461997,-0.2047904,-0.1040593
0.02462165,-0.2047888,-0.1040624
0.02462306,-0.204786,-0.1040644
-0.001486555,-0.1433581,-0.03749871
-0.03569471,-0.1162534,-0.005321492
-0.131635,-0.07830188,0.09806503
-0.3316327,-0.0599643,0.3128468
-0.7395157,0.1663239,0.9842122
-1.110608,0.679859,1.8834
-1.258985,1.463984,2.246277
-1.101128,1.965088,1.489677
-0.7369168,1.797682,0.3074084
-0.3666939,1.144769,-0.4515088
-0.08255214,0.4933073,-0.417496
0.01956082,0.1760862,-0.2245809
0.02317053,0.02141799,-0.08703132
0.019998,-0.0347623,-0.04212659
0.01764737,-0.05986445,-0.03156376
0.01535168,-0.07073545,-0.0285284
0.01708575,-0.08485989,-0.03600446
0.01976886,-0.1125292,-0.05211451
0.02340285,-0.1520303,-0.07535422
0.02496949,-0.1834126,-0.09310876
0.025337,-0.1956785,-0.09987888
0.02469695,-0.2014424,-0.1025257
0.02466848,-0.2013329,-0.1024215
0.02477109,-0.2027468,-0.10321
0.02472106,-0.2022123,-0.1028621
0.02526928,-0.1634136,-0.08724801
0.03970385,-0.1332554,-0.05651503
0.2065599,0.03074254,0.2162265
0.6921687,0.5917711,0.958384
1.215563,1.484257,1.619174
1.276744,2.124651,1.319578
0.8713982,1.950024,0.3184847
0.3842807,1.214961,-0.477174
0.1746234,0.501496,-0.4671559
0.09773919,0.1322673,-0.2095618
0.04634294,-0.01032665,-0.08626433
0.02783574,-0.08940048,-0.06428175
0.02444179,-0.1434293,-0.07880089
0.02519747,-0.1869473,-0.09772379
0.02551541,-0.1990279,-0.1034186
0.02527867,-0.2017248,-0.1042763
0.02519433,-0.2032401,-0.1046264
0.02508342,-0.2035512,-0.1045214
0.02483014,-0.2041516,-0.1042113
0.02479479,-0.2043746,-0.1042585
0.02479262,-0.2043935,-0.1042665
0.02476838,-0.2044433,-0.1042388
0.02474998,-0.2045199,-0.1042232
0.02469,-0.2046255,-0.1041292
0.02467544,-0.2046521,-0.1041071
0.02258185,-0.1371067,-0.04933818
0.01787865,-0.05224176,0.03169364
0.01653933,0.07481477,0.1870916
-0.02814654,0.2935544,0.4999296
-0.1458442,0.9473026,1.214816
-0.4155638,2.087575,1.899981
-0.830002,3.23439,1.817181
-1.089327,3.415173,0.7562417
-0.9682529,2.559165,-0.3249634
-0.5274111,1.251844,-0.6553549
-0.1454602,0.4020037,-0.3909388
0.004574569,0.03599858,-0.1381777
0.02323452,-0.0607278,-0.07847457
0.02148144,-0.1095389,-0.06650347
0.01983808,-0.1372027,-0.06836632
0.01934443,-0.1432997,-0.06878767
0.02092531,-0.1634932,-0.07991105
0.02255277,-0.1811157,-0.09016627
0.02475615,-0.2040958,-0.1038577
0.02469489,-0.2046955,-0.1041083
0.02465563,-0.2047404,-0.1041104
0.02464293,-0.2047669,-0.1041021
0.0246431,-0.204767,-0.1041068
0.02464159,-0.2047691,-0.104103
0.02463821,-0.2047747,-0.1040976
0.02166724,-0.1364795,-0.06363814
0.007882727,-0.06051886,0.003256057
-0.008175801,0.1484969,0.3447045
-0.08870547,0.5760025,1.078915
-0.4041204,1.325957,2.008131
-0.9518651,2.129946,2.242489
-1.291569,2.211005,1.450032
-1.06314,1.619456,0.3724058
-0.5131578,0.7142319,-0.2188114
-0.09012943,0.2058402,-0.1830705
0.01097838,0.02478201,-0.07621104
0.02347004,-0.03343865,-0.03369272
0.01998019,-0.0571583,-0.02550401
0.0161208,-0.07304816,-0.02848418
0.01418103,-0.09264851,-0.03751385
0.01737852,-0.132543,-0.06077696
0.02082323,-0.1689771,-0.08258468
0.02410653,-0.198693,-0.1005898
0.02458045,-0.2033602,-0.1033901
0.02466041,-0.2043064,-0.1039374
0.02464568,-0.2043433,-0.1039109
0.02463981,-0.2045239,-0.1039823
0.0246355,-0.204527,-0.1039681
0.02464858,-0.2046318,-0.1040178
0.02465074,-0.2046077,-0.1039968
-0.007826444,-0.1435638,-0.03382109
-0.06811131,-0.08283279,0.05103027
-0.2350379,0.06435192,0.3369384
-0.4031064,0.3632997,1.020586
-0.3183309,1.00094,1.897592
-0.0676851,1.609116,2.056472
0.1832593,1.725973,1.219387
0.1545368,1.260599,0.1569701
0.07983604,0.6186975,-0.315909
0.03196852,0.2134643,-0.2311154
0.03746084,0.03396022,-0.1144478
0.02749029,-0.03456653,-0.06768487
0.02360949,-0.07243731,-0.05384416
0.01977093,-0.09142938,-0.05159409
0.02036381,-0.1221641,-0.06427813
0.02174329,-0.1491921,-0.07726561
0.0234823,-0.1706111,-0.08907815
0.02363635,-0.1794201,-0.09257182
0.02386859,-0.184646,-0.09485219
0.02477632,-0.1933653,-0.09992345
0.02506869,-0.1947254,-0.1011282
0.02510349,-0.1952046,-0.1014753
0.0252809,-0.199162,-0.1033269
0.02538947,-0.2028075,-0.1048804
0.02525725,-0.2034981,-0.1047761
-0.00509486,-0.1587039,-0.06432296
-0.05816611,-0.0815196,0.05899089
-0.141413,0.02260003,0.2396674
-0.2571246,0.1473674,0.4603289
-0.5437138,0.3999333,0.8504165
-1.142976,0.8324561,1.586709
-1.80524,1.442137,2.325376
-2.17669,1.843429,2.340855
-1.890554,1.741467,1.541404
-1.178996,1.158714,0.5271019
-0.4752457,0.5317896,-0.002602677
-0.0773581,0.1630155,-0.1039784
0.01843339,0.02050092,-0.06559501
0.02265258,-0.03698024,-0.03865734
0.01726547,-0.05777104,-0.02825741
0.01464863,-0.07596248,-0.03028495
0.01526488,-0.09687393,-0.04070757
0.01738205,-0.1253319,-0.05699165
0.01943683,-0.147711,-0.07020818
0.02108489,-0.1658249,-0.08091689
0.02304996,-0.1810662,-0.09033044
0.02451957,-0.1944023,-0.09842413
0.02531003,-0.2020909,-0.1030545
0.02496454,-0.2037864,-0.1037639
0.02479107,-0.204329,-0.1039428
0.01329992,-0.1502887,-0.05916648
-0.01535266,-0.06763187,0.03630917
-0.153264,0.07285765,0.2586524
-0.5400934,0.2774042,0.7999218
-1.081384,0.6806656,1.743342
-1.36057,1.159582,2.381034
-1.118442,1.339307,2.020313
-0.5692719,1.092442,0.9676082
-0.115096,0.6509396,0.0550255
0.05610105,0.3003234,-0.1650068
0.08131145,0.1222665,-0.1317162
0.04606179,-0.0002833071,-0.05744892
0.03001189,-0.04600727,-0.04161135
0.02543543,-0.08931127,-0.05304813
0.02388981,-0.1420534,-0.07431349
0.02507246,-0.1836316,-0.09565073
0.02529003,-0.2011732,-0.1038404
0.02503798,-0.2037204,-0.1043703
0.02482104,-0.2043878,-0.104312
0.02473137,-0.2045873,-0.1042046
0.02469498,-0.2046664,-0.1041561
0.02466351,-0.2047275,-0.1041229
0.02464291,-0.2047637,-0.1040993
0.02462893,-0.2047886,-0.1040836
0.0246228,-0.2047998,-0.1040745
0.02804179,-0.1351091,-0.03226041
0.0391771,-0.05021584,0.07658119
0.08223456,0.09462354,0.2645344
0.2422459,0.4447258,0.6117408
0.6639336,1.160298,1.196346
1.198403,2.018654,1.620717
1.236014,2.410453,1.222739
0.858542,1.992409,0.3670644
0.3273962,1.18349,-0.3169004
0.153775,0.474242,-0.3528498
0.1129484,0.162848,-0.1777441
0.07229735,0.02577724,-0.08600734
0.04691347,-0.04456966,-0.06129029
0.03242307,-0.07607342,-0.05625873
0.02753764,-0.1289351,-0.07613969
0.02565476,-0.1472216,-0.07991725
0.02593172,-0.1851788,-0.09756681
0.02521685,-0.1851335,-0.09573233
0.02543722,-0.197641,-0.1014847
