X,Y,Z
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.497416,1.626855,-0.2894848
1.544325,1.724899,-0.449518
1.555648,1.745724,-0.4612654
1.562636,1.757143,-0.4670293
1.570531,1.768344,-0.4742053
1.577987,1.779766,-0.4808596
1.590563,1.794942,-0.4936396
1.599821,1.805105,-0.5023557
1.608136,1.813791,-0.5095385
1.623182,1.829657,-0.5229077
1.630921,1.837045,-0.5300935
1.638289,1.844229,-0.5370297
1.644979,1.850109,-0.5432335
1.65198,1.855446,-0.5496335
1.658244,1.860395,-0.5555901
1.664619,1.864674,-0.5615041
1.674997,1.871843,-0.5720403
1.679776,1.875148,-0.5765669
1.682825,1.87816,-0.5803349
1.686592,1.880772,-0.583731
1.689698,1.882857,-0.5866495
1.693319,1.883702,-0.5895345
1.699402,1.884379,-0.5952881
1.702601,1.884091,-0.5980284
1.704705,1.884312,-0.6001494
1.706842,1.884247,-0.6023835
1.707541,1.885156,-0.6036839
1.708528,1.885577,-0.6051618
1.708871,1.885156,-0.6047076
1.711049,1.884979,-0.6050556
1.712285,1.884462,-0.6054815
1.712799,1.884432,-0.6053461
1.712159,1.884807,-0.6045721
1.711799,1.884891,-0.6038116
1.711884,1.884539,-0.6032583
1.710752,1.884866,-0.6021925
1.709307,1.885422,-0.6006182
1.706195,1.886126,-0.5983185
1.698886,1.887053,-0.5926343
1.694223,1.8873,-0.5894059
1.688277,1.887518,-0.5855878
1.681694,1.887034,-0.5811942
1.673944,1.886425,-0.5759668
1.666935,1.885571,-0.5708994
1.657689,1.88467,-0.5646074
1.647423,1.882702,-0.557151
1.637113,1.880154,-0.5495378
1.617486,1.87395,-0.5337929
1.608226,1.871035,-0.5256948
1.599412,1.865978,-0.5172067
1.591106,1.861526,-0.509358
1.583667,1.857156,-0.5021527
1.577166,1.851831,-0.4945988
1.570744,1.8468,-0.486396
1.559939,1.834414,-0.4685775
1.553896,1.826648,-0.4581535
1.547642,1.818222,-0.4470678
1.540982,1.808629,-0.4342903
1.534658,1.795989,-0.4201675
1.529241,1.783831,-0.4093227
1.525417,1.772985,-0.4033948
1.518014,1.756144,-0.3928852
1.515296,1.743795,-0.386084
1.512156,1.729306,-0.3785306
1.508334,1.713148,-0.3713478
1.503325,1.694452,-0.3640124
1.49836,1.674888,-0.3568888
1.49232,1.658904,-0.3497169
1.485991,1.642855,-0.3422429
1.479534,1.620705,-0.3361704
1.470127,1.580126,-0.3257011
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.465832,1.556303,-0.3207436
1.526618,1.56808,-0.2104272
1.538023,1.573625,-0.2092701
1.549942,1.581134,-0.2085034
1.553783,1.595425,-0.2065033
1.56621,1.615481,-0.2053892
1.57318,1.622331,-0.2046558
1.580503,1.627039,-0.2022835
1.587645,1.631401,-0.1998313
1.59517,1.637604,-0.1980924
1.602909,1.643336,-0.19633
1.610392,1.64687,-0.1938286
1.61662,1.650934,-0.1922642
1.630179,1.658082,-0.1898726
1.636427,1.660402,-0.1882588
1.643666,1.66375,-0.1875948
1.649575,1.664508,-0.1869245
1.655055,1.666587,-0.1867257
1.659837,1.668487,-0.186675
1.668358,1.673036,-0.1873108
1.672783,1.674336,-0.1873692
1.676297,1.67606,-0.1881049
1.679922,1.676762,-0.1884051
1.683267,1.677237,-0.188384
1.684798,1.678077,-0.1889986
1.686175,1.678836,-0.1897134
1.688369,1.679371,-0.1903973
1.692023,1.680666,-0.1913532
1.693649,1.681339,-0.1918073
1.695004,1.681768,-0.1921105
1.695936,1.681896,-0.1931527
1.696318,1.682244,-0.1945162
1.696836,1.682457,-0.1954645
1.697468,1.682225,-0.1962856
1.697127,1.682091,-0.1971952
1.696404,1.681867,-0.1975298
1.696055,1.680832,-0.1972537
1.694731,1.680759,-0.1971
1.693779,1.680144,-0.1964026
1.692621,1.680453,-0.1956299
1.68994,1.67962,-0.1928645
1.687652,1.679112,-0.1920393
1.684161,1.679007,-0.1923095
1.680793,1.679201,-0.1925774
1.676507,1.67919,-0.1928928
1.671904,1.678831,-0.1933484
1.666457,1.677292,-0.193768
1.652639,1.673088,-0.1959895
1.644354,1.670214,-0.1974371
1.63647,1.666531,-0.1987181
1.626562,1.660665,-0.2009659
1.61844,1.655324,-0.2027873
1.610499,1.648586,-0.2050942
1.593457,1.632333,-0.2099581
1.584631,1.623173,-0.2125086
1.573994,1.611557,-0.2152777
1.563588,1.600778,-0.2172981
1.552479,1.589529,-0.2184938
1.540864,1.577035,-0.2192279
1.529416,1.565054,-0.2195892
1.518101,1.553159,-0.2200153
1.49549,1.52645,-0.2214847
1.485477,1.511719,-0.2220433
1.475739,1.494789,-0.2220919
1.466558,1.473082,-0.2223226
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.457391,1.449279,-0.2226287
1.539158,1.572462,-0.3036869
1.542552,1.584589,-0.3141282
1.55135,1.602257,-0.3187118
1.559944,1.610918,-0.3232136
1.567401,1.617132,-0.3255838
1.576518,1.623851,-0.3289326
1.59265,1.638153,-0.3356823
1.601704,1.645743,-0.3397407
1.608819,1.651048,-0.3429137
1.61634,1.656407,-0.346164
1.623797,1.661255,-0.3493287
1.629938,1.666442,-0.3522881
1.636424,1.670122,-0.3552783
1.642358,1.673401,-0.358127
1.649655,1.677348,-0.361439
1.655134,1.679117,-0.3644598
1.665201,1.681565,-0.3694091
1.670129,1.682031,-0.371103
1.674216,1.682165,-0.3727074
1.677624,1.682357,-0.3742282
1.680733,1.68198,-0.3754909
1.683648,1.681625,-0.377055
1.686145,1.680402,-0.378162
1.687772,1.67956,-0.3791812
1.690048,1.678078,-0.3800161
1.691512,1.677302,-0.3802314
1.693217,1.677013,-0.3806059
1.694296,1.67654,-0.380438
1.694695,1.676644,-0.380334
1.695055,1.676104,-0.3799947
1.695325,1.675738,-0.3795932
1.695219,1.675948,-0.3791839
1.693976,1.67671,-0.3775166
1.6934,1.67692,-0.376545
1.692323,1.678099,-0.3753672
1.692408,1.677257,-0.3738818
1.691842,1.676904,-0.3717543
1.690681,1.677063,-0.369895
1.68856,1.677263,-0.3677235
1.681985,1.679661,-0.3637785
1.677419,1.680637,-0.3614819
1.671959,1.681595,-0.3589151
1.664945,1.682101,-0.356374
1.658195,1.680674,-0.3531317
1.650335,1.679879,-0.3496311
1.642367,1.677565,-0.3455529
1.626585,1.671601,-0.3358358
1.619147,1.66801,-0.3306216
1.610878,1.662149,-0.3240604
1.602648,1.656021,-0.3175817
1.594023,1.649411,-0.3113047
1.585752,1.642719,-0.3050751
1.577466,1.637476,-0.2993936
1.56272,1.622808,-0.2868871
1.555858,1.614395,-0.2809156
1.547685,1.604473,-0.2747911
1.538898,1.595086,-0.2694353
1.530655,1.584184,-0.2645272
1.523,1.569897,-0.2589797
1.516364,1.556674,-0.2538446
1.502478,1.526942,-0.243758
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.495273,1.508468,-0.2388154
1.578519,1.565644,-0.4619744
1.586026,1.576797,-0.4694859
1.594304,1.587379,-0.4779708
1.600711,1.598569,-0.4850741
1.61561,1.613439,-0.4993434
1.622715,1.621593,-0.5074152
1.629366,1.630598,-0.5144705
1.636365,1.636601,-0.5209727
1.643268,1.642616,-0.5278699
1.649724,1.649843,-0.5353116
1.655091,1.655466,-0.5415595
1.667507,1.662699,-0.5527623
1.673249,1.666264,-0.5583183
1.6788,1.668792,-0.5632703
1.683928,1.670316,-0.5680634
1.689077,1.671135,-0.573282
1.69277,1.67228,-0.5774882
1.696295,1.675186,-0.5817633
1.699763,1.677153,-0.5856967
1.706128,1.678511,-0.5921458
1.709667,1.67848,-0.5954081
1.712944,1.678833,-0.5980068
1.716051,1.678385,-0.5997878
1.718056,1.679337,-0.6008052
1.720226,1.678463,-0.6010321
