-0.00595608892746427,0.0139831796671317,0.0300267484369493
0.0600126200829196,0.166788344090298,0.299446898833462
0.411093565545544,0.965097419679391,1.34888436190126
0.816807292553967,2.64509608212597,2.29476566580572
0.581835347612577,3.46124664050291,0.892666536380634
0.0775761249607503,2.51025082569444,-1.3248642791198
-0.0489794050991781,1.18538369144095,-1.83482762488824
0.069820541829106,0.409339123359732,-1.04873296386869
0.119191370022267,0.0689573323064791,-0.278259580632553
0.0687578865104088,-0.0278034160216278,0.0793377890371855
0.00694417765883054,-0.01997781123853,0.107328743387875
-0.0140694952137496,-0.00475376211311422,0.00993415284520606
-0.000128597140027422,-0.0022096713955531,-0.0238915377587775
0.00382188468985076,-0.00695827895663554,-0.00260609573632824
0.0101824986300927,-0.0236204456522284,0.0280132840144727
0.00445375561608049,-0.0686485573776523,0.035134875906216
-0.0225621687908174,-0.201145324911853,0.0392690787847522
-0.0588900113442775,-0.479394027303657,0.0867420110910985
-0.248556449145215,-1.10527674776115,0.0965374222122128
-0.483104548510021,-2.1960505785581,0.0859862315424016
-0.404311645091818,-2.8622901200405,0.0943928150778697
-0.305898528628098,-2.40783053069115,-0.1126593701191
-0.194024822512064,-1.3504282300421,-0.339060295928224
-0.0248078192837524,-0.548819757448616,-0.20514767060308
0.0378876530436788,-0.131746499718121,-0.00624475502465612
0.00385176810856867,-0.000408170085836878,0.00309832745733155
0.0378025923551934,0.0199548455380427,0.0470836897566479
0.580896341264918,0.290077153001033,0.623083240478479
2.25657830451394,1.20825792884384,2.06099802815377
3.05075833363541,1.92894094442465,2.13264811145172
1.9811225243683,1.57287022274374,0.523788298504786
0.872120442050872,0.739440365975206,-0.455484094694325
0.453816990867188,0.185279311374454,-0.440117279578976
0.218526011655185,-0.0271881715183371,-0.15913787773669
0.0526154753916305,-0.0542843118570824,0.0323741699854629
-0.00574027247528438,-0.014732489125104,0.0557575747483973
-0.00947604170035797,0.00611259313756534,-0.00891944234574341
0.00244910892424717,-0.0033000931383653,-0.0316889883832927
0.0142108011607331,-0.0137854726057149,-0.0230674730264606
0.0199480845669367,-0.017811241266952,-0.0238228146853501
0.00429187426833722,-0.0215376858691576,-0.0252111118060939
-0.065036538480829,-0.0434245677593325,-0.0273505722136374
-0.308307356019983,-0.12336727664001,-0.123554513462534
-1.27479868071589,-0.414842868979457,-0.469274808573575
-2.78047619123161,-1.12301008476634,-1.12114504590378
-3.00543917750417,-1.69516500325152,-1.34371517681985
-1.77632599111921,-1.43577832869242,-0.819127604014269
-0.551098556457869,-0.722906297133207,-0.244530984966023
-0.0357373154830563,-0.218448449360545,0.0223397168366004
0.0333457578846952,-0.0307559315113468,0.0261522757173381
-0.00882269724879176,0.00434642712001643,0.0150335788962389
-0.0569697747342577,0.0307657473147903,0.101922528278272
-0.379430188887601,0.228876823910173,0.768328793886459
-1.22815113135819,0.74777878399114,2.42472343920446
-1.75486600066703,1.04769683369149,3.02807347421601
-1.32951056716241,0.749799620138782,1.80534263441284
-0.561032729817486,0.240829117824566,0.565187993245521
