Position X,Position Y,Position Z
-1.464979,0.7453996,-1.062552
-1.464951,0.7453827,-1.062545
-1.464848,0.7450483,-1.062361
-1.464848,0.7450483,-1.062361
-1.464772,0.745095,-1.062487
-1.46524,0.7456641,-1.062606
-1.465572,0.7453305,-1.062833
-1.465382,0.7455583,-1.062774
-1.465681,0.7458267,-1.062745
-1.465725,0.7458582,-1.06275
-1.465537,0.7453836,-1.062809
-1.465543,0.7453452,-1.06281
-1.465545,0.7453003,-1.062737
-1.465545,0.7457116,-1.062573
-1.465611,0.7455587,-1.062529
-1.465651,0.7454196,-1.062613
-1.465462,0.7458402,-1.062587
-1.465571,0.7459674,-1.062668
-1.465594,0.7453138,-1.0627
-1.465307,0.7455597,-1.06274
-1.465518,0.7457281,-1.062605
-1.465525,0.7457384,-1.062603
-1.465428,0.745226,-1.062668
-1.465263,0.7455997,-1.062727
-1.465674,0.745842,-1.06271
-1.465562,0.7453358,-1.062871
-1.465557,0.7452881,-1.062928
-1.46555,0.7452765,-1.062948
-1.465551,0.7452357,-1.062999
-1.465563,0.7452055,-1.063028
-1.465582,0.7451788,-1.063077
-1.465741,0.7453423,-1.062596
-1.465466,0.7453989,-1.062643
-1.465517,0.7455328,-1.062656
-1.465651,0.7453891,-1.062651
-1.465672,0.7453583,-1.062661
-1.465445,0.745697,-1.062829
-1.465569,0.7458268,-1.062728
-1.465683,0.7454017,-1.062763
-1.465469,0.7456205,-1.062751
-1.46559,0.7458057,-1.062827
-1.465382,0.7457479,-1.06299
-1.465567,0.7455001,-1.062839
-1.465187,0.7459522,-1.062515
-1.465535,0.7460817,-1.06249
-1.465656,0.7452706,-1.062622
-1.465605,0.7452142,-1.062645
-1.465699,0.7460326,-1.062436
-1.465641,0.7459451,-1.062746
-1.465539,0.7452543,-1.062749
-1.465031,0.7456951,-1.062693
-1.465419,0.7458372,-1.062746
-1.465042,0.7456521,-1.062919
-1.46534,0.7454654,-1.062874
-1.465357,0.7456673,-1.062788
-1.465821,0.7456528,-1.062683
-1.465688,0.745425,-1.062678
-1.465507,0.745546,-1.062618
-1.465745,0.7456374,-1.062526
-1.465535,0.745544,-1.062759
-1.465608,0.7456987,-1.062635
-1.465442,0.7454324,-1.062654
-1.465442,0.7456337,-1.062757
-1.465639,0.7456867,-1.06272
-1.465639,0.7456867,-1.06272
-1.465888,0.7454932,-1.062723
-1.465405,0.7458732,-1.062848
-1.465503,0.7459217,-1.062663
-1.465255,0.7453274,-1.062737
-1.465199,0.7452705,-1.062767
-1.46514,0.7452099,-1.062786
-1.465258,0.7450023,-1.062705
-1.465497,0.7456324,-1.062799
-1.465465,0.7456688,-1.062722
-1.465552,0.7457107,-1.062535
-1.46544,0.7454568,-1.062552
-1.465575,0.7453333,-1.062623
-1.465448,0.7457583,-1.062655
-1.465498,0.7456399,-1.062663
-1.46546,0.7455583,-1.062641
-1.465375,0.7455881,-1.062516
-1.465579,0.745423,-1.062604
-1.465462,0.745461,-1.062677
-1.465479,0.7457188,-1.062692
-1.465374,0.7455556,-1.062672
-1.465404,0.7456148,-1.062719
-1.465119,0.7458197,-1.062667
-1.465419,0.7459854,-1.062564
-1.465437,0.7453867,-1.06267
-1.465387,0.745957,-1.062786
-1.465543,0.7464037,-1.062788
-1.465499,0.7464527,-1.062975
-1.465374,0.7462459,-1.063097
-1.464797,0.7482264,-1.063694
-1.464496,0.7491322,-1.064033
-1.463905,0.7498406,-1.064409
-1.463351,0.7532872,-1.065106
-1.462977,0.7550488,-1.065382
-1.462708,0.7581967,-1.065919
-1.462494,0.7602963,-1.066102
-1.46162,0.7652056,-1.066511
-1.46203,0.7678419,-1.066807
-1.461989,0.7728087,-1.067282
-1.462153,0.7761501,-1.067315
-1.462473,0.7837956,-1.066774
-1.462735,0.7877342,-1.066367
-1.463077,0.7962375,-1.065055
-1.463138,0.801587,-1.06412
-1.463761,0.8124678,-1.061591
-1.463804,0.824681,-1.058065
-1.463606,0.831283,-1.055803
-1.463585,0.8376613,-1.053766
-1.463328,0.853211,-1.048188
-1.462814,0.8693182,-1.042007
-1.462681,0.8774222,-1.038837
-1.462662,0.8951449,-1.03226
-1.462662,0.8951449,-1.03226
-1.462477,0.912781,-1.024795
-1.462572,0.9305217,-1.016931
-1.462869,0.9399792,-1.012798
-1.463478,0.9585289,-1.004362
-1.463668,0.9678348,-1.000052
-1.464331,0.9863265,-0.9910872
-1.464975,0.9955571,-0.9862472
-1.465521,1.004415,-0.9815238
-1.466628,1.022003,-0.9720502
-1.468102,1.038695,-0.9622784
-1.468941,1.046988,-0.9572048
-1.470869,1.062183,-0.9473315
-1.471879,1.069687,-0.9424655
-1.474122,1.084092,-0.9329978
-1.47551,1.090811,-0.9286447
-1.477897,1.104489,-0.920105
-1.479362,1.110855,-0.9159594
-1.481686,1.122616,-0.9080516
-1.483972,1.134161,-0.9005856
-1.485176,1.139687,-0.896939
-1.486975,1.149603,-0.8902383
-1.488219,1.154294,-0.8870631
-1.489521,1.159409,-0.8839802
-1.492487,1.167736,-0.8779308
-1.495158,1.174661,-0.8718284
-1.496356,1.178355,-0.8687627
-1.497487,1.181521,-0.8656765
-1.500001,1.187313,-0.8592763
-1.501065,1.189435,-0.8564468
-1.502858,1.194511,-0.85098
-1.503293,1.198694,-0.846018
-1.503447,1.199536,-0.8436144
-1.503846,1.201774,-0.8388425
-1.503489,1.202562,-0.8370905
-1.504112,1.203487,-0.8353568
-1.505796,1.203424,-0.8314263
-1.505781,1.20333,-0.8282446
-1.505737,1.203009,-0.8271033
-1.505541,1.202262,-0.8258578
-1.506134,1.201255,-0.8237102
-1.506438,1.200482,-0.823037
-1.506542,1.199261,-0.8217233
-1.506894,1.198552,-0.8207119
-1.506733,1.197327,-0.8195289
-1.506418,1.196488,-0.8190828
-1.505847,1.195369,-0.8182116
-1.505422,1.194929,-0.817864
-1.503863,1.193596,-0.8180264
-1.503646,1.193216,-0.8177122
-1.50408,1.192727,-0.8166477
-1.503862,1.192536,-0.8164501
-1.502851,1.192203,-0.8168611
-1.503089,1.192146,-0.8167016
-1.502935,1.19255,-0.8161993
-1.502656,1.192165,-0.816537
-1.502259,1.193363,-0.8160492
-1.50265,1.193321,-0.8156838
-1.502462,1.19417,-0.8163842
-1.502465,1.194872,-0.816532
-1.503266,1.197095,-0.8161755
-1.503857,1.197656,-0.8165095
-1.504359,1.199207,-0.8173894
-1.505066,1.200993,-0.8172137
-1.505795,1.202018,-0.8174222
-1.506474,1.203849,-0.8183026
-1.507692,1.206093,-0.8190629
-1.508116,1.207488,-0.8193046
-1.509162,1.208789,-0.8201869
-1.509594,1.209766,-0.8207735
-1.510414,1.211542,-0.8214668
-1.510838,1.211621,-0.8215935
-1.511435,1.212313,-0.8220588
-1.511694,1.213022,-0.8221653
-1.512389,1.214079,-0.8227213
-1.512774,1.213646,-0.8228828
-1.513044,1.213886,-0.8232608
-1.513139,1.214288,-0.8235821
-1.513719,1.21338,-0.8235918
-1.513852,1.213175,-0.8236233
-1.513274,1.212871,-0.823715
-1.513262,1.212466,-0.8240138
-1.513966,1.21097,-0.8234086
-1.513922,1.210315,-0.8234019
-1.512917,1.209244,-0.8239673
-1.512638,1.208333,-0.8242687
-1.513052,1.206333,-0.8245841
-1.513073,1.205344,-0.825152
-1.512295,1.202763,-0.8273596
-1.512288,1.201111,-0.8282844
-1.512708,1.196347,-0.8300357
-1.511559,1.194104,-0.8321818
-1.510783,1.188566,-0.8359292
-1.511095,1.185285,-0.8376321
-1.509702,1.178811,-0.8431701
-1.509462,1.175179,-0.8457747
-1.508524,1.166954,-0.8523099
-1.507832,1.162753,-0.8557717
-1.50544,1.153867,-0.8646358
-1.50482,1.149121,-0.8684518
-1.503216,1.138697,-0.8784753
-1.502481,1.133685,-0.8836833
-1.500369,1.121917,-0.8943158
-1.499489,1.116117,-0.8999242
-1.497591,1.104764,-0.9112622
-1.496239,1.098276,-0.9172862
-1.494305,1.085038,-0.9286357
-1.493245,1.078565,-0.9342742
-1.491647,1.071527,-0.9407815
-1.488698,1.058109,-0.9523865
-1.486444,1.044013,-0.963627
-1.485025,1.036343,-0.9694992
-1.48235,1.021518,-0.9807481
-1.481151,1.013037,-0.9860358
-1.478428,0.9973046,-0.9965812
-1.477456,0.9897485,-1.001192
-1.474156,0.9739294,-1.010793
-1.472662,0.9661264,-1.015308
-1.469746,0.9498986,-1.024692
-1.468557,0.9437574,-1.02906
-1.466459,0.9281747,-1.036215
-1.465152,0.9207984,-1.039798
-1.461911,0.9072804,-1.046052
-1.460355,0.9003117,-1.04887
-1.457698,0.886534,-1.054454
-1.456298,0.8791122,-1.057267
-1.454263,0.8669702,-1.061959
-1.453092,0.86084,-1.063357
-1.450298,0.8483207,-1.065988
-1.448483,0.841336,-1.067169
-1.445392,0.8313124,-1.069728
-1.44441,0.8260306,-1.070518
-1.441906,0.8139789,-1.072866
-1.441145,0.8096088,-1.074009
-1.439512,0.8001562,-1.075256
-1.438448,0.7954601,-1.075943
-1.436206,0.7870419,-1.076907
-1.435577,0.7833018,-1.077229
-1.434811,0.7758293,-1.078077
-1.434449,0.7722045,-1.078367
-1.434252,0.7661058,-1.079114
-1.434563,0.7633297,-1.079528
-1.435084,0.7588816,-1.080224
