Position X,Position Y,Position Z
-1.452454,0.706847,-1.094774
-1.452363,0.7065256,-1.094948
-1.45189,0.7068157,-1.095093
-1.45187,0.706989,-1.094926
-1.451855,0.7069924,-1.094929
-1.451817,0.7067292,-1.094956
-1.451584,0.706872,-1.095027
-1.451765,0.7070963,-1.095073
-1.451754,0.7071238,-1.095083
-1.451782,0.7069104,-1.095043
-1.45173,0.707063,-1.094829
-1.451746,0.7069693,-1.094918
-1.451757,0.7068748,-1.094931
-1.451578,0.707072,-1.095009
-1.451564,0.7071996,-1.09501
-1.451921,0.7072945,-1.09502
-1.45143,0.7073491,-1.094916
-1.451402,0.7073586,-1.094902
-1.45174,0.7066915,-1.094968
-1.451819,0.7069719,-1.094902
-1.451713,0.7073109,-1.094982
-1.451823,0.7070744,-1.094928
-1.451578,0.7067614,-1.09509
-1.451526,0.7069294,-1.094956
-1.45176,0.7067163,-1.094937
-1.451957,0.7068741,-1.095097
-1.451768,0.7071588,-1.09497
-1.451965,0.70736,-1.094927
-1.451905,0.7067926,-1.094959
-1.451997,0.7067246,-1.095077
-1.452147,0.7069492,-1.094974
-1.451889,0.707166,-1.095036
-1.452027,0.7071838,-1.095022
-1.451941,0.7069497,-1.095043
-1.451837,0.7072408,-1.094873
-1.451783,0.7069135,-1.094788
-1.451608,0.7066572,-1.094836
-1.451765,0.7067482,-1.094995
-1.451868,0.7068603,-1.095041
-1.451895,0.7069416,-1.09503
-1.451607,0.7066915,-1.094951
-1.451643,0.7068944,-1.094959
-1.451594,0.7068012,-1.094999
-1.451773,0.7074308,-1.094859
-1.451763,0.7074733,-1.094845
-1.451557,0.7070839,-1.094948
-1.451816,0.7075987,-1.094895
-1.451711,0.7069671,-1.094736
-1.451762,0.7068021,-1.09487
-1.451517,0.7073481,-1.095013
-1.451478,0.7074745,-1.094958
-1.451758,0.7068543,-1.094911
-1.451563,0.706913,-1.094962
-1.451823,0.7071919,-1.09494
-1.451777,0.7069077,-1.094948
-1.451782,0.7068684,-1.094941
-1.451788,0.7068524,-1.094934
-1.451796,0.7068226,-1.094937
-1.451933,0.7068181,-1.095003
-1.451728,0.7068303,-1.09493
-1.451717,0.706851,-1.09489
-1.451954,0.7069266,-1.094952
-1.451966,0.706934,-1.094916
-1.451885,0.7069893,-1.094899
-1.452074,0.7068703,-1.094907
-1.452076,0.7068291,-1.095098
-1.45208,0.7069023,-1.095041
-1.452086,0.7067575,-1.094981
-1.452096,0.7067361,-1.094963
-1.451867,0.7068138,-1.094902
-1.451865,0.7074575,-1.094958
-1.451922,0.7074082,-1.095109
-1.451922,0.7074082,-1.095109
-1.451753,0.7075825,-1.09486
-1.451751,0.7076159,-1.094825
-1.451814,0.7069743,-1.094643
-1.451456,0.7067907,-1.0947
-1.451712,0.7073824,-1.09469
-1.45155,0.7069123,-1.094525
-1.451177,0.7066257,-1.094654
-1.451543,0.7075422,-1.094853
-1.451532,0.707593,-1.094851
-1.451459,0.707516,-1.094632
-1.45143,0.7075965,-1.094639
-1.451386,0.7078967,-1.094722
-1.451891,0.7075837,-1.095282
-1.451523,0.7079017,-1.095494
-1.451433,0.7080884,-1.095643
-1.451335,0.709198,-1.096299
-1.451221,0.7098517,-1.096664
-1.450592,0.7117758,-1.097499
-1.450334,0.7125878,-1.09804
-1.449755,0.7153058,-1.099197
-1.449503,0.7169535,-1.099982
-1.448974,0.720432,-1.101698
-1.448719,0.7223616,-1.102494
-1.448196,0.727277,-1.104006
-1.447836,0.7300417,-1.104679
-1.446998,0.736239,-1.105425
-1.446273,0.7398074,-1.105668
-1.445253,0.7470871,-1.105465
-1.444628,0.7514495,-1.104495
-1.443501,0.7600253,-1.103105
-1.443077,0.7642456,-1.102237
-1.442194,0.7725104,-1.099098
-1.44189,0.7766652,-1.097665
-1.441589,0.7844868,-1.094073
-1.441343,0.7884146,-1.091875
-1.440744,0.7965989,-1.087248
-1.440406,0.8014464,-1.084486
-1.439856,0.8103505,-1.078225
-1.439469,0.8147957,-1.075073
-1.439513,0.8247052,-1.067823
-1.43955,0.8294594,-1.063925
-1.440146,0.8384098,-1.055808
-1.440143,0.8427883,-1.05157
-1.441025,0.8527367,-1.042135
-1.441524,0.8567001,-1.037346
-1.441689,0.8651887,-1.026857
-1.442125,0.8691906,-1.021444
-1.443182,0.8777648,-1.010267
-1.443966,0.8806427,-1.004306
-1.444661,0.8871572,-0.9920875
-1.44556,0.8906716,-0.9858919
-1.447291,0.8960941,-0.9733848
-1.448103,0.89873,-0.9672499
-1.448981,0.9007318,-0.9609264
-1.451196,0.9051751,-0.9485887
-1.453483,0.9086374,-0.936452
-1.454123,0.9099859,-0.9305313
-1.45694,0.9123762,-0.9188073
-1.458352,0.9130204,-0.9133165
-1.461517,0.9138397,-0.9025079
-1.463073,0.9141213,-0.8974402
-1.46638,0.9144061,-0.8881655
-1.467935,0.9146543,-0.8836499
-1.471375,0.9147723,-0.8750241
-1.473131,0.9146843,-0.8713018
-1.476798,0.9137124,-0.8641658
-1.478637,0.9133413,-0.8610602
-1.482063,0.9127116,-0.8552646
-1.483752,0.9122126,-0.8522675
-1.486297,0.9114605,-0.846988
-1.487711,0.9111258,-0.8447015
-1.490549,0.9100475,-0.8406024
-1.491904,0.9092112,-0.8390493
-1.494568,0.9080826,-0.8355422
-1.495826,0.9077158,-0.8340438
-1.498331,0.906896,-0.8313211
-1.499199,0.9060766,-0.83022
-1.501469,0.9056536,-0.8284356
-1.502489,0.9052603,-0.8276703
-1.50359,0.905197,-0.8261022
-1.504626,0.9040223,-0.8252459
-1.505448,0.9035352,-0.8243018
-1.506255,0.9040283,-0.8235371
-1.506974,0.9041195,-0.8227528
-1.508541,0.9028461,-0.8219914
-1.508441,0.902866,-0.8215664
-1.509048,0.9035375,-0.8208494
