Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.1142273,-0.1805267,0.9769135,-0.04156494,-0.1609344,0.986084
-0.1142731,-0.1805878,0.9768829,-0.04148865,-0.1604462,0.9861603
-0.115448,-0.1803436,0.9767914,-0.04226685,-0.1629944,0.9857178
-0.1156616,-0.1803894,0.9767609,-0.04103088,-0.1636963,0.9856415
-0.1158752,-0.1803284,0.9767456,-0.04095459,-0.1641388,0.9855804
-0.1160889,-0.1804657,0.9766998,-0.04103088,-0.1644745,0.9855194
-0.116272,-0.1805878,0.9766541,-0.04055786,-0.164856,0.9854736
-0.116272,-0.1805878,0.9766541,-0.04055786,-0.164856,0.9854736
-0.1165466,-0.1806183,0.9766083,-0.04057312,-0.1647644,0.9854889
-0.115387,-0.1809387,0.9766998,-0.04055786,-0.1649933,0.9854584
-0.115387,-0.1809387,0.9766998,-0.04055786,-0.1649933,0.9854584
-0.1165619,-0.1810303,0.976532,-0.04022217,-0.1638947,0.9856415
-0.1164856,-0.1806793,0.9766083,-0.04017639,-0.164093,0.985611
-0.1164856,-0.1806793,0.9766083,-0.04017639,-0.164093,0.985611
-0.1130066,-0.1823273,0.9767151,-0.04042053,-0.1520233,0.9875488
-0.1194763,-0.180069,0.9763641,-0.04029846,-0.1568604,0.9867859
-0.1198578,-0.1808777,0.9761658,-0.03961182,-0.1567535,0.9868317
-0.1196747,-0.1808777,0.976181,-0.03930664,-0.1568756,0.9868317
-0.1199493,-0.1801453,0.9762878,-0.03640747,-0.1564484,0.9869995
-0.1172943,-0.1813354,0.9763947,-0.03623962,-0.1572723,0.9868774
-0.115387,-0.1805878,0.9767609,-0.03605652,-0.1576691,0.9868317
-0.1137543,-0.1806488,0.976944,-0.03599548,-0.1575317,0.9868469
-0.1137543,-0.1806488,0.976944,-0.03599548,-0.1575317,0.9868469
-0.1108246,-0.1791992,0.9775391,-0.03587341,-0.1546021,0.9873199
-0.1103058,-0.1790466,0.9776306,-0.03553772,-0.1552887,0.9872284
-0.1103058,-0.1790771,0.9776154,-0.03611755,-0.1551971,0.9872131
-0.120697,-0.1794586,0.9763184,-0.04891968,-0.1615753,0.9856415
-0.1142731,-0.1772003,0.9775085,-0.04421997,-0.1591644,0.9862518
-0.1147308,-0.1771851,0.9774628,-0.04441833,-0.1593628,0.9862061
-0.115097,-0.1766357,0.9775085,-0.04426575,-0.1591492,0.9862518
-0.1152191,-0.1773376,0.9773712,-0.04426575,-0.1589661,0.9862823
-0.1141815,-0.1773529,0.9774933,-0.04483032,-0.158783,0.9862823
-0.1141815,-0.1773529,0.9774933,-0.04483032,-0.158783,0.9862823
-0.1144409,-0.1773682,0.9774628,-0.04446411,-0.158783,0.9862976
-0.1159973,-0.1771088,0.9773254,-0.04440308,-0.1585236,0.9863434
-0.1148529,-0.1784821,0.9772034,-0.04420471,-0.1584015,0.9863739
-0.1160889,-0.1784363,0.977066,-0.04359436,-0.1582642,0.9864197
-0.1169128,-0.1791534,0.9768372,-0.0436554,-0.1585846,0.9863739
-0.1170502,-0.1790771,0.9768372,-0.04403687,-0.1585388,0.9863586
-0.1175995,-0.1790619,0.9767761,-0.04321289,-0.1574554,0.9865723
-0.1183624,-0.1794891,0.9766083,-0.04371643,-0.1560822,0.9867706
-0.1182251,-0.1789703,0.9767151,-0.04370117,-0.1560974,0.9867706
-0.1187592,-0.1789703,0.9766541,-0.04351807,-0.1566925,0.9866791
-0.1175995,-0.17659,0.9772186,-0.04354858,-0.1562805,0.9867401
-0.1162262,-0.176651,0.9773712,-0.04315186,-0.1553955,0.9868927
-0.1161804,-0.1766052,0.9773865,-0.04269409,-0.1554871,0.986908
-0.1162262,-0.1771851,0.9772797,-0.04269409,-0.1557617,0.9868622
-0.1162262,-0.1774902,0.9772186,-0.04193115,-0.1561127,0.9868469
-0.1163177,-0.1776733,0.9771881,-0.04248047,-0.1557922,0.9868622
-0.1167145,-0.1784058,0.977005,-0.04121399,-0.1548157,0.9870758
-0.1167145,-0.1784058,0.977005,-0.04121399,-0.1548157,0.9870758
-0.1168213,-0.1781311,0.9770355,-0.04141235,-0.1554413,0.986969
-0.1174469,-0.1796875,0.9766846,-0.04014587,-0.155365,0.98703
-0.1172943,-0.1796875,0.9766998,-0.04135132,-0.1550903,0.98703
-0.1159973,-0.1798248,0.9768219,-0.04125977,-0.1565247,0.9868011
-0.1161346,-0.1798401,0.9768066,-0.04022217,-0.1564178,0.9868622
-0.1164703,-0.1804199,0.9766541,-0.04014587,-0.1562042,0.9868927
-0.1158905,-0.1806183,0.9766998,-0.04026794,-0.1566315,0.9868317
-0.1151733,-0.1805267,0.9767914,-0.03979492,-0.1565094,0.9868622
-0.1132202,-0.1807709,0.9769745,-0.03933716,-0.1567078,0.9868469
-0.1132202,-0.1807709,0.9769745,-0.03933716,-0.1567078,0.9868469
-0.1133881,-0.1805725,0.9769897,-0.03746033,-0.1568756,0.9868927
-0.1136322,-0.1815491,0.9767914,-0.03709412,-0.1573029,0.9868469
-0.1136322,-0.1815491,0.9767914,-0.03709412,-0.1573029,0.9868469
-0.1135406,-0.1810913,0.9768829,-0.03556824,-0.1585541,0.9866943
-0.1139374,-0.1812897,0.9767914,-0.03527832,-0.1595612,0.9865417
-0.1139374,-0.1812897,0.9767914,-0.03527832,-0.1595612,0.9865417
-0.1139374,-0.1811066,0.9768372,-0.03533936,-0.1594238,0.9865723
-0.1139221,-0.1810303,0.9768524,-0.03541565,-0.1595612,0.9865417
-0.1110229,-0.1798248,0.9774017,-0.03227234,-0.1560059,0.9872131
-0.1147461,-0.178299,0.9772491,-0.03242493,-0.155838,0.9872437
-0.1133423,-0.1791382,0.9772644,-0.03157043,-0.1595764,0.9866791
-0.1133423,-0.1791382,0.9772644,-0.03157043,-0.1595764,0.9866791
-0.1156311,-0.1789703,0.9770203,-0.03085327,-0.159317,0.9867401
-0.1156311,-0.1789703,0.9770203,-0.03085327,-0.159317,0.9867401
-0.1155701,-0.178894,0.9770508,-0.03097534,-0.1580658,0.9869385
-0.115448,-0.1785431,0.9771271,-0.03088379,-0.1572876,0.9870605
-0.1156616,-0.17836,0.9771271,-0.03089905,-0.1565857,0.9871674
-0.1151581,-0.1780548,0.9772491,-0.03268433,-0.1540375,0.9875183
-0.1136932,-0.1772766,0.9775696,-0.03308105,-0.1535492,0.9875793
-0.1125641,-0.1767883,0.9777832,-0.03317261,-0.1532745,0.9876099
-0.111908,-0.1765594,0.97789,-0.0333252,-0.1524506,0.9877319
-0.1123657,-0.1765594,0.9778442,-0.0335083,-0.1526337,0.9877014
-0.1124878,-0.1755066,0.9780273,-0.03422546,-0.1525421,0.9877014
-0.1125336,-0.1762238,0.97789,-0.03378296,-0.1529999,0.9876404
-0.1135254,-0.1762238,0.9777679,-0.03379822,-0.1537933,0.9875183
-0.1140747,-0.1763306,0.9776917,-0.03370667,-0.1540985,0.9874725
-0.1148224,-0.1758575,0.9776917,-0.03344727,-0.1547089,0.987381
-0.1148224,-0.1758575,0.9776917,-0.03344727,-0.1547089,0.987381
-0.1148376,-0.1755524,0.9777374,-0.03352356,-0.1553192,0.9872894
-0.1151123,-0.1756592,0.9776917,-0.03373718,-0.1563873,0.9871063
-0.1152649,-0.1755219,0.9776917,-0.03385925,-0.157196,0.9869843
-0.1156158,-0.1753235,0.9776917,-0.03436279,-0.1572113,0.9869537
-0.1152039,-0.1761322,0.9775848,-0.03430176,-0.1580811,0.9868164
-0.1149139,-0.1766205,0.9775391,-0.03520203,-0.1574097,0.9868927
-0.114975,-0.1781006,0.9772644,-0.03535461,-0.1571198,0.9869385
-0.1146545,-0.1787872,0.9771729,-0.03573608,-0.1579132,0.9868011
-0.1145935,-0.1798706,0.9769897,-0.03588867,-0.1596222,0.9865112
-0.1145935,-0.1798706,0.9769897,-0.03588867,-0.1596222,0.9865112
