Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.1130829,-0.158905,0.9807892,-0.04142761,-0.1437683,0.988739
-0.1132965,-0.1588287,0.9807739,-0.04145813,-0.1439819,0.9887085
-0.1131134,-0.1605072,0.9805298,-0.0410614,-0.1439514,0.9887238
-0.1134796,-0.1605835,0.9804688,-0.04133606,-0.143219,0.9888153
-0.1137238,-0.1612854,0.9803162,-0.04109192,-0.1431274,0.9888458
-0.1137238,-0.1612701,0.9803314,-0.04118347,-0.1430511,0.9888458
-0.1138916,-0.1616364,0.9802399,-0.04252625,-0.1431732,0.9887695
-0.1125641,-0.1612396,0.9804688,-0.04101563,-0.1418152,0.9890289
-0.1125641,-0.1612396,0.9804688,-0.04101563,-0.1418152,0.9890289
-0.1125641,-0.1612396,0.9804688,-0.04101563,-0.1418152,0.9890289
-0.1125641,-0.1612396,0.9804688,-0.04101563,-0.1418152,0.9890289
-0.1125641,-0.1612396,0.9804688,-0.04101563,-0.1418152,0.9890289
-0.1122589,-0.1612091,0.9804993,-0.0425415,-0.1420441,0.9889374
-0.1123199,-0.1606293,0.9805908,-0.04225159,-0.1413727,0.9890442
-0.1123199,-0.1606293,0.9805908,-0.04225159,-0.1413727,0.9890442
-0.1006775,-0.159317,0.9820709,-0.04110718,-0.1317291,0.9904175
-0.1001434,-0.159317,0.982132,-0.03982544,-0.1360626,0.9898834
-0.1004639,-0.1596527,0.9820404,-0.04006958,-0.1351624,0.9900055
-0.1008301,-0.1603241,0.9818878,-0.03974915,-0.1358795,0.9899139
-0.1025848,-0.1589661,0.9819336,-0.03930664,-0.1349182,0.9900665
-0.1020966,-0.1590881,0.9819641,-0.039505,-0.1344452,0.9901276
-0.1026917,-0.1593475,0.9818573,-0.03982544,-0.1337433,0.9902039
-0.1031647,-0.1594543,0.9817963,-0.03961182,-0.1342773,0.9901428
-0.1035919,-0.1601105,0.9816437,-0.03981018,-0.1347961,0.9900665
-0.1042175,-0.1591187,0.9817352,-0.03945923,-0.1348419,0.9900665
-0.1046143,-0.1587982,0.9817352,-0.0385437,-0.1344604,0.9901581
-0.1051331,-0.158905,0.9816742,-0.03878784,-0.1348114,0.990097
-0.1051178,-0.1589203,0.9816742,-0.03881836,-0.134491,0.9901428
-0.1047211,-0.1596222,0.9815979,-0.03915405,-0.135437,0.9900055
-0.1048279,-0.1584778,0.9817657,-0.03939819,-0.135437,0.9899902
-0.1046448,-0.1577911,0.9819031,-0.03913879,-0.1355896,0.989975
-0.1046448,-0.1576996,0.9819183,-0.03790283,-0.1354675,0.9900513
-0.1026001,-0.1601257,0.9817352,-0.03765869,-0.1351929,0.990097
-0.1068268,-0.1569977,0.9817963,-0.03839111,-0.1325989,0.9904175
-0.1071777,-0.1584473,0.9815216,-0.03742981,-0.1331635,0.9903717
-0.106781,-0.1588287,0.9815063,-0.03765869,-0.1335754,0.9903107
-0.106781,-0.1588287,0.9815063,-0.03765869,-0.1335754,0.9903107
-0.1052094,-0.1621094,0.9811401,-0.03717041,-0.1339264,0.9902802
-0.1067657,-0.1602325,0.9812775,-0.03712463,-0.1349335,0.9901428
-0.1065369,-0.1596069,0.9813995,-0.0370636,-0.1341705,0.9902496
-0.1062927,-0.1602783,0.9813232,-0.03688049,-0.1347656,0.9901886
-0.1046448,-0.1603546,0.9814911,-0.03604126,-0.135025,0.9901733
-0.1046143,-0.1603546,0.9814911,-0.03598022,-0.1348877,0.9902039
-0.1044006,-0.1604004,0.9815063,-0.03619385,-0.1359558,0.9900513
-0.1046753,-0.1597443,0.9815826,-0.03619385,-0.1352692,0.9901428
-0.1044464,-0.1598053,0.9815979,-0.03692627,-0.1352692,0.9901123
-0.1044922,-0.1599274,0.9815674,-0.03718567,-0.1356049,0.9900513
-0.1041412,-0.1597595,0.9816437,-0.03768921,-0.1336975,0.9902954
-0.1040497,-0.1600037,0.9816132,-0.0377655,-0.1335449,0.9903107
-0.1042633,-0.1609192,0.9814301,-0.0403595,-0.1345673,0.9900665
-0.1040955,-0.1613007,0.9813843,-0.0403595,-0.1352539,0.989975
-0.1042633,-0.1613922,0.9813538,-0.040802,-0.133667,0.9901733
-0.1040649,-0.1613922,0.9813843,-0.04078674,-0.133606,0.9901886
-0.1042633,-0.1611786,0.9813995,-0.04000854,-0.1342621,0.9901276
-0.1041412,-0.1613312,0.9813843,-0.03990173,-0.1340637,0.9901581
-0.1040497,-0.161438,0.981369,-0.04051208,-0.1333923,0.9902191
-0.1035614,-0.1617584,0.981369,-0.04048157,-0.1324768,0.9903564
-0.1035461,-0.1614685,0.9814148,-0.04003906,-0.1306,0.9906158
-0.1035461,-0.1610107,0.9814911,-0.04022217,-0.1304321,0.9906311
-0.1035004,-0.1609802,0.9815063,-0.03942871,-0.1303406,0.9906769
-0.1055908,-0.1600189,0.9814453,-0.03944397,-0.1299133,0.9907379
-0.1056976,-0.1605988,0.9813385,-0.04043579,-0.1292725,0.9907684
-0.1056976,-0.1605682,0.9813385,-0.04043579,-0.1296844,0.9907227
-0.1050262,-0.1628723,0.9810333,-0.040802,-0.131897,0.9904175
-0.1050262,-0.1628723,0.9810333,-0.040802,-0.131897,0.9904175
-0.1050262,-0.1628723,0.9810333,-0.040802,-0.131897,0.9904175
-0.1050262,-0.1628723,0.9810333,-0.040802,-0.131897,0.9904175
-0.1050262,-0.1628723,0.9810333,-0.040802,-0.131897,0.9904175
-0.1048737,-0.1631317,0.9810028,-0.04029846,-0.133255,0.9902496
-0.1078796,-0.1637726,0.9805756,-0.0488739,-0.1368713,0.9893799
-0.1078796,-0.1637726,0.9805756,-0.0488739,-0.1368713,0.9893799
-0.1101837,-0.1676941,0.97966,-0.03961182,-0.1348114,0.9900665
-0.110611,-0.1670685,0.9797058,-0.03999329,-0.1345978,0.9900818
-0.1097565,-0.1670532,0.9798126,-0.0402832,-0.1358185,0.9898987
-0.1097565,-0.1670532,0.9798126,-0.0402832,-0.1358185,0.9898987
-0.1097565,-0.1670532,0.9798126,-0.0402832,-0.1358185,0.9898987
-0.1097565,-0.1670532,0.9798126,-0.0402832,-0.1358185,0.9898987
-0.1100616,-0.1668549,0.9798126,-0.03936768,-0.1360931,0.9898987
-0.1100616,-0.1668549,0.9798126,-0.03936768,-0.1360931,0.9898987
-0.1101074,-0.1668243,0.9798126,-0.04072571,-0.1366425,0.9897766
-0.1101227,-0.167038,0.9797668,-0.03996277,-0.1364594,0.9898376
-0.1104431,-0.1647644,0.9801178,-0.03945923,-0.138504,0.989563
-0.1105652,-0.1644287,0.9801636,-0.04011536,-0.1373444,0.9897003
-0.1109314,-0.164505,0.9801025,-0.04016113,-0.1373901,0.9897003
-0.1110687,-0.1645966,0.980072,-0.04029846,-0.1372528,0.9897003
-0.1110229,-0.1643219,0.9801331,-0.04023743,-0.1399231,0.9893341
-0.1105042,-0.1644135,0.9801636,-0.03961182,-0.1397095,0.9893951
-0.1104889,-0.1647644,0.9801178,-0.03933716,-0.1404266,0.9893036
-0.1099396,-0.1648407,0.9801636,-0.03953552,-0.1401062,0.9893341
-0.1099548,-0.1648407,0.9801636,-0.04026794,-0.1413422,0.9891357
-0.1106873,-0.1626587,0.9804382,-0.03952026,-0.1414795,0.989151
-0.1112366,-0.1629791,0.9803314,-0.03852844,-0.1418915,0.9891205
-0.1112366,-0.1629791,0.9803314,-0.03852844,-0.1418915,0.9891205
-0.1105652,-0.1631317,0.9803772,-0.0388031,-0.1419678,0.9891052
-0.1112518,-0.1625824,0.9803925,-0.03894043,-0.1420288,0.98909
-0.1115265,-0.1626587,0.9803467,-0.03895569,-0.1430969,0.9889374
-0.1113586,-0.1632233,0.9802704,-0.03878784,-0.1423645,0.9890442
-0.1113892,-0.1627502,0.9803467,-0.03872681,-0.1417084,0.9891357
-0.1118927,-0.1627502,0.9803009,-0.03872681,-0.1413422,0.9891968
-0.1119385,-0.162796,0.9802856,-0.0388031,-0.1422119,0.9890594
-0.1118927,-0.1628571,0.9802704,-0.03874207,-0.1428223,0.9889832
-0.1119232,-0.1629181,0.9802551,-0.03709412,-0.1414795,0.9892426
-0.1118927,-0.1630707,0.9802399,-0.0370636,-0.1416473,0.989212
-0.1113892,-0.163147,0.9802856,-0.036026,-0.1398926,0.989502
-0.1113129,-0.1641998,0.9801178,-0.03575134,-0.1394501,0.9895782
