Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.1079407,-0.1441803,0.9836426,-0.02970886,-0.1266327,0.9915009
-0.1079407,-0.1441803,0.9836426,-0.02970886,-0.1266327,0.9915009
-0.107193,-0.1437683,0.9837799,-0.02947998,-0.1265106,0.9915161
-0.1064148,-0.143692,0.9838715,-0.02931213,-0.1268158,0.9914856
-0.1103363,-0.1442413,0.9833679,-0.03523254,-0.1244049,0.9915924
-0.1103363,-0.1442413,0.9833679,-0.03523254,-0.1244049,0.9915924
-0.1103363,-0.1442413,0.9833679,-0.03523254,-0.1244049,0.9915924
-0.1103363,-0.1442413,0.9833679,-0.03523254,-0.1244049,0.9915924
-0.1103363,-0.1442413,0.9833679,-0.03523254,-0.1244049,0.9915924
-0.1097717,-0.144043,0.9834595,-0.03608704,-0.1250153,0.9914856
-0.1098022,-0.144928,0.9833221,-0.03485107,-0.1250763,0.9915314
-0.1098022,-0.144928,0.9833221,-0.03485107,-0.1250763,0.9915314
-0.1086273,-0.1451111,0.983429,-0.03460693,-0.1247559,0.9915771
-0.1094666,-0.1452637,0.9833069,-0.03459167,-0.1249542,0.9915466
-0.1089325,-0.145462,0.9833374,-0.03353882,-0.1252289,0.9915466
-0.1092529,-0.145401,0.9833069,-0.03219604,-0.125412,0.9915771
-0.1099243,-0.1463776,0.9830933,-0.03244019,-0.1252594,0.9915924
-0.1100769,-0.1459656,0.983139,-0.03225708,-0.1248474,0.9916382
-0.1096039,-0.1459045,0.9832001,-0.03234863,-0.1246643,0.9916687
-0.109787,-0.1461487,0.983139,-0.03234863,-0.1247711,0.9916534
-0.1102295,-0.1461334,0.9830933,-0.03279114,-0.1233063,0.9918213
-0.1098175,-0.1461182,0.983139,-0.0345459,-0.1216431,0.9919586
-0.1097107,-0.1463318,0.9831238,-0.03492737,-0.1211243,0.9920197
-0.109726,-0.146347,0.9831238,-0.03456116,-0.1212311,0.9920197
-0.1096954,-0.1463928,0.9831085,-0.03443909,-0.1212463,0.9920197
-0.1100006,-0.1465149,0.9830627,-0.03453064,-0.121933,0.9919281
-0.1098328,-0.1459961,0.9831543,-0.03419495,-0.1208496,0.9920654
-0.1093597,-0.1457367,0.9832458,-0.03582764,-0.1204987,0.9920654
-0.1094208,-0.1455841,0.9832611,-0.03417969,-0.1195068,0.9922333
-0.1094055,-0.144165,0.9834747,-0.03555298,-0.1183777,0.9923248
-0.1087189,-0.1436615,0.9836273,-0.03630066,-0.1184387,0.9922943
-0.1045685,-0.1452789,0.9838409,-0.02532959,-0.1213837,0.9922791
-0.1045685,-0.1452789,0.9838409,-0.02532959,-0.1213837,0.9922791
-0.1042175,-0.1453552,0.9838715,-0.0269165,-0.1206512,0.9923248
-0.1040802,-0.1454773,0.9838562,-0.02642822,-0.1216583,0.992218
-0.1047821,-0.145462,0.9837952,-0.02658081,-0.1212006,0.9922638
-0.1044159,-0.1455536,0.9838104,-0.0276947,-0.1204681,0.9923248
-0.1044159,-0.145462,0.9838257,-0.02764893,-0.1204681,0.9923248
-0.1035767,-0.1455536,0.983902,-0.02842712,-0.1204071,0.9923096
-0.1035614,-0.1448822,0.9840088,-0.02819824,-0.1200104,0.9923706
-0.1032562,-0.1434631,0.9842377,-0.02781677,-0.119751,0.9924011
-0.1034241,-0.1434174,0.9842377,-0.02764893,-0.1200256,0.9923706
-0.1034851,-0.1433411,0.9842377,-0.02688599,-0.1197357,0.9924316
-0.1035919,-0.1429901,0.9842834,-0.02781677,-0.1198273,0.9924011
-0.1094055,-0.1412048,0.983902,-0.02934265,-0.1203766,0.9922791
-0.1095734,-0.1405029,0.9839935,-0.02923584,-0.1208649,0.9922333
-0.1100769,-0.1405029,0.9839325,-0.02966309,-0.1226349,0.9920044
-0.1101074,-0.1405029,0.9839325,-0.02754211,-0.1250916,0.9917603
-0.1105194,-0.1408539,0.9838257,-0.0275116,-0.1251373,0.991745
-0.1105194,-0.1409302,0.9838257,-0.02752686,-0.126297,0.9916077
-0.1057281,-0.1431274,0.984024,-0.02755737,-0.1267548,0.9915466
-0.1053314,-0.1431885,0.9840698,-0.02760315,-0.1270905,0.9915009
-0.1057434,-0.1430969,0.9840393,-0.02626038,-0.1272583,0.9915161
-0.1061401,-0.1434631,0.9839325,-0.02639771,-0.1276245,0.9914703
-0.1060791,-0.143631,0.9839172,-0.02636719,-0.1279297,0.9914246
-0.1210632,-0.1499329,0.9812469,-0.04354858,-0.1340179,0.9900208
-0.1153564,-0.1473236,0.9823303,-0.03749084,-0.1306763,0.9907074
-0.1154938,-0.1501007,0.9818878,-0.03804016,-0.1291199,0.9908905
-0.1162415,-0.1493683,0.9819183,-0.03495789,-0.1291656,0.9909973
-0.1155853,-0.1508331,0.9817657,-0.03469849,-0.1296997,0.9909363
-0.1155853,-0.1508331,0.9817657,-0.03469849,-0.1296997,0.9909363
-0.116272,-0.1508026,0.9816895,-0.03469849,-0.1299133,0.9909058
-0.1165466,-0.1498871,0.9817963,-0.03401184,-0.1305542,0.9908447
-0.1160431,-0.149765,0.9818878,-0.03405762,-0.1305695,0.9908447
-0.1166687,-0.1490936,0.9819031,-0.03451538,-0.1318512,0.9906616
-0.1163177,-0.1476288,0.9821625,-0.0344696,-0.1318512,0.9906616
-0.1161957,-0.1460724,0.9824219,-0.03622437,-0.1318817,0.9906006
-0.1159515,-0.1458588,0.9824677,-0.03718567,-0.133606,0.9903259
-0.1147614,-0.145813,0.9826202,-0.03710938,-0.1348572,0.9901581
-0.1130981,-0.1484985,0.9824066,-0.036026,-0.1369934,0.9899139
-0.1132355,-0.1489105,0.9823303,-0.03599548,-0.1369629,0.9899139
-0.1132355,-0.1489105,0.9823303,-0.03599548,-0.1369629,0.9899139
-0.1132355,-0.1489105,0.9823303,-0.03599548,-0.1369629,0.9899139
-0.1132355,-0.1489105,0.9823303,-0.03599548,-0.1369629,0.9899139
-0.113205,-0.1489258,0.9823303,-0.03636169,-0.1356201,0.9900818
-0.1123962,-0.1485596,0.9824829,-0.03648376,-0.134201,0.9902802
-0.1123962,-0.1485596,0.9824829,-0.03648376,-0.134201,0.9902802
-0.11203,-0.1461334,0.9828949,-0.03677368,-0.1342163,0.9902649
-0.1101685,-0.1460724,0.9831085,-0.03720093,-0.1334839,0.9903412
-0.1097717,-0.1458435,0.9831848,-0.03788757,-0.1332855,0.9903412
-0.1094666,-0.1453552,0.9832916,-0.03961182,-0.1320496,0.990448
-0.1078949,-0.1451569,0.98349,-0.03944397,-0.132019,0.990448
-0.1079102,-0.1450958,0.9835052,-0.03869629,-0.1317596,0.9905243
-0.10849,-0.1452332,0.983429,-0.03799438,-0.1335449,0.9903107
-0.1082764,-0.1450195,0.9834747,-0.03807068,-0.1343384,0.9901886
-0.1082916,-0.1450348,0.9834747,-0.03947449,-0.1306305,0.9906311
-0.1082764,-0.1441956,0.9835968,-0.0398407,-0.1286926,0.9908752
-0.1086884,-0.144043,0.9835815,-0.03886414,-0.1306152,0.9906616
-0.1086884,-0.144043,0.9835815,-0.03886414,-0.1306152,0.9906616
-0.1103973,-0.143631,0.9834442,-0.03874207,-0.1315613,0.9905396
