Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.1109009,-0.1652679,0.9799805,-0.03155518,-0.1607666,0.9864807
-0.1144409,-0.1690674,0.9789276,-0.04614258,-0.1551514,0.9868011
-0.1139832,-0.1647034,0.9797211,-0.03945923,-0.1533203,0.987381
-0.1125946,-0.1636353,0.980072,-0.03981018,-0.1546326,0.9871521
-0.11203,-0.1624908,0.9803162,-0.03948975,-0.1542664,0.9872284
-0.1118622,-0.1632996,0.9802094,-0.03703308,-0.1513214,0.9877777
-0.1118622,-0.1632996,0.9802094,-0.03703308,-0.1513214,0.9877777
-0.1118622,-0.1632996,0.9802094,-0.03703308,-0.1513214,0.9877777
-0.1118622,-0.1632996,0.9802094,-0.03703308,-0.1513214,0.9877777
-0.1104889,-0.1634369,0.9803314,-0.03419495,-0.1505432,0.9880066
-0.1105194,-0.1639099,0.9802551,-0.03379822,-0.1509552,0.9879608
-0.1105194,-0.1639099,0.9802551,-0.03379822,-0.1509552,0.9879608
-0.1105194,-0.1639404,0.9802551,-0.03364563,-0.1497192,0.9881439
-0.1046906,-0.1661987,0.9805145,-0.03074646,-0.1416931,0.9894257
-0.1092682,-0.1567535,0.9815674,-0.02989197,-0.1408539,0.989563
-0.1088562,-0.1565399,0.9816437,-0.02870178,-0.1429596,0.9893036
-0.108429,-0.1565247,0.9816895,-0.02908325,-0.1426849,0.9893341
-0.1079407,-0.1573486,0.9816132,-0.02755737,-0.1423187,0.9894257
-0.1076202,-0.1563568,0.9818115,-0.02728271,-0.1423492,0.9894257
-0.107254,-0.156189,0.9818726,-0.0274353,-0.1429596,0.9893341
-0.1072388,-0.1562653,0.9818726,-0.02728271,-0.1427155,0.9893799
-0.1072083,-0.1569061,0.9817657,-0.02746582,-0.1456299,0.9889526
-0.1070251,-0.1567841,0.9818115,-0.0275116,-0.1450195,0.9890442
-0.1058197,-0.1569061,0.9819183,-0.02583313,-0.1444244,0.9891663
-0.1058197,-0.1569061,0.9819183,-0.02583313,-0.1444244,0.9891663
-0.1118774,-0.1612244,0.980545,-0.02622986,-0.1456604,0.9889832
-0.1126862,-0.1584625,0.980896,-0.04103088,-0.1466064,0.9883423
-0.111084,-0.1554413,0.9815674,-0.03675842,-0.1441803,0.9888611
-0.1118317,-0.1557159,0.9814453,-0.03634644,-0.1438446,0.9889221
-0.1106873,-0.1567841,0.9813995,-0.03684998,-0.1449127,0.9887543
-0.1112366,-0.1577759,0.9811859,-0.03642273,-0.1448212,0.9887848
-0.1118011,-0.1586914,0.9809723,-0.03607178,-0.1451569,0.988739
-0.1122284,-0.1588593,0.980896,-0.03649902,-0.1448822,0.9887695
-0.1117859,-0.1585846,0.9809875,-0.03599548,-0.1454315,0.9887085
