Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.09783936,-0.1708374,0.980423,-0.02877808,-0.1869812,0.9819336
-0.09739685,-0.1719666,0.9802704,-0.02832031,-0.1894989,0.9814606
-0.09739685,-0.1719666,0.9802704,-0.02832031,-0.1894989,0.9814606
-0.09411621,-0.1569672,0.9830933,-0.02471924,-0.1601105,0.9867859
-0.09411621,-0.1569672,0.9830933,-0.02471924,-0.1601105,0.9867859
-0.09156799,-0.1408997,0.9857788,-0.02307129,-0.1391449,0.9899902
-0.1017761,-0.1431427,0.9844513,-0.02308655,-0.1478424,0.988739
-0.09967041,-0.1429596,0.9846954,-0.02250671,-0.1452026,0.9891357
-0.09861755,-0.1432495,0.9847565,-0.02160645,-0.1460114,0.9890442
-0.09954834,-0.1431122,0.9846802,-0.02148438,-0.1459961,0.9890442
-0.09960938,-0.1424103,0.9847717,-0.02095032,-0.1442413,0.9893036
-0.09962463,-0.1416931,0.9848785,-0.02023315,-0.1455536,0.9891357
-0.09773254,-0.1416016,0.9850769,-0.02055359,-0.1450806,0.9891968
-0.09745789,-0.1413116,0.9851532,-0.0198822,-0.1453094,0.9891815
-0.09602356,-0.141098,0.985321,-0.01979065,-0.1428223,0.9895477
-0.09591675,-0.1404877,0.9854126,-0.01971436,-0.1429596,0.9895172
-0.09635925,-0.137207,0.9858398,-0.01979065,-0.1438904,0.9893799
-0.09689331,-0.1368408,0.9858398,-0.01957703,-0.1438141,0.9893951
-0.09671021,-0.1401672,0.9853821,-0.01885986,-0.1428223,0.989563
-0.09648132,-0.1410828,0.9852753,-0.01930237,-0.1429749,0.9895325
-0.09541321,-0.1403503,0.9854889,-0.01861572,-0.1426849,0.9895782
-0.09545898,-0.1397858,0.9855652,-0.01823425,-0.1413574,0.9897766
-0.09599304,-0.1394653,0.9855499,-0.01828003,-0.1405334,0.9898987
-0.09576416,-0.1391449,0.9856262,-0.01824951,-0.1401367,0.9899597
-0.09986877,-0.139679,0.9851379,-0.01828003,-0.140213,0.9899445
-0.1005707,-0.1387482,0.985199,-0.01927185,-0.1388245,0.9901276
-0.1006927,-0.1379547,0.9852905,-0.01925659,-0.1387939,0.9901276
-0.1006317,-0.1373596,0.9853821,-0.02037048,-0.1385651,0.9901276
-0.1011047,-0.1381836,0.9852295,-0.02075195,-0.1384583,0.9901428
-0.09875488,-0.1405029,0.9851379,-0.02593994,-0.1395416,0.9898682
-0.09951782,-0.1439972,0.9845581,-0.0259552,-0.1469727,0.9887848
-0.1030884,-0.1433563,0.9842834,-0.02572632,-0.1470032,0.9888
-0.1015625,-0.1472626,0.9838562,-0.02542114,-0.14711,0.9887848
-0.1004944,-0.1469116,0.984024,-0.02545166,-0.1468048,0.9888306
-0.1001587,-0.1457825,0.9842224,-0.02555847,-0.1457367,0.9889832
-0.1001587,-0.1457825,0.9842224,-0.02555847,-0.1457367,0.9889832
-0.09896851,-0.1462708,0.9842682,-0.0255127,-0.1449432,0.9891052
-0.09815979,-0.146286,0.9843445,-0.02549744,-0.1446686,0.9891357
-0.09870911,-0.1462708,0.9842987,-0.02552795,-0.1443481,0.9891815
-0.09892273,-0.1489716,0.9838715,-0.02592468,-0.1445465,0.989151
-0.09854126,-0.1485596,0.9839783,-0.02583313,-0.1445007,0.9891663
-0.09896851,-0.1486359,0.9839172,-0.02563477,-0.1451111,0.9890747
-0.09925842,-0.1483765,0.9839325,-0.02557373,-0.1461945,0.9889221
-0.09942627,-0.1485901,0.9838715,-0.02565002,-0.1477356,0.988678
-0.09967041,-0.1478729,0.983963,-0.02857971,-0.1481934,0.9885406
-0.09963989,-0.1481323,0.9839172,-0.02992249,-0.1487885,0.9884033
-0.09959412,-0.1484833,0.9838715,-0.03048706,-0.147995,0.9885101
-0.09933472,-0.1502533,0.9836273,-0.02998352,-0.1426392,0.9893188
-0.09951782,-0.1517334,0.9833984,-0.03042603,-0.1437836,0.9891357
-0.09883118,-0.1516571,0.9834747,-0.03038025,-0.1457367,0.9888458
-0.09779358,-0.1498108,0.9838562,-0.02996826,-0.1475677,0.9885864
-0.09779358,-0.1512451,0.9836426,-0.02987671,-0.1477509,0.9885559
-0.09799194,-0.1510315,0.9836578,-0.02987671,-0.1490784,0.9883575
-0.09776306,-0.1506042,0.9837341,-0.02954102,-0.1509094,0.9880981
-0.09812927,-0.1507874,0.9836731,-0.02882385,-0.1509399,0.9881134
-0.09819031,-0.1509552,0.9836426,-0.02888489,-0.1550598,0.9874725
-0.09513855,-0.1501007,0.9840698,-0.02107239,-0.1648712,0.986084
-0.09588623,-0.1420288,0.985199,-0.01942444,-0.1580811,0.9872284
-0.0994873,-0.1407623,0.9850159,-0.02062988,-0.1589508,0.9870605
-0.09962463,-0.1416931,0.9848785,-0.0201416,-0.158432,0.9871521
-0.09675598,-0.1475525,0.9842987,-0.02056885,-0.1585541,0.9871216
-0.09700012,-0.1477661,0.9842529,-0.02026367,-0.1585236,0.9871368
-0.09663391,-0.1468353,0.9844208,-0.01983643,-0.1588135,0.9871063
-0.09693909,-0.1465759,0.9844208,-0.01974487,-0.1594543,0.9869995
-0.09718323,-0.1467743,0.984375,-0.01976013,-0.1598053,0.9869385
-0.09738159,-0.1471252,0.9842987,-0.01983643,-0.1605225,0.9868164
-0.09509277,-0.1487885,0.9842834,-0.02133179,-0.1616821,0.9866028
-0.09509277,-0.1487885,0.9842834,-0.02133179,-0.1616821,0.9866028
-0.09509277,-0.1487885,0.9842834,-0.02133179,-0.1616821,0.9866028
-0.09509277,-0.1491852,0.9842224,-0.02215576,-0.1614685,0.986618
