Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.09371948,-0.1401215,0.9856873,-0.03140259,-0.1544952,0.9874878
-0.09428406,-0.1418457,0.9853821,-0.03863525,-0.1552277,0.9871063
-0.09645081,-0.1435242,0.9849243,-0.03443909,-0.155838,0.9871674
-0.09645081,-0.1435242,0.9849243,-0.03443909,-0.155838,0.9871674
-0.09645081,-0.1435242,0.9849243,-0.03443909,-0.155838,0.9871674
-0.09645081,-0.144928,0.984726,-0.03330994,-0.1561127,0.9871674
-0.09645081,-0.144928,0.984726,-0.03330994,-0.1561127,0.9871674
-0.09844971,-0.14505,0.9844971,-0.03373718,-0.15625,0.9871368
-0.09844971,-0.14505,0.9844971,-0.03373718,-0.15625,0.9871368
-0.09855652,-0.1454773,0.984436,-0.03382874,-0.1567841,0.9870453
-0.09857178,-0.145401,0.984436,-0.03495789,-0.1565857,0.98703
-0.1007233,-0.1452789,0.9842377,-0.03494263,-0.1552734,0.9872437
-0.1011505,-0.1453857,0.9841766,-0.03509521,-0.1557465,0.9871674
-0.1014557,-0.1453705,0.9841461,-0.03514099,-0.1556549,0.9871826
-0.1028442,-0.1455841,0.9839783,-0.03555298,-0.1556244,0.9871674
-0.1035919,-0.1453552,0.9839325,-0.03623962,-0.1556549,0.9871368
-0.1036224,-0.1451416,0.983963,-0.03620911,-0.1555786,0.9871521
-0.1029816,-0.1453094,0.9840088,-0.03633118,-0.1556854,0.9871216
-0.1031189,-0.1352386,0.9854279,-0.02763367,-0.1593018,0.9868317
-0.1036224,-0.1372528,0.9850922,-0.02857971,-0.1583862,0.9869537
-0.1040802,-0.1393433,0.9847565,-0.02703857,-0.1575623,0.9871368
-0.1040955,-0.1390533,0.984787,-0.02833557,-0.1567078,0.9872284
-0.104248,-0.1390381,0.9847717,-0.02812195,-0.1571198,0.9871674
-0.1043854,-0.1399536,0.9846344,-0.02836609,-0.1564636,0.9872742
-0.1044464,-0.1403351,0.9845734,-0.02864075,-0.1562958,0.9872894
-0.1041107,-0.1403351,0.9846039,-0.02836609,-0.1561584,0.9873199
-0.1043549,-0.1413422,0.984436,-0.0282135,-0.1559601,0.9873505
-0.1037903,-0.1419373,0.9844055,-0.02838135,-0.1556702,0.9873962
-0.09988403,-0.1411285,0.9849243,-0.02851868,-0.1560516,0.9873352
-0.09921265,-0.141037,0.9850159,-0.02851868,-0.1559753,0.9873352
-0.09889221,-0.1430054,0.9847565,-0.02761841,-0.1581573,0.9870148
-0.09889221,-0.1430054,0.9847565,-0.02761841,-0.1581573,0.9870148
-0.09895325,-0.14328,0.9847107,-0.02754211,-0.1584167,0.9869843
