Position X,Position Y,Position Z
-1.471056,0.7354627,-1.071219
-1.470776,0.7349191,-1.071247
-1.470689,0.735604,-1.071379
-1.470917,0.7357104,-1.071326
-1.470816,0.7349775,-1.071267
-1.470816,0.7349775,-1.071267
-1.470816,0.7349775,-1.071267
-1.470816,0.7349775,-1.071267
-1.470816,0.7349775,-1.071267
-1.470819,0.7351065,-1.071194
-1.471428,0.7351043,-1.071075
-1.471428,0.7351043,-1.071075
-1.470983,0.7348464,-1.071364
-1.471076,0.7356017,-1.07128
-1.471076,0.7356017,-1.07128
-1.471017,0.7356439,-1.071304
-1.471026,0.7356718,-1.071293
-1.47129,0.7356353,-1.07134
-1.471309,0.7356391,-1.071345
-1.470762,0.7354038,-1.071335
-1.470707,0.73544,-1.071276
-1.470851,0.735465,-1.071313
-1.470739,0.7354345,-1.071251
-1.470692,0.7354114,-1.071212
-1.470603,0.7353892,-1.071202
-1.470844,0.7353752,-1.071326
-1.470696,0.7354937,-1.071263
-1.470643,0.7354233,-1.071249
-1.470799,0.7353132,-1.07133
-1.470722,0.7355537,-1.071273
-1.470851,0.7355351,-1.071197
-1.470789,0.7350996,-1.071306
-1.470887,0.7352076,-1.071347
-1.470684,0.7354681,-1.071319
-1.470832,0.7353077,-1.071295
-1.470829,0.7351353,-1.071213
-1.470653,0.7355263,-1.071289
-1.47098,0.7358201,-1.07118
-1.470992,0.7355533,-1.071327
-1.470984,0.7356391,-1.071227
-1.470909,0.7355666,-1.071209
-1.470997,0.7355669,-1.071301
-1.470997,0.7355669,-1.071301
-1.470641,0.735482,-1.071271
-1.470593,0.7354198,-1.071306
-1.470846,0.735539,-1.071346
-1.470895,0.7353914,-1.071209
-1.470638,0.7353194,-1.071284
-1.470613,0.7352829,-1.071281
-1.470599,0.7353086,-1.071284
-1.470341,0.7352061,-1.071224
-1.470352,0.7351213,-1.07132
-1.470649,0.7357843,-1.071311
-1.470898,0.7353866,-1.07122
-1.470711,0.7351832,-1.071306
-1.470636,0.7356293,-1.071396
-1.470628,0.7357421,-1.071348
-1.470691,0.735117,-1.071263
-1.47071,0.735034,-1.071332
-1.470827,0.7358017,-1.07133
-1.471132,0.7357321,-1.071232
-1.470989,0.7352057,-1.071223
-1.471372,0.7351961,-1.071246
-1.471065,0.7359636,-1.071324
-1.471024,0.7358439,-1.07131
-1.470965,0.7350898,-1.071283
-1.470938,0.734978,-1.071248
-1.470662,0.7355065,-1.071294
-1.470882,0.7350459,-1.071275
-1.470607,0.7354953,-1.071389
-1.470607,0.7354953,-1.071389
-1.470607,0.7354953,-1.071389
-1.470607,0.7354953,-1.071389
-1.470607,0.7354953,-1.071389
-1.470449,0.7353601,-1.071313
-1.470449,0.7353601,-1.071313
-1.470603,0.7356985,-1.071294
-1.470613,0.7354319,-1.071216
-1.470684,0.7351933,-1.071294
-1.470671,0.7355838,-1.07127
-1.470695,0.7353933,-1.071174
-1.470702,0.7353787,-1.071164
-1.470554,0.7353203,-1.071187
-1.470582,0.7357056,-1.071317
-1.470783,0.7354574,-1.071144
-1.470758,0.7349801,-1.071299
-1.470625,0.735815,-1.071364
-1.470959,0.7355404,-1.071302
-1.470682,0.7351356,-1.071368
-1.470517,0.7358184,-1.071293
-1.470521,0.7358367,-1.071288
-1.470979,0.7356396,-1.07125
-1.470641,0.7351584,-1.071335
-1.47072,0.7355978,-1.071212
-1.470942,0.7356541,-1.071286
-1.470619,0.7351158,-1.071366
-1.470612,0.7351041,-1.071386
-1.470526,0.7356503,-1.07154
-1.470526,0.7356503,-1.07154
-1.471089,0.7358913,-1.071446
-1.470994,0.7360525,-1.071476
-1.470492,0.7372797,-1.071663
-1.470385,0.737649,-1.07175
-1.46998,0.7380559,-1.072125
-1.469689,0.738543,-1.072315
-1.469591,0.7404554,-1.072663
-1.46935,0.7412131,-1.072582
-1.469093,0.7425795,-1.07268
-1.468028,0.7455233,-1.07294
-1.466887,0.7503353,-1.072867
-1.466142,0.7524041,-1.072656
-1.465334,0.7543457,-1.072667
-1.464237,0.7597955,-1.072601
-1.462861,0.7653856,-1.07189
-1.461944,0.7684548,-1.07121
-1.458493,0.7759936,-1.068812
-1.456896,0.7803258,-1.06724
-1.456896,0.7803258,-1.06724
-1.452584,0.7938734,-1.061874
-1.449017,0.8056091,-1.057088
