Position X,Position Y,Position Z
-1.477206,0.7309897,-1.070769
-1.47727,0.7310226,-1.070656
-1.476708,0.7307465,-1.070753
-1.476889,0.7311428,-1.07072
-1.476898,0.7311747,-1.070735
-1.476898,0.7311747,-1.070735
-1.476898,0.7311747,-1.070735
-1.476898,0.7311747,-1.070735
-1.476898,0.7311747,-1.070735
-1.477242,0.7304258,-1.070658
-1.477051,0.730808,-1.070732
-1.477051,0.730808,-1.070732
-1.477365,0.730866,-1.070797
-1.477365,0.730866,-1.070797
-1.476973,0.7306738,-1.070762
-1.47732,0.7307177,-1.070762
-1.477331,0.7307997,-1.070706
-1.477084,0.7306004,-1.070681
-1.477091,0.7305617,-1.070651
-1.477221,0.7305443,-1.070605
-1.477038,0.730737,-1.070559
-1.477278,0.7305348,-1.070551
-1.477372,0.7305403,-1.070788
-1.477236,0.7309093,-1.070754
-1.477241,0.7309203,-1.070771
-1.47703,0.730653,-1.070831
-1.47705,0.7306843,-1.070854
-1.477103,0.7307479,-1.070911
-1.47707,0.7307327,-1.070846
-1.477046,0.7307088,-1.070835
-1.477038,0.7307024,-1.070831
-1.477177,0.7310097,-1.070763
-1.477177,0.7310097,-1.070763
-1.477045,0.7306271,-1.070687
-1.47702,0.7308567,-1.070732
-1.47731,0.7308223,-1.070771
-1.477329,0.7308397,-1.070784
-1.47731,0.7303982,-1.070634
-1.477057,0.7306504,-1.070754
-1.477319,0.7307618,-1.070862
-1.477398,0.7310023,-1.070769
-1.477416,0.7310529,-1.070754
-1.477596,0.7310157,-1.070769
-1.477623,0.7310584,-1.070773
-1.477179,0.730653,-1.07066
-1.477023,0.7304068,-1.070789
-1.477172,0.7309918,-1.07078
-1.477028,0.7309592,-1.070697
-1.476954,0.7307911,-1.070717
-1.476854,0.7311337,-1.070754
-1.476843,0.7311792,-1.070766
-1.477183,0.73071,-1.070644
-1.477053,0.730145,-1.070755
-1.477202,0.7310338,-1.070743
-1.477518,0.7307038,-1.070618
-1.477311,0.7300828,-1.0707
-1.477314,0.7300134,-1.0707
-1.477175,0.7306664,-1.070756
-1.477545,0.7306845,-1.070671
-1.477213,0.7302289,-1.070669
-1.477213,0.7302289,-1.070669
-1.477454,0.7308104,-1.070643
