Gaze Left X,Gaze Left Y,Gaze Left Z,Gaze Right X,Gaze Right Y,Gaze Right Z
-0.1155701,-0.1794434,0.976944,-0.04420471,-0.17276,0.983963
-0.1166687,-0.1786194,0.9769592,-0.04421997,-0.1723938,0.984024
-0.1166687,-0.1786194,0.9769592,-0.04421997,-0.1723938,0.984024
-0.1166687,-0.1786194,0.9769592,-0.04421997,-0.1723938,0.984024
-0.1171265,-0.1806793,0.976532,-0.04530334,-0.1728668,0.9838867
-0.1171265,-0.1806793,0.976532,-0.04530334,-0.1728668,0.9838867
-0.1194916,-0.180481,0.9762878,-0.04481506,-0.1729889,0.9838867
-0.119339,-0.1805725,0.9762878,-0.04460144,-0.1739044,0.9837494
-0.1199036,-0.1807709,0.976181,-0.04592896,-0.1739044,0.9836731
-0.1199493,-0.1818695,0.9759674,-0.04576111,-0.1744232,0.9835968
-0.119278,-0.1819153,0.9760437,-0.04573059,-0.174469,0.9835968
-0.1193542,-0.181839,0.9760437,-0.04573059,-0.1738281,0.9837036
-0.1194153,-0.181076,0.976181,-0.04571533,-0.1739349,0.9836884
-0.1185913,-0.1808624,0.9763184,-0.0459137,-0.1741333,0.9836426
-0.1185913,-0.1808624,0.9763184,-0.0459137,-0.1741333,0.9836426
-0.1200104,-0.1809387,0.9761353,-0.0453949,-0.1736603,0.9837494
-0.1195984,-0.1810455,0.9761658,-0.0453949,-0.1741638,0.9836578
-0.1202698,-0.1799927,0.9762726,-0.04541016,-0.1741638,0.9836578
-0.1118317,-0.1752625,0.9781342,-0.04544067,-0.1742249,0.9836426
-0.1164093,-0.1742554,0.9777832,-0.04458618,-0.1721649,0.9840546
-0.1158142,-0.1736603,0.9779663,-0.04443359,-0.1696625,0.9844971
-0.1162109,-0.1744232,0.9777832,-0.04594421,-0.1724091,0.9839478
-0.1166382,-0.1739502,0.9778137,-0.04544067,-0.1717987,0.9840698
-0.1150513,-0.1739197,0.9780121,-0.04499817,-0.1721649,0.984024
-0.1140137,-0.1741943,0.9780731,-0.04489136,-0.1704865,0.9843292
-0.1136017,-0.1743774,0.9780884,-0.04388428,-0.1707153,0.9843292
-0.1128845,-0.1735382,0.9783325,-0.04350281,-0.1710358,0.9842987
-0.112854,-0.1732788,0.9783783,-0.04344177,-0.1711121,0.9842834
-0.1141968,-0.1730804,0.9782562,-0.04301453,-0.1729889,0.9839783
-0.1131897,-0.1731873,0.9783478,-0.04415894,-0.1732178,0.9838867
-0.1129913,-0.1736755,0.9782867,-0.04508972,-0.1731873,0.9838409
-0.1132507,-0.1746674,0.9780884,-0.04508972,-0.1729584,0.9838867
-0.1211395,-0.1802979,0.97612,-0.04788208,-0.1774445,0.9829559
-0.1188354,-0.1790314,0.9766235,-0.04690552,-0.1773376,0.983017
-0.1190643,-0.1791992,0.9765778,-0.04948425,-0.1759186,0.9831543
-0.1187897,-0.1786804,0.9766998,-0.04763794,-0.1766205,0.9831085
-0.117691,-0.1784668,0.9768677,-0.04864502,-0.1762695,0.9831238
-0.1181946,-0.1783752,0.9768219,-0.04971313,-0.1761932,0.9830933
-0.1181793,-0.1779938,0.9768982,-0.04936218,-0.1762695,0.9830933
-0.1181641,-0.1777802,0.976944,-0.04971313,-0.1758118,0.9831543
-0.1181183,-0.1779327,0.9769135,-0.04972839,-0.175415,0.9832306
-0.1180725,-0.1777039,0.9769592,-0.05006409,-0.1757202,0.9831543
-0.1180725,-0.1777039,0.9769592,-0.05006409,-0.1757202,0.9831543
-0.1172943,-0.1777802,0.9770508,-0.05014038,-0.1757965,0.983139
-0.1168671,-0.1757507,0.9774628,-0.05007935,-0.1756439,0.9831696
-0.1162415,-0.1758881,0.9775085,-0.05024719,-0.174118,0.983429
-0.1152802,-0.1756897,0.9776611,-0.05053711,-0.1743774,0.9833679
-0.114624,-0.1753082,0.9778137,-0.05186462,-0.1745605,0.9832764
-0.1144714,-0.1749725,0.97789,-0.05189514,-0.1750336,0.9831848
-0.1149292,-0.1753693,0.9777679,-0.05183411,-0.1756439,0.983078
-0.1147308,-0.1754913,0.9777679,-0.05198669,-0.1755524,0.9830933
-0.1142578,-0.1751862,0.9778748,-0.05210876,-0.1759949,0.9830017
-0.1142578,-0.1749725,0.9779053,-0.05198669,-0.1761932,0.9829712
-0.114502,-0.1740112,0.9780579,-0.05181885,-0.1749573,0.9832001
-0.1145782,-0.1742401,0.9780121,-0.05116272,-0.1736603,0.9834747
-0.1159515,-0.1742249,0.9778442,-0.0509491,-0.1737061,0.9834747
-0.1163635,-0.1734467,0.9779358,-0.05126953,-0.1738129,0.983429
-0.1087036,-0.17276,0.9789429,-0.04101563,-0.1681976,0.9848938
-0.1103821,-0.1736603,0.9785919,-0.04519653,-0.1679077,0.9847565
-0.1070709,-0.1702881,0.9795532,-0.0453949,-0.1680298,0.984726
-0.1073151,-0.170166,0.979538,-0.04646301,-0.1692963,0.9844666
